Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
haris seferovic,Celta Vigo,23,140,124,30,16,50.0,290,8,9,15,7,2022-2023,laliga
jaime seoane,Getafe,26,82,47,2,5,40.0,208,3,1,4,6,2022-2023,laliga
david silva,Real Sociedad,136,700,560,78,47,40.4,2318,68,19,37,24,2022-2023,laliga
rui silva,Betis,933,5,0,0,1,100.0,1283,0,0,0,0,2022-2023,laliga
simo,Espanyol,32,46,2,0,0,,143,0,0,0,2,2022-2023,laliga
unai simon,Athletic Club,1001,7,0,0,0,,1823,0,0,1,0,2022-2023,laliga
ruben sobrino,Cádiz,209,401,359,75,75,38.7,1609,41,12,56,42,2022-2023,laliga
alex sola,Real Sociedad,73,99,84,6,16,43.8,298,3,1,2,6,2022-2023,laliga
augusto solari,Celta Vigo,28,88,45,6,5,20.0,155,2,1,2,4,2022-2023,laliga
carlos soler,Valencia,13,62,68,4,2,50.0,223,4,0,2,1,2022-2023,laliga
david soria,Getafe,1216,11,0,0,0,,2322,0,0,0,0,2022-2023,laliga
hugo sotelo,Celta Vigo,5,16,3,0,0,,19,0,0,0,0,2022-2023,laliga
dyego sousa,Almería,34,110,114,35,13,38.5,214,8,4,28,11,2022-2023,laliga
vinicius souza,Espanyol,337,746,164,20,19,52.6,972,11,2,30,13,2022-2023,laliga
jrgen strand larsen,Celta Vigo,56,277,248,84,31,45.2,460,6,9,74,24,2022-2023,laliga
cristhian stuani,Girona,28,133,121,56,4,0.0,145,1,1,23,6,2022-2023,laliga
damian suarez,Getafe,299,580,306,15,34,38.2,959,23,5,23,6,2022-2023,laliga
denis suarez,Espanyol,79,302,167,12,28,67.9,945,20,2,13,11,2022-2023,laliga
mario suarez,Rayo Vallecano,1,3,0,0,0,,21,0,0,0,0,2022-2023,laliga
suso,Sevilla,59,235,392,23,42,59.5,1238,27,7,17,19,2022-2023,laliga
williot swedberg,Celta Vigo,5,12,11,1,2,50.0,66,2,0,1,0,2022-2023,laliga
alexander srloth,Real Sociedad,64,331,431,107,75,38.7,1264,30,19,84,61,2022-2023,laliga
renato tapia,Celta Vigo,318,564,120,9,19,57.9,1231,14,1,11,14,2022-2023,laliga
aurelien tchouameni,Real Madrid,470,1234,298,29,39,71.8,3344,43,4,24,12,2022-2023,laliga
alex telles,Sevilla,287,348,252,11,28,50.0,936,11,4,11,1,2022-2023,laliga
marcandre ter stegen,Barcelona,1436,22,0,0,0,,3425,0,0,1,1,2022-2023,laliga
ramon terrats,Villarreal,95,284,151,16,29,51.7,826,12,2,23,11,2022-2023,laliga
ramon terrats,Girona,38,70,23,2,5,40.0,191,4,0,2,5,2022-2023,laliga
raul de tomas,Rayo Vallecano,21,106,152,43,29,58.6,332,7,5,29,19,2022-2023,laliga
pablo torre,Barcelona,12,49,55,1,7,42.9,162,6,0,5,4,2022-2023,laliga
david torres,Valladolid,105,137,14,1,1,100.0,338,3,0,4,0,2022-2023,laliga
ferran torres,Barcelona,67,256,441,87,68,44.1,1199,34,23,48,23,2022-2023,laliga
oliver torres,Sevilla,156,629,550,55,42,35.7,1805,47,6,34,47,2022-2023,laliga
pau torres,Villarreal,1186,1174,154,32,35,74.3,7623,48,0,22,4,2022-2023,laliga
roberto torres,Osasuna,1,6,8,0,2,50.0,78,3,0,0,1,2022-2023,laliga
lucas torro,Osasuna,365,873,233,32,21,52.4,962,16,1,31,14,2022-2023,laliga
nabil touaizi,Espanyol,0,0,2,1,0,,3,0,0,0,0,2022-2023,laliga
oscar trejo,Rayo Vallecano,120,694,550,72,118,48.3,2004,59,13,66,92,2022-2023,laliga
manu trigueros,Villarreal,76,354,173,7,5,40.0,637,10,0,7,9,2022-2023,laliga
viktor tsyhankov,Girona,110,311,331,49,31,54.8,1672,39,19,16,15,2022-2023,laliga
benat turrientes,Real Sociedad,17,29,15,0,3,33.3,51,0,0,4,2,2022-2023,laliga
enes unal,Getafe,91,506,535,138,43,48.8,902,26,15,88,50,2022-2023,laliga
oscar urena,Girona,7,14,22,4,5,80.0,45,0,1,4,4,2022-2023,laliga
oscar valentin,Rayo Vallecano,337,977,200,17,20,35.0,2021,24,1,22,13,2022-2023,laliga
martin valjent,Mallorca,759,594,62,5,5,0.0,1751,16,2,6,1,2022-2023,laliga
jesus vallejo,Real Madrid,9,3,2,2,0,,13,0,0,0,0,2022-2023,laliga
manu vallejo,Girona,12,45,54,8,4,25.0,209,4,2,3,4,2022-2023,laliga
federico valverde,Real Madrid,229,857,800,54,44,70.5,3349,68,8,21,7,2022-2023,laliga
jesus vazquez,Valencia,58,94,80,7,16,37.5,291,9,1,9,4,2022-2023,laliga
kevin vazquez,Celta Vigo,101,117,51,2,2,100.0,296,2,0,1,4,2022-2023,laliga
lucas vazquez,Real Madrid,263,422,377,46,25,56.0,1598,13,16,20,7,2022-2023,laliga
gabriel veiga,Celta Vigo,137,565,387,67,75,52.0,2381,43,15,64,22,2022-2023,laliga
unai vencedor paris,Athletic Club,28,93,29,4,2,50.0,179,2,1,4,4,2022-2023,laliga
gonzalo verdu,Elche,238,167,16,12,0,,488,1,0,3,0,2022-2023,laliga
mikel vesga,Athletic Club,338,1118,355,32,18,55.6,1995,29,4,38,16,2022-2023,laliga
aleix vidal,Espanyol,99,205,188,15,19,36.8,457,5,3,15,7,2022-2023,laliga
nacho vidal,Osasuna,233,313,234,16,27,48.1,620,10,4,18,13,2022-2023,laliga
toni villa,Valladolid,7,17,22,1,5,20.0,56,2,0,1,1,2022-2023,laliga
toni villa,Girona,60,167,271,44,71,33.8,1208,28,20,20,22,2022-2023,laliga
asier villalibre,Athletic Club,1,7,19,7,0,,14,0,0,0,2,2022-2023,laliga
gonzalo villar,Getafe,48,209,62,5,20,65.0,608,10,2,9,6,2022-2023,laliga
ivan villar,Celta Vigo,626,5,0,0,0,,898,0,0,0,0,2022-2023,laliga
daniel vivian,Athletic Club,804,857,71,26,11,36.4,3835,12,0,21,14,2022-2023,laliga
shon weissman,Valladolid,19,86,57,25,5,40.0,104,2,3,22,7,2022-2023,laliga
axel werner,Elche,72,2,0,0,1,100.0,125,0,0,0,0,2022-2023,laliga
inaki williams,Athletic Club,103,389,707,181,105,44.8,2721,53,57,73,42,2022-2023,laliga
nico williams,Athletic Club,132,376,898,148,200,41.5,3996,69,64,87,45,2022-2023,laliga
axel witsel,Atlético Madrid,634,810,82,18,7,85.7,1965,9,0,8,3,2022-2023,laliga
lamine yamal,Barcelona,0,1,11,1,2,0.0,9,1,0,0,0,2022-2023,laliga
jawad el yamiq,Valladolid,613,519,45,19,14,71.4,1777,9,3,14,5,2022-2023,laliga
joseba zaldua,Cádiz,128,139,90,4,10,30.0,450,13,2,7,3,2022-2023,laliga
oier zarraga,Athletic Club,60,229,168,12,7,71.4,766,15,2,6,9,2022-2023,laliga
igor zubeldia,Real Sociedad,820,912,48,10,8,100.0,3803,3,1,6,1,2022-2023,laliga
martin zubimendi,Real Sociedad,509,1350,259,18,24,37.5,3678,39,3,23,17,2022-2023,laliga
nabil aberdin,Getafe,37,49,1,1,0,,183,0,0,1,1,2023-2024,laliga
abner,Betis,344,405,226,28,13,53.8,949,10,5,18,11,2023-2024,laliga
abdel abqar,Alavés,570,422,42,21,5,60.0,1418,6,0,15,1,2023-2024,laliga
marcos acuna,Sevilla,270,476,253,10,21,47.6,1224,20,4,20,16,2023-2024,laliga
julen agirrezabala,Athletic Club,104,0,0,0,0,,192,0,0,0,0,2023-2024,laliga
lucien agoume,Sevilla,108,245,83,12,8,87.5,590,3,2,4,4,2023-2024,laliga
joseph aidoo,Celta Vigo,132,107,6,2,2,100.0,322,0,0,1,2,2023-2024,laliga
ilias akhomach,Villarreal,89,271,403,70,128,44.5,2006,47,27,49,36,2023-2024,laliga
sergio akieme,Almería,338,420,216,20,40,52.5,1141,23,2,15,16,2023-2024,laliga
paul akouokou,Betis,10,14,3,0,0,,8,0,0,0,0,2023-2024,laliga
david alaba,Real Madrid,474,457,80,11,0,,2011,11,0,5,1,2023-2024,laliga
raul albiol,Villarreal,853,605,26,14,0,,2552,1,0,10,3,2023-2024,laliga
ruben alcaraz,Cádiz,470,1193,328,28,23,43.5,1909,27,3,28,27,2023-2024,laliga
omar alderete,Getafe,591,667,73,32,13,69.2,2701,13,0,8,5,2023-2024,laliga
ivan alejo,Cádiz,139,241,335,21,61,39.3,1399,41,1,54,28,2023-2024,laliga
carles alena,Getafe,74,251,223,22,28,21.4,402,14,5,25,18,2023-2024,laliga
mohamed ali cho,Real Sociedad,10,47,53,9,20,35.0,363,11,4,10,2,2023-2024,laliga
tadeo allende,Celta Vigo,19,66,60,11,8,37.5,223,4,1,8,8,2023-2024,laliga
domingos andre ribeiro almeida,Valencia,72,245,203,16,29,44.8,861,27,6,20,17,2023-2024,laliga
marcos alonso,Barcelona,59,100,89,7,6,50.0,388,10,2,2,3,2023-2024,laliga
adria altimira,Villarreal,200,278,82,2,16,68.8,644,6,0,7,5,2023-2024,laliga
sergi altimira,Betis,93,236,64,6,11,54.5,465,4,0,8,9,2023-2024,laliga
gaston alvarez,Getafe,508,648,178,22,21,42.9,1283,12,0,27,10,2023-2024,laliga
hugo alvarez,Celta Vigo,96,188,263,32,29,55.2,1108,15,16,15,13,2023-2024,laliga
yeray alvarez,Athletic Club,344,440,31,7,3,66.7,1856,9,1,8,0,2023-2024,laliga
selim amallah,Valencia,48,133,117,16,42,42.9,358,13,2,29,15,2023-2024,laliga
amath,Mallorca,32,79,90,21,25,32.0,478,8,9,22,8,2023-2024,laliga
miguel angel rubio,Granada,567,381,30,17,7,71.4,1586,5,0,10,2,2023-2024,laliga
fabrizio angileri,Getafe,34,52,37,1,4,50.0,92,2,0,1,0,2023-2024,laliga
mauro arambarri,Getafe,30,115,44,6,6,33.3,214,6,0,5,5,2023-2024,laliga
jon aramburu,Real Sociedad,92,214,91,3,7,28.6,347,10,0,6,6,2023-2024,laliga
julian araujo,Las Palmas,306,535,178,14,20,60.0,926,16,3,29,2,2023-2024,laliga
ronald araujo,Barcelona,732,1000,92,34,11,72.7,3750,14,2,14,4,2023-2024,laliga
adu ares,Athletic Club,21,63,70,6,24,62.5,361,3,5,8,4,2023-2024,laliga
jesus areso,Osasuna,367,682,643,23,82,53.7,2388,60,8,52,25,2023-2024,laliga
matias arezo,Granada,14,70,45,11,1,100.0,182,3,4,6,4,2023-2024,laliga
inigo arguibide,Osasuna,4,3,1,0,0,,0,0,0,1,0,2023-2024,laliga
jose arnaiz,Osasuna,37,158,256,30,29,37.9,747,20,7,27,24,2023-2024,laliga
sergio arribas,Almería,118,498,411,78,49,32.7,1685,39,12,40,16,2023-2024,laliga
kepa arrizabalaga,Real Madrid,471,3,0,0,0,,808,0,0,0,0,2023-2024,laliga
iago aspas,Celta Vigo,99,650,816,137,47,61.7,2527,61,25,52,36,2023-2024,laliga
ezequiel avila,Osasuna,41,183,253,28,18,27.8,429,16,5,12,1,2023-2024,laliga
ezequiel avila,Betis,9,47,69,10,4,50.0,184,4,1,5,3,2023-2024,laliga
cesar azpilicueta,Atlético Madrid,381,613,179,12,6,16.7,2153,22,3,10,6,2023-2024,laliga
iddrisu baba,Almería,254,521,58,4,19,73.7,844,3,0,18,7,2023-2024,laliga
sran babic,Almería,29,38,2,1,0,,199,1,0,0,0,2023-2024,laliga
loic bade,Sevilla,920,692,55,24,21,52.4,2358,8,1,12,4,2023-2024,laliga
alex baena,Villarreal,224,650,693,102,53,49.1,2765,58,23,66,33,2023-2024,laliga
eric bailly,Villarreal,282,175,9,3,8,87.5,816,2,0,4,3,2023-2024,laliga
cedric bakambu,Betis,3,35,28,11,3,33.3,110,2,3,11,4,2023-2024,laliga
alejandro balde,Barcelona,215,394,384,40,53,37.7,2213,36,20,32,16,2023-2024,laliga
ivan balliu,Rayo Vallecano,477,797,471,33,20,35.0,1825,29,5,28,11,2023-2024,laliga
jonathan bamba,Celta Vigo,119,457,487,91,106,39.6,2946,48,31,49,24,2023-2024,laliga
leo baptistao,Almería,123,416,267,67,28,42.9,1118,21,8,38,17,2023-2024,laliga
kike barja,Osasuna,15,55,98,14,22,50.0,357,8,5,17,7,2023-2024,laliga
ander barrenetxea,Real Sociedad,82,307,415,68,78,48.7,1479,35,22,55,45,2023-2024,laliga
pablo barrios,Atlético Madrid,239,622,238,15,47,74.5,1661,39,3,40,23,2023-2024,laliga
marc bartra,Betis,86,49,7,4,2,100.0,215,3,0,1,2,2023-2024,laliga
augusto batalla,Granada,719,14,2,2,3,100.0,1348,0,0,1,0,2023-2024,laliga
bebe,Rayo Vallecano,8,55,88,7,22,54.5,390,10,5,10,3,2023-2024,laliga
sheraldo becker,Real Sociedad,13,85,207,42,8,50.0,591,9,8,15,5,2023-2024,laliga
hector bellerin,Betis,349,544,286,24,48,35.4,1735,25,7,26,17,2023-2024,laliga
jude bellingham,Real Madrid,202,978,746,135,97,51.5,3434,73,26,53,40,2023-2024,laliga
fran beltran,Celta Vigo,326,985,297,12,24,50.0,2041,33,2,28,20,2023-2024,laliga
carlos benavidez,Alavés,173,348,113,11,4,50.0,508,10,1,11,5,2023-2024,laliga
yuri berchiche,Athletic Club,437,754,327,34,13,69.2,1786,31,5,12,10,2023-2024,laliga
alex berenguer,Athletic Club,87,259,480,74,61,34.4,1430,35,23,42,36,2023-2024,laliga
antonio blanco,Alavés,339,740,224,18,33,57.6,1271,15,3,19,22,2023-2024,laliga
daley blind,Girona,1192,1426,271,27,26,65.4,4795,30,3,18,3,2023-2024,laliga
adri bosch,Granada,10,8,0,0,0,,43,0,0,0,0,2023-2024,laliga
yassine bounou,Sevilla,30,1,0,0,0,,64,0,0,0,0,2023-2024,laliga
lucas boye,Granada,133,560,454,119,130,40.8,1036,42,16,114,86,2023-2024,laliga
darko brasanac,Osasuna,1,8,8,1,0,,50,1,0,0,0,2023-2024,laliga
brau,Granada,4,4,6,1,1,100.0,45,2,0,1,0,2023-2024,laliga
claudio bravo,Betis,239,2,0,0,0,,591,0,0,0,0,2023-2024,laliga
ben brereton,Villarreal,12,35,63,13,10,20.0,211,12,3,5,5,2023-2024,laliga
ante budimir,Osasuna,53,307,382,152,31,32.3,504,12,17,81,31,2023-2024,laliga
manu bueno,Sevilla,26,30,13,0,2,50.0,85,2,0,7,1,2023-2024,laliga
pablo busto,Betis,8,17,8,0,1,100.0,52,0,0,0,1,2023-2024,laliga
jose callejon,Granada,101,199,150,20,9,33.3,426,10,1,10,6,2023-2024,laliga
eduardo camavinga,Real Madrid,399,885,344,20,69,52.2,3129,56,5,26,24,2023-2024,laliga
sergio camello,Rayo Vallecano,47,278,265,62,49,32.7,637,20,10,53,26,2023-2024,laliga
jose campana,Las Palmas,54,104,23,0,3,33.3,184,1,0,4,2,2023-2024,laliga
joao cancelo,Barcelona,452,1110,670,71,111,55.0,3916,58,39,55,25,2023-2024,laliga
sergi canos,Valencia,83,230,280,55,38,47.4,839,13,11,30,12,2023-2024,laliga
etienne capoue,Villarreal,240,575,217,24,45,48.9,1248,27,5,32,20,2023-2024,laliga
isaac carcelen,Cádiz,432,647,351,11,22,59.1,1250,29,1,19,19,2023-2024,laliga
dani cardenas,Rayo Vallecano,41,0,0,0,0,,79,0,0,0,0,2023-2024,laliga
marc cardona,Las Palmas,33,161,146,46,34,41.2,388,4,4,24,15,2023-2024,laliga
sergi cardona,Las Palmas,840,1175,586,67,37,45.9,3162,49,6,47,22,2023-2024,laliga
johnny cardoso,Betis,222,512,111,12,20,55.0,904,10,0,16,15,2023-2024,laliga
carmona,Getafe,197,345,216,27,28,32.1,1012,19,6,29,14,2023-2024,laliga
yannick carrasco,Atlético Madrid,29,38,49,6,6,83.3,246,5,2,5,3,2023-2024,laliga
alvaro carreras,Granada,83,124,96,11,14,50.0,583,14,1,15,9,2023-2024,laliga
dani carvajal,Real Madrid,465,726,527,59,22,40.9,1903,37,9,22,18,2023-2024,laliga
william carvalho,Betis,105,495,111,7,13,30.8,860,14,0,6,10,2023-2024,laliga
marc casado,Barcelona,4,6,1,0,0,,14,0,0,0,0,2023-2024,laliga
catena,Osasuna,786,747,55,31,7,42.9,1577,2,0,5,4,2023-2024,laliga
dani ceballos,Real Madrid,99,315,201,15,15,33.3,1097,17,1,9,13,2023-2024,laliga
alex centelles,Almería,208,284,149,8,9,44.4,687,13,3,10,6,2023-2024,laliga
franco cervi,Celta Vigo,94,160,116,14,6,0.0,532,11,1,9,3,2023-2024,laliga
pep chavarria,Rayo Vallecano,257,398,292,14,28,39.3,1338,32,4,25,7,2023-2024,laliga
andreas christensen,Barcelona,549,1077,104,18,6,50.0,2934,18,1,6,9,2023-2024,laliga
chumi,Almería,830,582,58,11,6,83.3,1960,10,0,14,4,2023-2024,laliga
victor chust,Cádiz,647,552,28,13,2,50.0,1732,2,0,7,1,2023-2024,laliga
pathe ciss,Rayo Vallecano,330,672,133,26,21,81.0,1188,9,2,19,18,2023-2024,laliga
silvi clua,Girona,4,6,0,0,0,,8,0,0,2,0,2023-2024,laliga
saul coco,Las Palmas,873,800,30,11,10,30.0,2391,6,0,10,9,2023-2024,laliga
santi comesana,Villarreal,265,593,229,32,32,65.6,1414,25,7,22,19,2023-2024,laliga
copete,Mallorca,314,404,40,10,9,44.4,1081,5,0,11,3,2023-2024,laliga
francis coquelin,Villarreal,126,305,99,10,8,37.5,409,7,0,9,8,2023-2024,laliga
theo corbeanu,Granada,17,41,39,4,8,25.0,144,4,0,3,1,2023-2024,laliga
jesus corona,Sevilla,1,8,8,0,1,100.0,31,1,0,1,0,2023-2024,laliga
angel correa,Atlético Madrid,53,268,405,129,56,50.0,1026,16,26,52,33,2023-2024,laliga
thierry correia,Valencia,597,739,292,24,51,45.1,2048,27,13,21,8,2023-2024,laliga
jaume costa,Mallorca,285,402,306,21,20,40.0,1221,22,3,14,5,2023-2024,laliga
samu costa,Mallorca,382,808,243,33,23,52.2,987,21,4,43,22,2023-2024,laliga
thibaut courtois,Real Madrid,135,0,0,0,0,,296,0,0,0,0,2023-2024,laliga
yan couto,Girona,375,633,651,79,117,41.0,4769,86,41,39,37,2023-2024,laliga
crespo,Rayo Vallecano,80,217,74,6,20,65.0,554,8,0,22,15,2023-2024,laliga
cristian,Valencia,20,0,0,0,0,,32,0,0,0,0,2023-2024,laliga
juan cruz armada,Osasuna,315,567,200,5,12,25.0,1248,16,0,13,6,2023-2024,laliga
juan cruz,Betis,4,8,19,3,7,57.1,107,3,0,2,0,2023-2024,laliga
pau cubarsi,Barcelona,758,826,46,5,4,75.0,2658,7,0,4,3,2023-2024,laliga
ivan cuellar,Mallorca,36,0,0,0,0,,101,0,0,0,0,2023-2024,laliga
jorge cuenca,Villarreal,694,606,123,25,14,57.1,2078,13,2,10,4,2023-2024,laliga
eric curbelo,Las Palmas,51,24,1,0,0,,53,0,0,3,0,2023-2024,laliga
alberto dadie,Real Sociedad,6,6,2,1,1,0.0,8,0,0,4,0,2023-2024,laliga
sergi darder,Mallorca,141,709,409,30,62,54.8,2351,51,4,48,24,2023-2024,laliga
rodrigo de paul,Atlético Madrid,274,1054,460,40,55,50.9,3718,60,11,33,13,2023-2024,laliga
mouctar diakhaby,Valencia,363,294,31,7,5,80.0,866,6,0,9,4,2023-2024,laliga
moussa diakite,Cádiz,1,0,0,0,1,0.0,0,0,0,0,0,2023-2024,laliga
assane diao,Betis,53,190,251,49,55,32.7,935,25,14,60,35,2023-2024,laliga
brahim diaz,Real Madrid,51,400,540,93,109,50.5,2408,61,32,48,42,2023-2024,laliga
victor diaz,Granada,57,35,2,1,1,100.0,85,0,0,2,0,2023-2024,laliga
famara diedhiou,Granada,7,20,41,10,5,80.0,99,3,2,12,2,2023-2024,laliga
stole dimitrievski,Rayo Vallecano,1259,12,0,0,1,100.0,2248,0,0,0,0,2023-2024,laliga
djene,Getafe,510,704,169,12,25,72.0,1637,14,1,24,13,2023-2024,laliga
marko dmitrovic,Sevilla,425,4,0,0,1,100.0,625,0,0,0,0,2023-2024,laliga
jaume domenech,Valencia,37,0,0,0,0,,41,0,0,0,0,2023-2024,laliga
carlos dominguez,Celta Vigo,498,515,63,10,2,100.0,1490,11,1,17,2,2023-2024,laliga
mario dominguez,Valencia,0,2,8,2,0,,2,0,0,2,0,2023-2024,laliga
carlos dotor,Celta Vigo,89,237,93,8,3,100.0,348,6,0,13,9,2023-2024,laliga
anastasios douvikas,Celta Vigo,25,123,145,49,22,40.9,319,6,6,38,20,2023-2024,laliga
artem dovbyk,Girona,36,230,341,185,25,68.0,449,7,16,50,39,2023-2024,laliga
domingos duarte,Getafe,173,264,20,6,3,33.3,728,1,0,5,2,2023-2024,laliga
ruben duarte,Alavés,405,429,197,12,5,60.0,981,15,2,10,4,2023-2024,laliga
hugo duro,Valencia,92,416,418,123,41,31.7,782,20,13,94,38,2023-2024,laliga
aritz elustondo,Real Sociedad,225,282,41,14,3,66.7,661,5,1,3,3,2023-2024,laliga
adri embarba,Almería,195,514,633,65,119,38.7,2406,55,24,79,35,2023-2024,laliga
youssef ennesyri,Sevilla,75,248,248,115,37,29.7,458,10,11,59,17,2023-2024,laliga
gonzalo escalante,Cádiz,221,549,141,19,7,42.9,679,9,0,17,12,2023-2024,laliga
aaron escandell,Las Palmas,87,1,0,0,0,,108,0,0,0,0,2023-2024,laliga
alfonso espino,Rayo Vallecano,607,801,360,27,50,48.0,1887,26,10,42,18,2023-2024,laliga
bernardo espinosa,Girona,8,3,0,0,0,,5,0,0,0,0,2023-2024,laliga
karl etta,Cádiz,0,3,1,0,0,,0,0,0,1,0,2023-2024,laliga
abde ezzalzouli,Barcelona,2,13,39,7,4,50.0,143,3,4,4,2,2023-2024,laliga
abde ezzalzouli,Betis,58,194,271,60,50,42.0,1587,34,35,29,31,2023-2024,laliga
radamel falcao,Rayo Vallecano,13,67,91,23,8,37.5,171,4,5,13,12,2023-2024,laliga
fali,Cádiz,647,615,52,18,5,60.0,2047,8,0,6,2,2023-2024,laliga
ansu fati,Barcelona,1,16,25,5,3,33.3,157,4,2,1,1,2023-2024,laliga
nabil fekir,Betis,48,361,351,54,34,61.8,1113,28,7,43,23,2023-2024,laliga
luiz felipe,Betis,134,73,4,3,0,,145,0,0,1,0,2023-2024,laliga
joao felix,Barcelona,91,351,495,104,89,32.6,1930,53,31,43,32,2023-2024,laliga
kiko femenia,Villarreal,460,604,228,9,11,54.5,2073,27,1,18,5,2023-2024,laliga
aitor fernandez,Osasuna,207,9,1,1,0,,426,0,0,0,0,2023-2024,laliga
alex fernandez,Cádiz,212,405,163,8,7,57.1,783,20,1,9,12,2023-2024,laliga
carlos fernandez,Real Sociedad,16,79,49,14,10,30.0,100,3,0,13,14,2023-2024,laliga
raul fernandez,Granada,115,0,0,0,0,,205,0,0,0,0,2023-2024,laliga
valery fernandez,Girona,60,108,120,23,19,36.8,590,10,7,15,8,2023-2024,laliga
fernando,Almería,167,2,0,0,0,,339,0,0,0,0,2023-2024,laliga
fernando,Sevilla,74,169,49,5,6,66.7,429,8,1,5,3,2023-2024,laliga
andre ferreira,Granada,541,1,0,0,0,,829,0,0,2,1,2023-2024,laliga
rachad fettal,Almería,1,6,2,1,0,,2,0,0,1,0,2023-2024,laliga
pablo fornals,Betis,103,423,295,40,26,42.3,1160,23,13,25,13,2023-2024,laliga
hector fort,Barcelona,72,118,60,3,7,42.9,197,3,0,1,2,2023-2024,laliga
dimitri foulquier,Valencia,423,558,290,18,45,48.9,1668,32,6,34,16,2023-2024,laliga
juan foyth,Villarreal,270,389,175,16,27,74.1,1192,28,3,17,7,2023-2024,laliga
jorge de frutos,Rayo Vallecano,97,258,333,49,49,30.6,1383,29,12,33,15,2023-2024,laliga
daniel fuzato,Getafe,11,0,0,0,0,,19,0,0,0,0,2023-2024,laliga
matteo gabbia,Villarreal,201,159,9,2,0,,555,1,0,4,0,2023-2024,laliga
javi galan,Atlético Madrid,17,19,43,3,4,50.0,146,1,0,5,3,2023-2024,laliga
javi galan,Real Sociedad,185,383,253,13,44,40.9,1593,17,5,16,11,2023-2024,laliga
inigo ruiz de galarreta,Athletic Club,194,883,345,7,33,66.7,1637,29,1,24,29,2023-2024,laliga
aleix garcia,Girona,780,1809,651,18,24,62.5,4604,44,3,26,15,2023-2024,laliga
alvaro garcia,Rayo Vallecano,196,354,567,101,25,40.0,1229,21,22,54,11,2023-2024,laliga
dani garcia,Athletic Club,81,258,64,7,3,100.0,287,6,0,4,2,2023-2024,laliga
david garcia,Osasuna,665,863,64,24,4,75.0,2698,12,0,9,2,2023-2024,laliga
eric garcia,Barcelona,18,33,2,1,0,,114,0,0,0,0,2023-2024,laliga
eric garcia,Girona,972,1378,227,23,9,44.4,4670,34,1,17,9,2023-2024,laliga
fran garcia,Real Madrid,309,464,385,23,18,44.4,1956,30,4,22,8,2023-2024,laliga
gonzalo garcia,Real Madrid,2,4,5,1,1,0.0,20,1,1,0,0,2023-2024,laliga
jastin garcia,Girona,1,6,11,2,2,50.0,48,0,1,3,0,2023-2024,laliga
raul garcia,Athletic Club,28,96,80,22,5,40.0,124,7,2,9,5,2023-2024,laliga
ruben garcia,Osasuna,125,365,466,40,31,58.1,730,26,4,31,23,2023-2024,laliga
santiago garcia,Getafe,1,4,12,0,3,0.0,29,1,0,1,0,2023-2024,laliga
unai garcia,Osasuna,121,124,16,7,1,0.0,183,2,0,3,3,2023-2024,laliga
yarek gasiorowski,Valencia,204,157,55,6,3,33.3,315,7,0,8,1,2023-2024,laliga
federico gattoni,Sevilla,6,5,0,0,0,,12,0,0,0,0,2023-2024,laliga
gavi,Barcelona,108,394,181,18,22,54.5,1170,24,3,19,11,2023-2024,laliga
paulo gazzaniga,Girona,1463,10,0,0,6,100.0,2406,0,0,2,1,2023-2024,laliga
david gil,Cádiz,164,2,0,0,0,,282,0,0,0,0,2023-2024,laliga
maxi gomez,Cádiz,28,159,176,47,11,36.4,269,10,2,33,20,2023-2024,laliga
moi gomez,Osasuna,157,792,411,29,29,58.6,1680,25,3,21,13,2023-2024,laliga
unai gomez,Athletic Club,38,176,160,26,29,41.4,649,17,2,14,22,2023-2024,laliga
edgar gonzalez,Almería,905,706,67,25,11,63.6,1951,7,0,14,5,2023-2024,laliga
fabio gonzalez,Las Palmas,26,88,19,0,1,100.0,91,2,0,0,2,2023-2024,laliga
giovanni gonzalez,Mallorca,497,701,317,23,30,50.0,1444,18,2,16,15,2023-2024,laliga
hugo gonzalez,Valencia,5,23,24,1,2,0.0,85,2,0,5,2,2023-2024,laliga
inaki gonzalez,Las Palmas,3,3,1,0,0,,4,0,0,0,0,2023-2024,laliga
peter gonzalez,Valencia,41,94,141,29,29,44.8,403,8,9,25,7,2023-2024,laliga
urko gonzalez,Real Sociedad,30,65,14,1,2,50.0,149,0,0,2,3,2023-2024,laliga
andoni gorosabel,Alavés,489,683,466,40,49,51.0,1890,37,8,35,29,2023-2024,laliga
pablo gozalbez,Valencia,9,12,21,3,3,0.0,22,1,1,0,0,2023-2024,laliga
mason greenwood,Getafe,76,621,690,124,139,51.8,3899,80,70,63,50,2023-2024,laliga
dominik greif,Mallorca,34,0,0,0,0,,64,0,0,0,0,2023-2024,laliga
antoine griezmann,Atlético Madrid,215,769,681,113,38,57.9,1843,36,7,40,26,2023-2024,laliga
vicente guaita,Celta Vigo,873,1,0,0,0,,1346,0,0,2,0,2023-2024,laliga
andres guardado,Betis,64,222,64,2,7,85.7,432,7,0,9,3,2023-2024,laliga
sergi guardiola,Cádiz,19,143,123,14,14,50.0,272,7,2,12,10,2023-2024,laliga
nemanja gudelj,Sevilla,519,634,95,8,6,66.7,2413,21,0,9,4,2023-2024,laliga
