Player,Squad,Liga,Season,Tack_Def_3rd,Tack_Mid_3rd,Tack_Att_3rd,Tkl%,Tkl,TklW,Int,Blocks,Block_Shots,Block_Pass,Clearences,Err
johan vasquez,genoa,Serie-A,2024-2025,24,27,5,0.591,26,31,50,59,31,28,150,1
matias vecino,lazio,Serie-A,2024-2025,3,9,1,0.222,4,7,5,9,3,6,15,0
danilo veiga,lecce,Serie-A,2024-2025,4,4,0,0.462,6,6,4,5,0,5,14,0
renato veiga,juventus,Serie-A,2024-2025,7,9,1,0.643,9,12,19,17,13,4,81,0
lorenzo venturino,genoa,Serie-A,2024-2025,4,0,1,0.5,3,3,0,3,0,3,5,0
simone verdi,como,Serie-A,2024-2025,0,1,1,0.0,0,2,0,2,0,2,2,0
samuele vignato,monza,Serie-A,2024-2025,0,4,2,0.429,3,3,0,1,0,1,6,0
nicolas viola,cagliari,Serie-A,2024-2025,6,7,1,0.1,1,7,3,5,0,5,5,0
mattia viti,empoli,Serie-A,2024-2025,42,20,3,0.654,34,45,48,41,18,23,128,4
vitinha,genoa,Serie-A,2024-2025,12,6,5,0.367,11,8,12,14,2,12,22,0
dusan vlahovic,juventus,Serie-A,2024-2025,0,1,3,0.2,1,2,1,7,3,4,9,3
vanja vlahovic,atalanta,Serie-A,2024-2025,0,0,1,,0,1,0,0,0,0,0,0
nikola vlasic,torino,Serie-A,2024-2025,11,17,9,0.4,12,19,9,15,3,12,15,0
alessandro vogliacco,genoa,Serie-A,2024-2025,7,7,1,0.833,10,3,9,11,7,4,20,0
alessandro vogliacco,parma,Serie-A,2024-2025,5,0,0,0.6,3,2,3,15,10,5,37,0
mergim vojvoda,torino,Serie-A,2024-2025,5,9,4,0.5,7,10,7,13,3,10,24,1
mergim vojvoda,como,Serie-A,2024-2025,5,4,0,0.778,7,6,3,7,4,3,18,0
stefan de vrij,inter,Serie-A,2024-2025,12,5,1,0.75,9,12,23,19,11,8,89,0
kyle walker,milan,Serie-A,2024-2025,12,4,1,0.765,13,9,9,9,5,4,15,1
sebastian walukiewicz,torino,Serie-A,2024-2025,18,16,4,0.742,23,20,18,21,8,13,60,0
sebastian walukiewicz,empoli,Serie-A,2024-2025,1,0,0,0.0,0,0,1,3,3,0,15,0
timothy weah,juventus,Serie-A,2024-2025,15,13,8,0.56,14,19,14,25,4,21,27,2
mateusz wieteska,cagliari,Serie-A,2024-2025,0,1,0,1.0,1,0,7,3,2,1,6,0
john yeboah,venezia,Serie-A,2024-2025,1,3,2,0.1,1,3,4,4,0,4,2,0
kenan yldz,juventus,Serie-A,2024-2025,13,26,15,0.563,18,30,5,25,0,25,13,3
mattia zaccagni,lazio,Serie-A,2024-2025,13,21,4,0.5,16,27,29,19,1,18,22,2
nicola zalewski,roma,Serie-A,2024-2025,3,2,3,0.286,2,6,4,7,2,5,8,2
nicola zalewski,inter,Serie-A,2024-2025,3,2,2,0.667,4,4,2,5,1,4,5,1
andrefrank zambo anguissa,napoli,Serie-A,2024-2025,8,28,6,0.441,15,26,35,24,6,18,40,1
francesco zampano,venezia,Serie-A,2024-2025,19,10,2,0.452,14,20,6,21,1,20,29,2
nicolo zaniolo,fiorentina,Serie-A,2024-2025,1,2,0,0.0,0,1,0,2,1,1,2,0
nicolo zaniolo,atalanta,Serie-A,2024-2025,0,0,0,0.0,0,0,1,0,0,0,0,0
alessandro zanoli,genoa,Serie-A,2024-2025,11,14,4,0.435,10,20,12,20,3,17,40,0
duvan zapata,torino,Serie-A,2024-2025,2,0,5,0.0,0,5,2,2,1,1,7,0
gabriele zappa,cagliari,Serie-A,2024-2025,20,17,3,0.5,17,23,23,42,22,20,93,1
davide zappacosta,atalanta,Serie-A,2024-2025,15,5,6,0.513,20,16,11,28,6,22,32,2
oier zarraga,udinese,Serie-A,2024-2025,7,10,2,0.455,10,13,2,9,5,4,8,0
jordan zemura,udinese,Serie-A,2024-2025,14,12,5,0.586,17,14,16,17,4,13,41,0
alessio zerbin,venezia,Serie-A,2024-2025,30,12,9,0.5579999999999999,29,28,15,28,3,25,25,1
alessio zerbin,napoli,Serie-A,2024-2025,2,0,0,1.0,1,1,0,0,0,0,0,0
kevin zeroli,monza,Serie-A,2024-2025,3,3,0,0.0,0,2,2,6,1,5,11,0
kevin zeroli,milan,Serie-A,2024-2025,0,1,0,,0,1,0,0,0,0,0,0
piotr zielinski,inter,Serie-A,2024-2025,6,7,1,0.462,6,10,6,10,5,5,13,1
nadir zortea,cagliari,Serie-A,2024-2025,16,12,2,0.3779999999999999,14,14,19,11,0,11,47,2
szymon zurkowski,empoli,Serie-A,2024-2025,2,4,0,1.0,4,4,1,3,0,3,2,0
milan uric,monza,Serie-A,2024-2025,0,1,0,0.0,0,1,2,6,0,6,17,0
milan uric,parma,Serie-A,2024-2025,0,0,0,0.0,0,0,0,3,0,3,2,0
junior adamu,freiburg,Bundesliga,2024-2025,3,3,3,0.273,3,3,12,14,0,14,20,0
karim adeyemi,dortmund,Bundesliga,2024-2025,6,6,8,0.4,8,14,7,14,1,13,5,0
amine adli,leverkusen,Bundesliga,2024-2025,4,2,9,0.364,4,9,0,11,0,11,4,0
oladapo afolayan,st pauli,Bundesliga,2024-2025,4,8,5,0.368,7,8,8,17,1,16,20,0
felix agu,werder bremen,Bundesliga,2024-2025,12,14,4,0.522,12,14,21,27,9,18,48,0
erik ahlstrand,st pauli,Bundesliga,2024-2025,0,0,0,,0,0,1,1,0,1,1,0
kevin akpoguma,hoffenheim,Bundesliga,2024-2025,36,12,6,0.652,30,27,29,65,37,28,115,1
andreas albers,st pauli,Bundesliga,2024-2025,0,0,1,0.0,0,1,0,0,0,0,1,0
ben alexander voll,st pauli,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
skelly alvero,werder bremen,Bundesliga,2024-2025,5,5,1,0.8,4,6,2,4,0,4,10,0
aurele amenda,eint frankfurt,Bundesliga,2024-2025,1,0,0,,0,0,2,2,2,0,11,0
nadiem amiri,mainz,Bundesliga,2024-2025,13,28,9,0.413,19,23,16,19,4,15,30,2
mohamed amoura,wolfsburg,Bundesliga,2024-2025,14,5,10,0.3779999999999999,14,22,9,42,2,40,24,0
robert andrich,leverkusen,Bundesliga,2024-2025,8,14,2,0.5,7,12,29,16,8,8,23,0
waldemar anton,dortmund,Bundesliga,2024-2025,18,10,6,0.7390000000000001,17,21,30,33,16,17,112,1
maximilian arnold,wolfsburg,Bundesliga,2024-2025,13,18,3,0.455,15,20,24,21,11,10,70,2
jannfiete arp,holstein kiel,Bundesliga,2024-2025,5,2,6,0.308,4,10,3,6,0,6,8,1
arthur,leverkusen,Bundesliga,2024-2025,3,9,2,0.5,5,11,9,8,0,8,29,0
noah atubolu,freiburg,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,13,4
ayman azhil,dortmund,Bundesliga,2024-2025,1,0,0,,0,1,0,0,0,0,0,0
adam aznou,bayern munich,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
aliou badara balde,bochum,Bundesliga,2024-2025,1,0,0,,0,1,0,2,0,2,0,0
ridle baku,wolfsburg,Bundesliga,2024-2025,9,9,5,0.421,8,15,15,22,1,21,15,0
ridle baku,rb leipzig,Bundesliga,2024-2025,9,13,2,0.391,9,19,9,18,2,16,45,0
samuel bamba,bochum,Bundesliga,2024-2025,1,0,0,,0,1,0,0,0,0,0,0
noahkai banks,augsburg,Bundesliga,2024-2025,6,4,1,0.429,3,5,5,4,1,3,28,0
scott banks,st pauli,Bundesliga,2024-2025,1,0,0,0.0,0,1,2,0,0,0,2,0
aymen barkok,mainz,Bundesliga,2024-2025,1,1,0,1.0,1,1,2,1,1,0,0,0
michy batshuayi,eint frankfurt,Bundesliga,2024-2025,1,0,0,1.0,1,1,1,2,0,2,0,0
maximilian bauer,augsburg,Bundesliga,2024-2025,5,7,2,0.643,9,8,6,10,4,6,35,1
oliver baumann,hoffenheim,Bundesliga,2024-2025,2,0,0,0.5,2,2,0,0,0,0,15,2
christoph baumgartner,rb leipzig,Bundesliga,2024-2025,13,19,12,0.405,17,28,12,45,9,36,24,2
ihlas bebou,hoffenheim,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
adrian beck,heidenheim,Bundesliga,2024-2025,18,12,6,0.3429999999999999,12,17,9,31,2,29,17,0
timo becker,holstein kiel,Bundesliga,2024-2025,39,9,5,0.7390000000000001,34,33,17,30,17,13,110,1
hannes behrens,hoffenheim,Bundesliga,2024-2025,0,1,0,,0,1,2,1,0,1,0,0
kevin behrens,wolfsburg,Bundesliga,2024-2025,0,1,0,0.0,0,1,1,0,0,0,2,0
maximilian beier,dortmund,Bundesliga,2024-2025,8,11,6,0.387,12,16,7,15,1,14,14,1
stefan bell,mainz,Bundesliga,2024-2025,16,6,0,0.643,9,12,28,16,14,2,107,1
jeanuel belocian,leverkusen,Bundesliga,2024-2025,1,0,0,1.0,1,1,0,0,0,0,2,0
laszlo benes,union berlin,Bundesliga,2024-2025,1,1,0,0.3329999999999999,1,2,3,5,1,4,9,0
ramy bensebaini,dortmund,Bundesliga,2024-2025,25,18,8,0.647,33,25,33,42,9,33,86,1
mergim berisha,hoffenheim,Bundesliga,2024-2025,1,2,0,0.0,0,3,0,2,1,1,3,0
mergim berisha,augsburg,Bundesliga,2024-2025,0,1,0,1.0,1,0,0,2,1,1,0,0
bernardo,bochum,Bundesliga,2024-2025,32,13,1,0.73,27,28,26,38,17,21,103,4
alexander bernhardsson,holstein kiel,Bundesliga,2024-2025,9,9,11,0.645,20,15,5,14,0,14,25,0
matus bero,bochum,Bundesliga,2024-2025,33,21,11,0.483,29,35,17,37,9,28,35,1
janniklas beste,freiburg,Bundesliga,2024-2025,0,1,1,0.143,1,1,1,3,0,3,7,0
el bilal toure,stuttgart,Bundesliga,2024-2025,1,1,2,1.0,3,1,0,1,0,1,1,0
tom bischof,hoffenheim,Bundesliga,2024-2025,36,45,14,0.519,40,53,30,66,11,55,53,1
leonardo bittencourt,werder bremen,Bundesliga,2024-2025,15,7,3,0.3329999999999999,6,9,15,8,0,8,11,0
myron boadu,bochum,Bundesliga,2024-2025,0,0,2,0.2,1,1,1,3,0,3,4,0
sacha boey,bayern munich,Bundesliga,2024-2025,6,6,8,0.722,13,5,2,6,0,6,14,0
victor boniface,leverkusen,Bundesliga,2024-2025,0,3,2,0.75,3,4,0,1,0,1,5,0
sebastiaan bornauw,wolfsburg,Bundesliga,2024-2025,4,4,1,0.5,4,6,12,14,12,2,36,0
carlo boukhalfa,st pauli,Bundesliga,2024-2025,7,17,2,0.368,7,11,12,22,3,19,25,1
julian brandt,dortmund,Bundesliga,2024-2025,13,8,5,0.349,15,11,14,17,0,17,13,1
tim breithaupt,augsburg,Bundesliga,2024-2025,0,1,0,0.0,0,1,2,1,0,1,0,0
maximilian breunig,heidenheim,Bundesliga,2024-2025,1,2,1,0.5,3,3,1,9,2,7,3,0
moritz broschinski,bochum,Bundesliga,2024-2025,6,6,7,0.4,6,14,1,18,0,18,18,0
nathaniel brown,eint frankfurt,Bundesliga,2024-2025,39,18,14,0.8,44,42,15,30,0,30,55,1
jacob bruun larsen,hoffenheim,Bundesliga,2024-2025,1,2,1,0.375,3,3,1,5,1,4,2,0
jacob bruun larsen,stuttgart,Bundesliga,2024-2025,1,0,0,0.0,0,1,1,7,0,7,4,1
emi buendia,leverkusen,Bundesliga,2024-2025,1,4,1,0.625,5,5,0,6,0,6,0,0
marius bulter,hoffenheim,Bundesliga,2024-2025,5,6,2,0.529,9,10,4,10,3,7,14,1
jonathan burkardt,mainz,Bundesliga,2024-2025,1,7,7,0.6,6,8,1,11,1,10,14,0
oliver burke,werder bremen,Bundesliga,2024-2025,5,1,5,0.667,4,4,2,20,0,20,6,0
marnon busch,heidenheim,Bundesliga,2024-2025,19,7,0,0.7190000000000001,23,17,13,23,10,13,65,5
anthony caci,mainz,Bundesliga,2024-2025,23,25,12,0.636,28,40,27,33,8,25,47,2
cole campbell,dortmund,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
emre can,dortmund,Bundesliga,2024-2025,30,16,4,0.5,18,28,20,31,17,14,89,3
tiago cardoso,gladbach,Bundesliga,2024-2025,1,0,0,1.0,1,0,0,0,0,0,2,2
abdoulie ceesay,st pauli,Bundesliga,2024-2025,1,1,1,0.667,2,3,0,2,0,2,1,0
julian chabot,stuttgart,Bundesliga,2024-2025,19,15,3,0.469,15,24,38,29,19,10,135,0
el chadaille bitshiabu,rb leipzig,Bundesliga,2024-2025,17,9,1,0.526,10,18,13,25,14,11,97,2
fares chaibi,eint frankfurt,Bundesliga,2024-2025,4,5,4,0.35,7,9,10,10,0,10,32,1
timothy chandler,eint frankfurt,Bundesliga,2024-2025,0,0,0,,0,0,3,0,0,0,2,0
anrie chase,stuttgart,Bundesliga,2024-2025,6,4,0,0.7140000000000001,5,4,9,10,6,4,35,0
arthur chaves,hoffenheim,Bundesliga,2024-2025,28,19,4,0.5,25,36,37,47,20,27,136,3
fabio chiarodia,gladbach,Bundesliga,2024-2025,6,4,0,0.667,4,4,9,8,3,5,53,1
carney chukwuemeka,dortmund,Bundesliga,2024-2025,3,2,2,1.0,1,5,1,5,0,5,1,0
alexis claudemaurice,augsburg,Bundesliga,2024-2025,12,15,14,0.5,17,26,15,16,0,16,8,1
nnamdi collins,eint frankfurt,Bundesliga,2024-2025,24,7,2,0.773,17,24,16,22,11,11,74,3
kingsley coman,bayern munich,Bundesliga,2024-2025,6,6,5,0.667,8,12,8,12,0,12,15,0
sirlord conteh,heidenheim,Bundesliga,2024-2025,3,6,0,0.286,2,5,1,1,1,0,8,0
danny da costa,mainz,Bundesliga,2024-2025,23,15,4,0.63,17,23,27,19,10,9,95,3
yan couto,dortmund,Bundesliga,2024-2025,17,2,5,0.56,14,16,10,12,1,11,32,2
tomas cvancara,gladbach,Bundesliga,2024-2025,3,1,0,0.286,2,1,5,6,3,3,17,0
finn dahmen,augsburg,Bundesliga,2024-2025,1,0,0,0.5,1,0,0,0,0,0,9,0
thomas dahne,holstein kiel,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,7,2
mahmoud dahoud,eint frankfurt,Bundesliga,2024-2025,4,5,0,0.667,4,4,2,5,1,4,5,0
ameen aldakhil,stuttgart,Bundesliga,2024-2025,4,2,0,1.0,4,6,9,12,8,4,30,1
bence dardai,wolfsburg,Bundesliga,2024-2025,9,13,2,0.5329999999999999,16,14,12,20,4,16,28,1
lukas daschner,bochum,Bundesliga,2024-2025,1,2,1,0.222,2,2,0,5,0,5,5,0
alphonso davies,bayern munich,Bundesliga,2024-2025,7,17,6,0.654,17,17,13,14,1,13,22,2
olivier deman,werder bremen,Bundesliga,2024-2025,2,4,0,0.286,2,3,3,3,1,2,4,0
ermedin demirovic,stuttgart,Bundesliga,2024-2025,3,4,5,0.25,3,7,3,14,3,11,12,0
justin diehl,stuttgart,Bundesliga,2024-2025,0,1,0,1.0,1,0,0,2,0,2,0,0
eric dier,bayern munich,Bundesliga,2024-2025,8,9,2,0.65,13,11,20,19,8,11,77,1
junior dina ebimbe,eint frankfurt,Bundesliga,2024-2025,1,2,0,0.3329999999999999,1,2,7,4,0,4,6,0
eren dinkci,freiburg,Bundesliga,2024-2025,8,8,5,0.304,7,13,7,22,2,20,7,0
ritsu doan,freiburg,Bundesliga,2024-2025,33,26,7,0.5429999999999999,25,42,14,57,2,55,47,1
danilho doekhi,union berlin,Bundesliga,2024-2025,18,16,3,0.565,13,24,44,35,16,19,169,1
niklas dorsch,augsburg,Bundesliga,2024-2025,0,0,0,,0,0,0,1,0,1,0,0
niklas dorsch,heidenheim,Bundesliga,2024-2025,12,15,0,0.591,13,16,17,14,1,13,17,2
patrick drewes,bochum,Bundesliga,2024-2025,0,0,0,0.0,0,0,0,1,0,1,11,1
tim drexler,hoffenheim,Bundesliga,2024-2025,11,6,0,0.75,9,7,1,6,4,2,9,1
marvin ducksch,werder bremen,Bundesliga,2024-2025,3,5,2,0.214,3,7,8,10,2,8,26,3
julien duranville,dortmund,Bundesliga,2024-2025,0,3,0,0.5,1,0,0,1,0,1,3,0
adam dzwigaa,st pauli,Bundesliga,2024-2025,13,6,1,0.688,11,10,4,6,1,5,28,0
johannes eggestein,st pauli,Bundesliga,2024-2025,0,2,3,0.2,1,3,0,5,0,5,8,0
maximilian eggestein,freiburg,Bundesliga,2024-2025,21,26,10,0.5579999999999999,24,32,39,37,10,27,54,1
hugo ekitike,eint frankfurt,Bundesliga,2024-2025,3,8,5,0.3329999999999999,4,12,7,13,1,12,24,0
elif elmas,rb leipzig,Bundesliga,2024-2025,3,0,0,0.3329999999999999,1,1,0,2,0,2,2,0
nico elvedi,gladbach,Bundesliga,2024-2025,28,6,4,0.7390000000000001,17,23,30,35,27,8,163,0
arne engels,augsburg,Bundesliga,2024-2025,0,0,0,,0,0,0,1,1,0,0,0
patrick erras,holstein kiel,Bundesliga,2024-2025,6,2,0,0.222,2,5,9,13,11,2,64,0
samuel essende,augsburg,Bundesliga,2024-2025,1,3,3,0.75,3,6,0,13,2,11,11,1
frank feller,heidenheim,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
kilian fischer,wolfsburg,Bundesliga,2024-2025,48,12,4,0.528,47,44,19,41,8,33,98,2
jonas fohrenbach,heidenheim,Bundesliga,2024-2025,25,15,5,0.629,22,24,16,29,3,26,57,0
marco friedl,werder bremen,Bundesliga,2024-2025,35,26,1,0.5760000000000001,38,42,34,41,24,17,130,1
marvin friedrich,gladbach,Bundesliga,2024-2025,12,3,0,0.563,9,9,5,16,12,4,57,0
jeremie frimpong,leverkusen,Bundesliga,2024-2025,14,12,7,0.552,16,25,8,25,0,25,22,1
chris fuhrich,stuttgart,Bundesliga,2024-2025,5,5,5,0.481,13,10,6,23,2,21,19,0
shio fukuda,gladbach,Bundesliga,2024-2025,0,0,0,,0,0,0,1,0,1,0,0
cristian gamboa,bochum,Bundesliga,2024-2025,5,3,0,0.3329999999999999,3,3,2,2,0,2,8,0
aleix garcia,leverkusen,Bundesliga,2024-2025,4,6,3,0.467,7,7,11,12,2,10,24,1
viggo gebel,rb leipzig,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
lutsharel geertruida,rb leipzig,Bundesliga,2024-2025,24,11,0,0.484,15,24,16,15,4,11,59,4
dennis geiger,hoffenheim,Bundesliga,2024-2025,9,13,2,0.632,12,11,7,15,2,13,6,1
valentin gendrey,hoffenheim,Bundesliga,2024-2025,19,9,2,0.611,11,12,15,19,5,14,53,0
yannick gerhardt,wolfsburg,Bundesliga,2024-2025,13,14,1,0.367,11,16,17,32,8,24,47,0
max geschwill,holstein kiel,Bundesliga,2024-2025,13,12,1,0.737,14,21,30,14,9,5,53,1
dimitris giannoulis,augsburg,Bundesliga,2024-2025,27,16,4,0.591,26,32,47,49,11,38,75,0
armin gigovic,holstein kiel,Bundesliga,2024-2025,14,8,3,0.238,5,13,21,20,1,19,33,0
benedikt gimber,heidenheim,Bundesliga,2024-2025,48,23,1,0.603,38,46,31,53,19,34,131,1
matthias ginter,freiburg,Bundesliga,2024-2025,15,11,4,0.536,15,17,19,35,23,12,146,5
jamie gittens,dortmund,Bundesliga,2024-2025,12,12,7,0.778,14,19,10,16,0,16,4,0
serge gnabry,bayern munich,Bundesliga,2024-2025,6,7,7,0.667,8,11,6,11,0,11,9,0
tidiam gomis,rb leipzig,Bundesliga,2024-2025,0,0,0,,0,0,1,2,0,2,0,0
leon goretzka,bayern munich,Bundesliga,2024-2025,5,12,4,0.5,10,11,20,27,7,20,25,1
robin gosens,union berlin,Bundesliga,2024-2025,0,0,0,0.0,0,0,1,1,0,1,2,0
mario gotze,eint frankfurt,Bundesliga,2024-2025,18,20,3,0.417,15,28,7,15,1,14,8,0
jeffrey gouweleeuw,augsburg,Bundesliga,2024-2025,25,21,4,0.675,27,28,35,34,15,19,183,0
kamil grabara,wolfsburg,Bundesliga,2024-2025,0,0,0,0.0,0,0,0,1,0,1,16,2
michael gregoritsch,freiburg,Bundesliga,2024-2025,1,0,3,0.2,1,2,1,2,1,1,10,0
vincenzo grifo,freiburg,Bundesliga,2024-2025,12,13,5,0.441,15,22,9,24,2,22,23,2
florian grillitsch,hoffenheim,Bundesliga,2024-2025,5,9,1,0.5710000000000001,8,9,8,6,2,4,18,0
alex grimaldo,leverkusen,Bundesliga,2024-2025,13,7,4,0.381,16,14,16,22,3,19,43,3
pascal gro,dortmund,Bundesliga,2024-2025,11,26,7,0.294,15,28,9,46,13,33,30,1
marco grull,werder bremen,Bundesliga,2024-2025,1,5,6,0.235,4,9,3,14,2,12,10,0
raphael guerreiro,bayern munich,Bundesliga,2024-2025,9,7,3,0.75,12,12,10,9,0,9,19,1
morgan guilavogui,st pauli,Bundesliga,2024-2025,11,16,5,0.452,14,17,13,28,0,28,33,0
serhou guirassy,dortmund,Bundesliga,2024-2025,2,2,3,0.4,2,6,4,10,3,7,38,0
peter gulacsi,rb leipzig,Bundesliga,2024-2025,1,0,0,0.5,1,1,0,0,0,0,16,4
robert gumny,augsburg,Bundesliga,2024-2025,1,2,0,0.3329999999999999,2,3,1,2,0,2,6,0
christian gunter,freiburg,Bundesliga,2024-2025,12,8,3,0.552,16,21,8,24,10,14,50,1
janik haberer,union berlin,Bundesliga,2024-2025,16,21,2,0.591,26,29,17,16,0,16,37,0
robin hack,gladbach,Bundesliga,2024-2025,11,8,3,0.429,12,17,9,30,2,28,28,0
amadou haidara,rb leipzig,Bundesliga,2024-2025,12,16,2,0.414,12,17,18,42,12,30,56,1
andreas hancheolsen,mainz,Bundesliga,2024-2025,12,8,1,0.75,9,13,12,25,18,7,85,2
phil harres,holstein kiel,Bundesliga,2024-2025,3,4,3,0.5,4,10,5,17,3,14,20,0
ramon hendriks,stuttgart,Bundesliga,2024-2025,11,7,2,0.6920000000000001,9,9,19,15,7,8,63,0
paul hennrich,hoffenheim,Bundesliga,2024-2025,0,0,0,,0,0,0,1,1,0,0,0
benjamin henrichs,rb leipzig,Bundesliga,2024-2025,18,10,4,0.519,14,16,15,22,3,19,33,0
mario hermoso,leverkusen,Bundesliga,2024-2025,0,0,0,,0,0,9,3,1,2,15,1
piero hincapie,leverkusen,Bundesliga,2024-2025,27,15,10,0.61,25,40,32,40,20,20,114,1
adam hlozek,hoffenheim,Bundesliga,2024-2025,7,8,7,0.55,11,10,4,13,1,12,20,0
nicolas hofler,freiburg,Bundesliga,2024-2025,13,18,2,0.645,20,23,14,7,1,6,28,1
jonas hofmann,leverkusen,Bundesliga,2024-2025,0,2,0,0.25,1,0,0,2,0,2,3,0
philipp hofmann,bochum,Bundesliga,2024-2025,4,6,7,0.5329999999999999,8,12,4,14,1,13,33,0
lucas holer,freiburg,Bundesliga,2024-2025,18,15,4,0.375,9,24,7,29,7,22,36,0
benedict hollerbach,union berlin,Bundesliga,2024-2025,8,23,12,0.412,21,22,2,35,0,35,13,1
lewis holtby,holstein kiel,Bundesliga,2024-2025,19,10,5,0.429,12,20,21,14,2,12,26,3
gerrit holtmann,bochum,Bundesliga,2024-2025,14,8,2,0.5,12,19,16,18,5,13,15,0
franck honorat,gladbach,Bundesliga,2024-2025,10,4,3,0.25,2,7,5,9,1,8,28,1
mathias honsak,heidenheim,Bundesliga,2024-2025,10,5,0,0.435,10,8,10,19,4,15,31,0
timo horn,bochum,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,9,2
lukas hradecky,leverkusen,Bundesliga,2024-2025,0,0,0,0.0,0,0,0,0,0,0,8,2
robin hranac,hoffenheim,Bundesliga,2024-2025,0,0,0,0.0,0,0,5,3,2,1,9,1
hong hyunseok,mainz,Bundesliga,2024-2025,3,3,2,0.25,1,3,7,7,1,6,9,0
oscar hjlund,eint frankfurt,Bundesliga,2024-2025,8,9,4,0.5,8,12,5,15,7,8,11,1
arijon ibrahimovic,bayern munich,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
andrej ilic,union berlin,Bundesliga,2024-2025,0,2,0,0.0,0,2,5,7,3,4,6,1
jackson irvine,st pauli,Bundesliga,2024-2025,24,26,6,0.556,25,28,36,27,5,22,63,2
ko itakura,gladbach,Bundesliga,2024-2025,23,16,1,0.618,21,29,28,41,22,19,171,0
hiroki ito,bayern munich,Bundesliga,2024-2025,1,1,0,1.0,1,0,6,3,2,1,15,1
marko ivezic,holstein kiel,Bundesliga,2024-2025,20,6,3,0.357,15,19,27,25,13,12,103,2
lee jaesung,mainz,Bundesliga,2024-2025,16,19,7,0.385,15,21,35,39,3,36,38,0
kristijan jakic,augsburg,Bundesliga,2024-2025,20,19,7,0.512,22,23,28,42,9,33,50,1
luca jaquez,stuttgart,Bundesliga,2024-2025,3,0,0,0.3329999999999999,1,0,3,2,0,2,4,0
dominik javorcek,holstein kiel,Bundesliga,2024-2025,3,0,0,0.2,1,0,5,7,3,4,26,1
finn jeltsch,stuttgart,Bundesliga,2024-2025,6,11,1,0.8,12,13,13,12,6,6,27,2
fredrik jensen,augsburg,Bundesliga,2024-2025,1,3,3,0.8,4,7,4,10,1,9,17,0
moritz jenz,mainz,Bundesliga,2024-2025,18,18,0,0.762,16,20,30,23,14,9,128,2
carl johansson,holstein kiel,Bundesliga,2024-2025,4,0,0,0.429,3,2,10,12,8,4,54,1
anthony jung,werder bremen,Bundesliga,2024-2025,22,11,1,0.647,22,22,25,23,14,9,77,1
josip juranovic,union berlin,Bundesliga,2024-2025,12,6,3,0.4,10,13,7,13,6,7,42,2
david jurasek,hoffenheim,Bundesliga,2024-2025,3,2,1,0.4,2,3,6,5,0,5,17,0
yusuf kabaday,augsburg,Bundesliga,2024-2025,0,1,0,,0,0,0,1,0,1,0,0
almugera kabar,dortmund,Bundesliga,2024-2025,2,2,1,1.0,3,3,1,1,0,1,4,0
issa kabore,werder bremen,Bundesliga,2024-2025,2,5,1,0.667,4,4,2,8,2,6,7,0
pavel kaderabek,hoffenheim,Bundesliga,2024-2025,14,4,7,0.484,15,14,20,13,3,10,54,1
jakub kaminski,wolfsburg,Bundesliga,2024-2025,8,3,6,0.409,9,8,13,17,7,10,23,1
kevin kampl,rb leipzig,Bundesliga,2024-2025,11,10,6,0.615,16,18,24,25,6,19,25,0
harry kane,bayern munich,Bundesliga,2024-2025,3,8,2,0.3329999999999999,2,11,2,16,2,14,16,0
atakan karazor,stuttgart,Bundesliga,2024-2025,19,28,12,0.509,29,29,32,39,7,32,51,1
mikkel kaufmann,heidenheim,Bundesliga,2024-2025,1,3,2,0.4,2,4,2,5,2,3,7,0
yannik keitel,stuttgart,Bundesliga,2024-2025,3,5,1,0.9,9,6,4,5,2,3,6,0
andu kelati,holstein kiel,Bundesliga,2024-2025,2,4,1,0.4,2,4,3,4,1,3,3,0
thomas keller,heidenheim,Bundesliga,2024-2025,5,1,0,0.667,4,5,4,3,1,2,11,0
aljoscha kemlein,union berlin,Bundesliga,2024-2025,4,5,1,0.357,5,4,6,14,3,11,15,0
luca kerber,heidenheim,Bundesliga,2024-2025,17,8,1,0.516,16,16,5,14,4,10,25,1
rani khedira,union berlin,Bundesliga,2024-2025,30,35,3,0.632,24,40,44,33,11,22,55,0
joshua kimmich,bayern munich,Bundesliga,2024-2025,11,29,7,0.6,30,29,25,23,3,20,34,3
tim kleindienst,gladbach,Bundesliga,2024-2025,6,15,9,0.286,10,15,12,45,9,36,66,1
lukas klostermann,rb leipzig,Bundesliga,2024-2025,18,7,2,0.583,14,14,24,31,17,14,143,3
ansgar knauff,eint frankfurt,Bundesliga,2024-2025,18,16,7,0.462,12,22,12,23,4,19,24,0
magnus knudsen,holstein kiel,Bundesliga,2024-2025,21,21,6,0.568,25,29,12,18,4,14,44,0
