Player,Squad,Liga,Season,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG
dara oshea,ipswich town,Premier-League,2024-2025,22,2,0.0,1.3,1.3,0.06,-1.3
chidozie obimartin,manchester utd,Premier-League,2024-2025,5,1,0.0,0.7,0.7,0.13,-0.7
wilson odobert,tottenham,Premier-League,2024-2025,13,4,0.08,1.6,1.6,0.12,-0.6
chiedozie ogbene,ipswich town,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
caleb okoli,leicester city,Premier-League,2024-2025,4,2,0.25,0.6,0.6,0.15,0.4
robin olsen,aston villa,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
amadou onana,aston villa,Premier-League,2024-2025,17,6,0.18,2.1,2.1,0.12,0.9
andre onana,manchester utd,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
paul onuachu,southampton,Premier-League,2024-2025,34,15,0.12,3.6,3.6,0.11,0.4
frank onyeka,brentford,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
lewis orford,west ham,Premier-League,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
stefan ortega,manchester city,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
william osula,newcastle utd,Premier-League,2024-2025,4,1,0.25,0.2,0.2,0.04,0.8
dango ouattara,bournemouth,Premier-League,2024-2025,62,20,0.11,8.4,8.4,0.14,-1.4
nico oreilly,manchester city,Premier-League,2024-2025,8,3,0.25,1.3,1.3,0.16,0.7
alex palmer,ipswich town,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
cole palmer,chelsea,Premier-League,2024-2025,121,44,0.09,17.3,13.3,0.11,-2.3
emerson palmieri,west ham,Premier-League,2024-2025,16,7,0.13,2.0,2.0,0.12,0.0
lucas paqueta,west ham,Premier-League,2024-2025,39,3,0.05,5.3,3.7,0.1,-1.3
thomas partey,arsenal,Premier-League,2024-2025,26,9,0.15,2.3,2.3,0.09,1.7
nathan patterson,everton,Premier-League,2024-2025,1,0,0.0,0.1,0.1,0.07,-0.1
andreas pereira,fulham,Premier-League,2024-2025,38,8,0.05,3.8,3.0,0.08,-1.8
ricardo pereira,leicester city,Premier-League,2024-2025,2,1,0.0,0.1,0.1,0.05,-0.1
kalvin phillips,ipswich town,Premier-League,2024-2025,11,2,0.0,0.4,0.4,0.04,-0.4
jaden philogene bidace,aston villa,Premier-League,2024-2025,7,0,0.0,0.5,0.5,0.07,-0.5
jaden philogene bidace,ipswich town,Premier-League,2024-2025,12,5,0.17,2.0,2.0,0.17,0.0
jordan pickford,everton,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
ethan pinnock,brentford,Premier-League,2024-2025,10,6,0.2,1.1,1.1,0.11,0.9
daniel podence,wolves,Premier-League,2024-2025,1,0,0.0,0.0,0.0,0.04,0.0
alfie pond,wolves,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
nick pope,newcastle utd,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
pedro porro,tottenham,Premier-League,2024-2025,39,8,0.05,1.6,1.6,0.04,0.4
jarell quansah,liverpool,Premier-League,2024-2025,1,0,0.0,0.1,0.1,0.1,-0.1
hakon rafn valdimarsson,brentford,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
aaron ramsdale,southampton,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
jacob ramsey,aston villa,Premier-League,2024-2025,19,4,0.05,1.6,1.6,0.08,-0.6
marcus rashford,manchester utd,Premier-League,2024-2025,16,9,0.25,1.7,1.7,0.11,2.3
marcus rashford,aston villa,Premier-League,2024-2025,18,5,0.06,3.1,2.3,0.13,-1.1
david raya,arsenal,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
harrison reed,fulham,Premier-League,2024-2025,3,2,0.0,0.2,0.2,0.08,-0.2
remy reesdottin,bournemouth,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
sergio reguilon,tottenham,Premier-League,2024-2025,2,0,0.0,0.1,0.1,0.06,-0.1
vitor reis,manchester city,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
chadi riad,crystal palace,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
declan rice,arsenal,Premier-League,2024-2025,48,14,0.08,3.5,3.5,0.07,0.5
chris richards,crystal palace,Premier-League,2024-2025,12,6,0.08,1.4,1.4,0.12,-0.4
richarlison,tottenham,Premier-League,2024-2025,17,7,0.24,3.7,3.7,0.22,0.3
andrew robertson,liverpool,Premier-League,2024-2025,15,2,0.0,1.2,1.2,0.08,-1.2
antonee robinson,fulham,Premier-League,2024-2025,16,2,0.0,0.7,0.7,0.04,-0.7
jay robinson,southampton,Premier-League,2024-2025,1,1,0.0,0.0,0.0,0.05,0.0
rodri,manchester city,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
guido rodriguez,west ham,Premier-League,2024-2025,8,1,0.0,0.2,0.2,0.03,-0.2
mads roerslev,brentford,Premier-League,2024-2025,5,2,0.0,0.2,0.2,0.04,-0.2
morgan rogers,aston villa,Premier-League,2024-2025,55,20,0.15,6.6,6.6,0.12,1.4
cristian romero,tottenham,Premier-League,2024-2025,16,8,0.06,1.6,1.6,0.1,-0.6
georginio rutter,brighton,Premier-League,2024-2025,50,12,0.1,4.6,4.6,0.09,0.4
jose sa,wolves,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
bukayo saka,arsenal,Premier-League,2024-2025,66,22,0.08,6.8,6.0,0.09,-0.8
mohamed salah,liverpool,Premier-League,2024-2025,121,50,0.17,25.2,18.2,0.15,3.8
william saliba,arsenal,Premier-League,2024-2025,6,2,0.33,2.3,2.3,0.38,-0.3
robert sanchez,chelsea,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
jadon sancho,chelsea,Premier-League,2024-2025,24,8,0.13,2.2,2.2,0.09,0.8
ibrahim sangare,nottham forest,Premier-League,2024-2025,1,1,0.0,0.0,0.0,0.02,0.0
pablo sarabia,wolves,Premier-League,2024-2025,17,8,0.18,2.9,2.9,0.17,0.1
jeremy sarmiento,brighton,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
ismaila sarr,crystal palace,Premier-League,2024-2025,59,29,0.14,10.7,10.7,0.19,-2.7
savio,manchester city,Premier-League,2024-2025,55,21,0.02,5.0,5.0,0.09,-4.0
oliver scarles,west ham,Premier-League,2024-2025,3,0,0.0,0.1,0.1,0.04,-0.1
dane scarlett,tottenham,Premier-League,2024-2025,1,1,0.0,0.0,0.0,0.04,0.0
kevin schade,brentford,Premier-League,2024-2025,55,27,0.2,8.2,8.2,0.15,2.8
fabian schar,newcastle utd,Premier-League,2024-2025,40,11,0.1,3.7,3.7,0.09,0.3
jeffrey schlupp,crystal palace,Premier-League,2024-2025,4,2,0.0,0.2,0.2,0.04,-0.2
alex scott,bournemouth,Premier-League,2024-2025,15,6,0.0,0.7,0.7,0.05,-0.7
matz sels,nottham forest,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
nelson semedo,wolves,Premier-League,2024-2025,18,7,0.0,0.9,0.9,0.05,-0.9
antoine semenyo,bournemouth,Premier-League,2024-2025,125,40,0.09,10.0,10.0,0.08,1.0
marcos senesi,bournemouth,Premier-League,2024-2025,3,0,0.0,0.8,0.8,0.28,-0.8
ryan sessegnon,fulham,Premier-League,2024-2025,14,8,0.29,1.6,1.6,0.12,2.4
luke shaw,manchester utd,Premier-League,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
zain silcottduberry,bournemouth,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
bernardo silva,manchester city,Premier-League,2024-2025,32,11,0.13,3.9,3.9,0.12,0.1
jota silva,nottham forest,Premier-League,2024-2025,23,7,0.13,2.1,2.1,0.09,0.9
eric da silva moreira,nottham forest,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
jahmai simpsonpusey,manchester city,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
luis sinisterra,bournemouth,Premier-League,2024-2025,13,6,0.08,1.2,1.2,0.09,-0.2
oliver skipp,leicester city,Premier-League,2024-2025,5,1,0.0,0.4,0.4,0.07,-0.4
william smallbone,southampton,Premier-League,2024-2025,7,1,0.14,0.6,0.6,0.08,0.4
adam smith,bournemouth,Premier-League,2024-2025,3,0,0.0,0.7,0.7,0.22,-0.7
emile smith rowe,fulham,Premier-League,2024-2025,37,11,0.16,4.5,4.5,0.12,1.5
dominic solanke,tottenham,Premier-League,2024-2025,59,24,0.14,10.9,10.1,0.17,-1.9
carlos soler,west ham,Premier-League,2024-2025,25,8,0.04,1.8,1.8,0.07,-0.8
julio soler,bournemouth,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
ramon sosa,nottham forest,Premier-League,2024-2025,11,5,0.09,1.0,1.0,0.09,0.0
tomas soucek,west ham,Premier-League,2024-2025,55,17,0.16,6.7,6.7,0.13,2.3
boubakary soumare,leicester city,Premier-League,2024-2025,7,0,0.0,0.3,0.3,0.04,-0.3
djed spence,tottenham,Premier-League,2024-2025,10,3,0.1,0.6,0.6,0.06,0.4
jay stansfield,fulham,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
jason steele,brighton,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
jack stephens,southampton,Premier-League,2024-2025,4,2,0.25,0.6,0.6,0.14,0.4
raheem sterling,arsenal,Premier-League,2024-2025,11,0,0.0,1.4,1.4,0.13,-1.4
ross stewart,southampton,Premier-League,2024-2025,9,2,0.11,1.1,1.1,0.12,-0.1
jakub stolarczyk,leicester city,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
john stones,manchester city,Premier-League,2024-2025,2,2,1.0,0.4,0.4,0.22,1.6
jrgen strand larsen,wolves,Premier-League,2024-2025,54,33,0.26,10.3,10.3,0.19,3.7
yukinari sugawara,southampton,Premier-League,2024-2025,14,5,0.07,0.5,0.5,0.03,0.5
kamaldeen sulemana,southampton,Premier-League,2024-2025,29,8,0.03,1.5,1.5,0.05,-0.5
crysencio summerville,west ham,Premier-League,2024-2025,14,4,0.07,1.6,1.6,0.12,-0.6
sammie szmodics,ipswich town,Premier-League,2024-2025,21,12,0.19,3.4,3.4,0.16,0.6
dominik szoboszlai,liverpool,Premier-League,2024-2025,67,22,0.09,7.3,7.3,0.11,-1.3
matt targett,newcastle utd,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
james tarkowski,everton,Premier-League,2024-2025,15,4,0.07,1.3,1.3,0.09,-0.3
marcus tavernier,bournemouth,Premier-League,2024-2025,57,17,0.05,5.5,5.5,0.1,-2.5
charlie taylor,southampton,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
jack taylor,ipswich town,Premier-League,2024-2025,19,4,0.05,0.7,0.7,0.04,0.3
mathys tel,tottenham,Premier-League,2024-2025,22,8,0.05,3.0,2.2,0.1,-1.0
kenny tete,fulham,Premier-League,2024-2025,24,2,0.0,1.4,1.4,0.06,-1.4
thiago,brentford,Premier-League,2024-2025,2,0,0.0,0.1,0.1,0.06,-0.1
luke thomas,leicester city,Premier-League,2024-2025,5,0,0.0,0.4,0.4,0.07,-0.4
youri tielemans,aston villa,Premier-League,2024-2025,40,12,0.08,3.3,2.5,0.06,-0.3
kieran tierney,arsenal,Premier-League,2024-2025,2,1,0.5,0.4,0.4,0.18,0.6
jurrien timber,arsenal,Premier-League,2024-2025,14,4,0.07,1.2,1.2,0.09,-0.2
jeanclair todibo,west ham,Premier-League,2024-2025,5,0,0.0,0.4,0.4,0.07,-0.4
harry toffolo,nottham forest,Premier-League,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
takehiro tomiyasu,arsenal,Premier-League,2024-2025,1,0,0.0,0.2,0.2,0.18,-0.2
sandro tonali,newcastle utd,Premier-League,2024-2025,35,12,0.11,4.4,4.4,0.13,-0.4
pau torres,aston villa,Premier-League,2024-2025,8,2,0.0,0.5,0.5,0.06,-0.5
conor townsend,ipswich town,Premier-League,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
adama traore,fulham,Premier-League,2024-2025,39,12,0.05,4.0,4.0,0.1,-2.0
boubacar traore,wolves,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
mark travers,bournemouth,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
ryan trevitt,brentford,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
kieran trippier,newcastle utd,Premier-League,2024-2025,4,0,0.0,0.1,0.1,0.03,-0.1
leandro trossard,arsenal,Premier-League,2024-2025,72,21,0.11,7.2,7.2,0.1,0.8
kostas tsimikas,liverpool,Premier-League,2024-2025,4,2,0.0,0.4,0.4,0.1,-0.4
axel tuanzebe,ipswich town,Premier-League,2024-2025,4,0,0.0,0.2,0.2,0.05,-0.2
destiny udogie,tottenham,Premier-League,2024-2025,5,1,0.0,0.3,0.3,0.06,-0.3
manuel ugarte ribeiro,manchester utd,Premier-League,2024-2025,19,4,0.05,1.0,1.0,0.05,0.0
lesley ugochukwu,southampton,Premier-League,2024-2025,10,1,0.1,0.9,0.9,0.09,0.1
enes unal,bournemouth,Premier-League,2024-2025,20,7,0.1,2.7,2.7,0.14,-0.7
virgil van dijk,liverpool,Premier-League,2024-2025,27,8,0.11,2.2,2.2,0.08,0.8
jamie vardy,leicester city,Premier-League,2024-2025,56,23,0.14,11.2,9.6,0.17,-2.2
renato veiga,chelsea,Premier-League,2024-2025,3,1,0.0,0.1,0.1,0.05,-0.1
joel veltman,brighton,Premier-League,2024-2025,6,1,0.0,0.5,0.5,0.08,-0.5
micky van de ven,tottenham,Premier-League,2024-2025,6,2,0.0,0.6,0.6,0.09,-0.6
bart verbruggen,brighton,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
jannik vestergaard,leicester city,Premier-League,2024-2025,3,2,0.0,0.1,0.1,0.03,-0.1
guglielmo vicario,tottenham,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
carlos vinicius,fulham,Premier-League,2024-2025,1,1,0.0,0.0,0.0,0.04,0.0
kyle walker,manchester city,Premier-League,2024-2025,5,2,0.0,0.1,0.1,0.03,-0.1
kyle walkerpeters,southampton,Premier-League,2024-2025,20,6,0.0,0.8,0.8,0.04,-0.8
christian walton,ipswich town,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
aaron wanbissaka,west ham,Premier-League,2024-2025,16,5,0.13,1.2,1.2,0.07,0.8
danny ward,leicester city,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
joel ward,crystal palace,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
james wardprowse,west ham,Premier-League,2024-2025,13,5,0.08,1.6,1.6,0.13,-0.6
james wardprowse,nottham forest,Premier-League,2024-2025,2,1,0.0,0.1,0.1,0.03,-0.1
ollie watkins,aston villa,Premier-League,2024-2025,82,36,0.17,15.3,13.8,0.17,0.7
adam webster,brighton,Premier-League,2024-2025,5,1,0.0,0.2,0.2,0.05,-0.2
danny welbeck,brighton,Premier-League,2024-2025,59,23,0.15,9.6,8.8,0.15,0.4
welington,southampton,Premier-League,2024-2025,3,0,0.0,0.0,0.0,0.01,0.0
timo werner,tottenham,Premier-League,2024-2025,8,3,0.0,1.0,1.0,0.12,-1.0
adam wharton,crystal palace,Premier-League,2024-2025,13,5,0.0,0.4,0.4,0.03,-0.4
ben white,arsenal,Premier-League,2024-2025,9,2,0.0,0.5,0.5,0.05,-0.5
mats wieffer,brighton,Premier-League,2024-2025,9,4,0.11,0.8,0.8,0.08,0.2
neco williams,nottham forest,Premier-League,2024-2025,37,7,0.03,2.3,2.3,0.06,-1.3
willian,fulham,Premier-League,2024-2025,7,0,0.0,0.3,0.3,0.04,-0.3
joe willock,newcastle utd,Premier-League,2024-2025,18,3,0.0,1.6,1.6,0.09,-1.6
callum wilson,newcastle utd,Premier-League,2024-2025,6,1,0.0,0.4,0.4,0.06,-0.4
harry wilson,fulham,Premier-League,2024-2025,43,17,0.14,4.2,4.2,0.1,1.8
harry winks,leicester city,Premier-League,2024-2025,10,4,0.0,0.2,0.2,0.02,-0.2
ben winterburn,bournemouth,Premier-League,2024-2025,0,0,,0.0,0.0,,0.0
yoane wissa,brentford,Premier-League,2024-2025,90,41,0.21,18.5,18.5,0.21,0.5
chris wood,nottham forest,Premier-League,2024-2025,65,32,0.26,13.4,11.0,0.17,6.6
nathan woodgordon,southampton,Premier-League,2024-2025,2,0,0.0,0.2,0.2,0.12,-0.2
luke woolfenden,ipswich town,Premier-League,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
yehor yarmoliuk,brentford,Premier-League,2024-2025,9,2,0.0,0.6,0.6,0.07,-0.6
ryan yates,nottham forest,Premier-League,2024-2025,33,9,0.06,2.3,2.3,0.07,-0.3
leny yoro,manchester utd,Premier-League,2024-2025,5,1,0.0,0.7,0.7,0.15,-0.7
ashley young,everton,Premier-League,2024-2025,6,3,0.17,0.3,0.3,0.04,0.7
illia zabarnyi,bournemouth,Premier-League,2024-2025,12,1,0.0,1.3,1.3,0.11,-1.3
oleksandr zinchenko,arsenal,Premier-League,2024-2025,10,0,0.0,0.6,0.6,0.07,-0.6
joshua zirkzee,manchester utd,Premier-League,2024-2025,28,11,0.11,4.8,4.8,0.17,-1.8
martin degaard,arsenal,Premier-League,2024-2025,48,15,0.04,4.8,4.0,0.08,-1.8
james abankwah,udinese,Serie-A,2024-2025,1,0,0.0,0.1,0.1,0.06,-0.1
saud abdulhamid,roma,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
oliver abildgaard,como,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
tammy abraham,roma,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
tammy abraham,milan,Serie-A,2024-2025,26,11,0.08,7.1,5.4,0.21,-4.1
federico accornero,genoa,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
francesco acerbi,inter,Serie-A,2024-2025,5,1,0.0,0.4,0.4,0.08,-0.4
che adams,torino,Serie-A,2024-2025,63,25,0.14,9.0,8.2,0.13,0.0
yacine adli,fiorentina,Serie-A,2024-2025,14,5,0.29,1.0,1.0,0.07,3.0
vasilije adzic,juventus,Serie-A,2024-2025,1,1,0.0,0.0,0.0,0.03,0.0
michel aebischer,bologna,Serie-A,2024-2025,10,5,0.0,0.4,0.4,0.04,-0.4
honest ahanor,genoa,Serie-A,2024-2025,3,1,0.0,0.5,0.5,0.17,-0.5
junior ajayi,hellas verona,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
jeandaniel akpaakpro,monza,Serie-A,2024-2025,4,2,0.0,0.3,0.3,0.08,-0.3
david akpan ankeye,genoa,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
faride alidou,hellas verona,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
dele alli,como,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
pontus almqvist,parma,Serie-A,2024-2025,26,9,0.04,2.1,2.1,0.08,-1.1
giorgio altare,venezia,Serie-A,2024-2025,3,1,0.0,0.2,0.2,0.05,-0.2
sofyan amrabat,fiorentina,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
angelino,roma,Serie-A,2024-2025,24,6,0.08,1.4,1.4,0.06,0.6
lorenzo anghele,juventus,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
faustino anjorin,empoli,Serie-A,2024-2025,23,7,0.09,0.9,0.9,0.04,1.1
marko arnautovic,inter,Serie-A,2024-2025,14,6,0.29,3.3,3.3,0.23,0.7
kristjan asllani,inter,Serie-A,2024-2025,14,3,0.0,2.5,0.9,0.06,-0.5
arthur atta,udinese,Serie-A,2024-2025,26,7,0.0,1.3,1.3,0.05,-1.3
emil audero,como,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
tommaso augello,cagliari,Serie-A,2024-2025,8,0,0.0,0.3,0.3,0.03,-0.3
carlos augusto,inter,Serie-A,2024-2025,24,6,0.13,2.8,2.8,0.12,0.2
yann aurel bisseck,inter,Serie-A,2024-2025,21,5,0.14,2.6,2.6,0.12,0.4
paulo azzi,cagliari,Serie-A,2024-2025,8,3,0.0,0.5,0.5,0.07,-0.5
oussama el azzouzi,bologna,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
jacopo bacci,empoli,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
milan badelj,genoa,Serie-A,2024-2025,14,2,0.07,1.0,1.0,0.07,0.0
mitchel bakker,atalanta,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
tommaso baldanzi,roma,Serie-A,2024-2025,20,4,0.05,1.4,1.4,0.07,-0.4
keita balde,monza,Serie-A,2024-2025,14,5,0.14,1.1,1.1,0.08,0.9
botond balogh,parma,Serie-A,2024-2025,3,0,0.0,0.4,0.4,0.14,-0.4
mario balotelli,genoa,Serie-A,2024-2025,2,0,0.0,0.0,0.0,0.02,0.0
lameck banda,lecce,Serie-A,2024-2025,17,4,0.0,1.2,1.2,0.07,-1.2
daniel bandeira,hellas verona,Serie-A,2024-2025,2,1,0.0,0.0,0.0,0.02,0.0
mattia bani,genoa,Serie-A,2024-2025,8,3,0.0,1.2,1.2,0.15,-1.2
antonin barak,fiorentina,Serie-A,2024-2025,2,2,0.0,0.1,0.1,0.04,-0.1
federico barba,como,Serie-A,2024-2025,2,1,0.0,0.2,0.2,0.1,-0.2
nicolo barella,inter,Serie-A,2024-2025,43,9,0.07,2.2,2.2,0.05,0.8
davide bartesaghi,milan,Serie-A,2024-2025,1,1,0.0,0.0,0.0,0.01,0.0
federico baschirotto,lecce,Serie-A,2024-2025,22,8,0.09,1.2,1.2,0.06,0.8
daniele baselli,como,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
alessandro bastoni,inter,Serie-A,2024-2025,13,2,0.08,0.8,0.8,0.06,0.2
reda belahyane,hellas verona,Serie-A,2024-2025,6,2,0.0,0.2,0.2,0.04,-0.2
reda belahyane,lazio,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
raoul bellanova,torino,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
raoul bellanova,atalanta,Serie-A,2024-2025,18,5,0.0,1.1,1.1,0.06,-1.1
andrea belotti,como,Serie-A,2024-2025,19,3,0.11,2.5,2.5,0.13,-0.5
lucas beltran,fiorentina,Serie-A,2024-2025,26,6,0.12,5.4,3.1,0.12,-0.4
adrian benedyczak,parma,Serie-A,2024-2025,3,0,0.0,0.3,0.3,0.08,-0.3
ismael bennacer,milan,Serie-A,2024-2025,3,2,0.0,0.1,0.1,0.03,-0.1
medon berisha,lecce,Serie-A,2024-2025,24,6,0.0,0.7,0.7,0.03,-0.7
adrian bernabe,parma,Serie-A,2024-2025,27,5,0.04,1.3,1.3,0.05,-0.3
antoine bernede,hellas verona,Serie-A,2024-2025,4,2,0.25,0.8,0.8,0.19,0.2
sam beukema,bologna,Serie-A,2024-2025,15,4,0.0,1.5,1.5,0.1,-1.5
alessandro bianco,monza,Serie-A,2024-2025,26,6,0.04,1.3,1.3,0.05,-0.3
alessandro bianco,fiorentina,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
jaka bijol,udinese,Serie-A,2024-2025,19,6,0.05,2.0,2.0,0.1,-1.0
philip billing,napoli,Serie-A,2024-2025,6,3,0.17,1.5,1.5,0.27,-0.5
cristiano biraghi,torino,Serie-A,2024-2025,10,1,0.0,0.5,0.5,0.05,-0.5
cristiano biraghi,fiorentina,Serie-A,2024-2025,5,2,0.2,0.2,0.2,0.03,0.8
samuele birindelli,monza,Serie-A,2024-2025,16,10,0.19,2.1,2.1,0.13,0.9
bjarki bjarkason,venezia,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
emil bohinen,genoa,Serie-A,2024-2025,2,0,0.0,0.1,0.1,0.05,-0.1
warren bondo,monza,Serie-A,2024-2025,13,1,0.0,0.4,0.4,0.03,-0.4
warren bondo,milan,Serie-A,2024-2025,1,1,0.0,0.0,0.0,0.03,0.0
kevin bonifazi,lecce,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
angeyoan bonny,parma,Serie-A,2024-2025,61,19,0.07,9.4,7.1,0.12,-3.4
edoardo bove,fiorentina,Serie-A,2024-2025,7,2,0.14,0.6,0.6,0.08,0.4
domagoj bradaric,hellas verona,Serie-A,2024-2025,9,4,0.11,0.8,0.8,0.08,0.2
matthias braunoder,como,Serie-A,2024-2025,2,0,0.0,0.1,0.1,0.05,-0.1
iker bravo,udinese,Serie-A,2024-2025,13,3,0.15,0.9,0.9,0.07,1.1
gleison bremer,juventus,Serie-A,2024-2025,3,0,0.0,0.1,0.1,0.04,-0.1
brenner,udinese,Serie-A,2024-2025,7,4,0.14,0.6,0.6,0.09,0.4
marco brescianini,atalanta,Serie-A,2024-2025,20,8,0.2,3.1,3.1,0.16,0.9
arvid brorsson,monza,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
tajon buchanan,inter,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
alessandro buongiorno,napoli,Serie-A,2024-2025,8,4,0.13,0.8,0.8,0.1,0.2
rarescatalin burnete,lecce,Serie-A,2024-2025,1,0,0.0,0.1,0.1,0.08,-0.1
gianluca busio,venezia,Serie-A,2024-2025,36,7,0.06,2.4,2.4,0.07,-0.4
jean butez,como,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
liberato cacace,empoli,Serie-A,2024-2025,29,9,0.07,2.6,2.6,0.09,-0.6
alessio cacciamani,torino,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
davide calabria,bologna,Serie-A,2024-2025,3,0,0.0,0.1,0.1,0.03,-0.1
davide calabria,milan,Serie-A,2024-2025,2,0,0.0,0.3,0.3,0.15,-0.3
luca caldirola,monza,Serie-A,2024-2025,4,2,0.0,0.3,0.3,0.07,-0.3
hakan calhanoglu,inter,Serie-A,2024-2025,42,12,0.05,4.4,1.3,0.03,0.6
drissa camara,parma,Serie-A,2024-2025,15,5,0.0,1.2,1.2,0.08,-1.2
francesco camarda,milan,Serie-A,2024-2025,8,1,0.0,0.6,0.6,0.07,-0.6
nicolo cambiaghi,bologna,Serie-A,2024-2025,14,4,0.07,0.8,0.8,0.06,0.2
andrea cambiaso,juventus,Serie-A,2024-2025,17,6,0.12,0.7,0.7,0.04,1.3
thomas campaniello,empoli,Serie-A,2024-2025,1,0,0.0,0.5,0.5,0.51,-0.5
matteo cancellieri,parma,Serie-A,2024-2025,22,7,0.14,2.7,2.7,0.12,0.3
fali cande,venezia,Serie-A,2024-2025,5,2,0.2,1.1,1.1,0.23,-0.1
antonio candela,venezia,Serie-A,2024-2025,5,0,0.0,0.3,0.3,0.07,-0.3
gianluca caprari,monza,Serie-A,2024-2025,28,9,0.04,4.2,2.6,0.09,-1.2
elia caprile,cagliari,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
elia caprile,napoli,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
francesco caputo,empoli,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
maxence caqueret,como,Serie-A,2024-2025,8,3,0.25,0.8,0.8,0.1,1.2
andrea carboni,monza,Serie-A,2024-2025,8,1,0.0,0.3,0.3,0.04,-0.3
franco carboni,venezia,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
marco carnesecchi,atalanta,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
cesare casadei,torino,Serie-A,2024-2025,14,7,0.07,1.2,1.2,0.08,-0.2
nicolo casale,bologna,Serie-A,2024-2025,4,1,0.0,0.5,0.5,0.12,-0.5
nicolo casale,lazio,Serie-A,2024-2025,1,1,0.0,0.0,0.0,0.04,0.0
federico cassa,atalanta,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
valentin castellanos,lazio,Serie-A,2024-2025,105,36,0.08,13.4,11.3,0.11,-3.4
