Player,Squad,Liga,Season,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR
daniel munoz,Crystal Palace,Premier-League,2024-2025,1996.0,37,37,3228,4,5,10,0,62,97,206
arijanet muric,Ipswich Town,Premier-League,2024-2025,1998.0,18,18,1620,0,0,1,0,0,1,0
murillo,Nott'ham Forest,Premier-League,2024-2025,2002.0,36,36,3188,2,0,6,0,22,115,5
jacob murphy,Newcastle Utd,Premier-League,2024-2025,1995.0,35,31,2360,8,12,4,0,79,83,231
vitaliy mykolenko,Everton,Premier-League,2024-2025,1999.0,35,35,3082,1,2,4,0,33,110,99
iliman ndiaye,Everton,Premier-League,2024-2025,2000.0,33,29,2430,9,0,3,0,86,59,122
wilfred ndidi,Leicester City,Premier-League,2024-2025,1996.0,28,28,2324,0,5,8,0,18,70,75
kosta nedeljkovic,Aston Villa,Premier-League,2024-2025,2005.0,5,0,126,0,0,0,0,1,6,0
reiss nelson,Arsenal,Premier-League,2024-2025,1999.0,1,0,3,0,0,0,0,0,0,0
reiss nelson,Fulham,Premier-League,2024-2025,1999.0,11,5,487,1,1,1,0,45,35,63
neto,Bournemouth,Premier-League,2024-2025,1989.0,2,2,180,0,0,0,0,0,0,0
pedro neto,Chelsea,Premier-League,2024-2025,2000.0,35,24,2269,4,6,8,0,126,60,253
eddie nketiah,Crystal Palace,Premier-League,2024-2025,1999.0,29,9,1034,3,1,6,1,41,19,79
christopher nkunku,Chelsea,Premier-League,2024-2025,1997.0,27,9,921,3,2,2,0,17,25,68
gustavo nunes,Brentford,Premier-League,2024-2025,2005.0,3,0,12,0,0,0,0,1,0,0
matheus nunes,Manchester City,Premier-League,2024-2025,1998.0,26,19,1674,1,6,4,0,63,79,175
darwin nunez,Liverpool,Premier-League,2024-2025,1999.0,30,8,1133,5,2,8,0,23,27,78
ethan nwaneri,Arsenal,Premier-League,2024-2025,2007.0,26,11,895,4,2,1,0,46,33,113
christian nrgaard,Brentford,Premier-League,2024-2025,1994.0,34,34,2819,5,4,8,1,14,154,42
jake obrien,Everton,Premier-League,2024-2025,2001.0,20,17,1571,2,0,5,0,7,50,25
matt oriley,Brighton,Premier-League,2024-2025,2000.0,21,11,938,2,2,1,0,22,38,52
dara oshea,Ipswich Town,Premier-League,2024-2025,1999.0,35,35,3122,0,2,6,0,3,80,8
chidozie obimartin,Manchester Utd,Premier-League,2024-2025,2007.0,7,1,165,0,0,1,0,2,1,12
wilson odobert,Tottenham,Premier-League,2024-2025,2004.0,16,9,850,1,0,0,0,45,27,66
chiedozie ogbene,Ipswich Town,Premier-League,2024-2025,1997.0,5,3,238,0,0,0,0,7,0,15
caleb okoli,Leicester City,Premier-League,2024-2025,2001.0,19,12,1125,1,0,4,0,3,32,2
robin olsen,Aston Villa,Premier-League,2024-2025,1990.0,4,1,226,0,0,0,0,0,0,0
amadou onana,Aston Villa,Premier-League,2024-2025,2001.0,26,20,1617,3,0,4,0,29,75,16
andre onana,Manchester Utd,Premier-League,2024-2025,1996.0,34,34,3060,0,0,0,0,0,1,0
paul onuachu,Southampton,Premier-League,2024-2025,1994.0,25,11,1050,4,1,4,0,7,13,40
frank onyeka,Brentford,Premier-League,2024-2025,1998.0,2,0,25,0,0,0,0,0,1,0
lewis orford,West Ham,Premier-League,2024-2025,2006.0,2,0,49,0,0,0,0,0,0,1
stefan ortega,Manchester City,Premier-League,2024-2025,1992.0,13,12,1100,0,0,1,0,0,0,0
william osula,Newcastle Utd,Premier-League,2024-2025,2003.0,14,0,134,1,0,0,0,5,4,17
dango ouattara,Bournemouth,Premier-League,2024-2025,2002.0,32,21,2005,7,4,3,0,79,43,191
nico oreilly,Manchester City,Premier-League,2024-2025,2005.0,9,6,528,2,0,0,0,16,17,26
alex palmer,Ipswich Town,Premier-League,2024-2025,1996.0,13,13,1170,0,0,2,0,0,1,0
cole palmer,Chelsea,Premier-League,2024-2025,2002.0,37,36,3191,15,8,7,0,120,214,187
emerson palmieri,West Ham,Premier-League,2024-2025,1994.0,31,26,2113,2,1,5,0,47,66,83
lucas paqueta,West Ham,Premier-League,2024-2025,1997.0,33,27,2380,4,0,10,0,26,155,85
thomas partey,Arsenal,Premier-League,2024-2025,1993.0,35,31,2797,4,2,4,0,36,185,48
nathan patterson,Everton,Premier-League,2024-2025,2001.0,10,3,347,0,1,1,0,6,13,18
andreas pereira,Fulham,Premier-League,2024-2025,1996.0,33,25,2013,2,4,7,0,29,104,81
ricardo pereira,Leicester City,Premier-League,2024-2025,1993.0,10,4,388,0,0,1,0,3,18,5
kalvin phillips,Ipswich Town,Premier-League,2024-2025,1995.0,19,14,1237,0,0,6,1,4,51,4
jaden philogene bidace,Aston Villa,Premier-League,2024-2025,2002.0,11,2,332,0,0,4,1,7,4,17
jaden philogene bidace,Ipswich Town,Premier-League,2024-2025,2002.0,10,5,474,2,0,1,0,13,10,36
jordan pickford,Everton,Premier-League,2024-2025,1994.0,38,38,3420,0,1,7,0,0,0,0
ethan pinnock,Brentford,Premier-League,2024-2025,1993.0,22,21,1913,2,0,2,0,3,41,9
daniel podence,Wolves,Premier-League,2024-2025,1995.0,2,0,48,0,0,0,0,1,2,3
alfie pond,Wolves,Premier-League,2024-2025,2004.0,1,0,1,0,0,0,0,0,0,0
nick pope,Newcastle Utd,Premier-League,2024-2025,1992.0,28,28,2520,0,0,2,0,0,1,0
pedro porro,Tottenham,Premier-League,2024-2025,1999.0,33,28,2610,2,6,5,0,65,154,109
jarell quansah,Liverpool,Premier-League,2024-2025,2003.0,13,4,495,0,0,2,0,3,19,4
hakon rafn valdimarsson,Brentford,Premier-League,2024-2025,2001.0,2,1,145,0,0,0,0,0,0,0
aaron ramsdale,Southampton,Premier-League,2024-2025,1998.0,30,30,2700,0,0,2,0,0,0,0
jacob ramsey,Aston Villa,Premier-League,2024-2025,2001.0,29,19,1623,1,3,4,1,61,68,114
marcus rashford,Manchester Utd,Premier-League,2024-2025,1997.0,15,12,978,4,1,2,0,20,21,79
marcus rashford,Aston Villa,Premier-League,2024-2025,1997.0,10,4,444,2,2,0,0,22,13,42
david raya,Arsenal,Premier-League,2024-2025,1995.0,38,38,3420,0,0,3,0,0,14,0
harrison reed,Fulham,Premier-League,2024-2025,1995.0,12,0,108,0,0,2,0,1,4,7
remy reesdottin,Bournemouth,Premier-League,2024-2025,2006.0,1,0,1,0,0,0,0,0,0,0
sergio reguilon,Tottenham,Premier-League,2024-2025,1996.0,4,1,196,0,0,2,0,5,13,12
vitor reis,Manchester City,Premier-League,2024-2025,2006.0,1,0,1,0,0,0,0,0,0,0
chadi riad,Crystal Palace,Premier-League,2024-2025,2003.0,1,1,90,0,0,0,0,2,7,0
declan rice,Arsenal,Premier-League,2024-2025,1999.0,35,33,2825,4,7,7,1,90,192,94
chris richards,Crystal Palace,Premier-League,2024-2025,2000.0,24,22,1922,1,0,4,1,6,39,2
richarlison,Tottenham,Premier-League,2024-2025,1997.0,15,4,504,4,1,2,0,8,11,22
andrew robertson,Liverpool,Premier-League,2024-2025,1994.0,33,29,2482,0,1,3,1,64,176,108
antonee robinson,Fulham,Premier-League,2024-2025,1997.0,36,35,3167,0,10,8,0,118,131,274
jay robinson,Southampton,Premier-League,2024-2025,2007.0,4,1,137,0,0,0,0,3,1,10
rodri,Manchester City,Premier-League,2024-2025,1996.0,3,1,73,0,0,0,0,1,4,1
guido rodriguez,West Ham,Premier-League,2024-2025,1994.0,23,16,1149,0,1,6,0,4,33,7
mads roerslev,Brentford,Premier-League,2024-2025,1999.0,19,11,1101,0,2,2,0,17,51,54
morgan rogers,Aston Villa,Premier-League,2024-2025,2002.0,37,37,3114,8,10,10,0,114,123,188
cristian romero,Tottenham,Premier-League,2024-2025,1998.0,18,18,1416,1,0,3,0,12,71,3
georginio rutter,Brighton,Premier-League,2024-2025,2002.0,28,19,1656,5,3,2,0,42,67,79
jose sa,Wolves,Premier-League,2024-2025,1993.0,29,29,2609,0,0,2,0,0,2,0
bukayo saka,Arsenal,Premier-League,2024-2025,2001.0,25,20,1729,6,10,3,0,96,70,255
mohamed salah,Liverpool,Premier-League,2024-2025,1992.0,38,38,3371,29,18,1,0,154,144,488
william saliba,Arsenal,Premier-League,2024-2025,2001.0,35,35,3039,2,0,2,1,16,138,6
robert sanchez,Chelsea,Premier-League,2024-2025,1997.0,32,32,2880,0,0,5,0,0,1,0
jadon sancho,Chelsea,Premier-League,2024-2025,2000.0,31,19,1764,3,4,2,0,102,90,225
ibrahim sangare,Nott'ham Forest,Premier-League,2024-2025,1997.0,13,7,590,0,1,3,0,1,27,4
pablo sarabia,Wolves,Premier-League,2024-2025,1992.0,23,7,814,3,2,3,0,15,60,62
jeremy sarmiento,Brighton,Premier-League,2024-2025,2002.0,1,0,9,0,0,0,0,0,0,2
ismaila sarr,Crystal Palace,Premier-League,2024-2025,1998.0,38,30,2711,8,6,4,0,75,85,183
savio,Manchester City,Premier-League,2024-2025,2004.0,29,21,1766,1,8,3,0,137,67,246
oliver scarles,West Ham,Premier-League,2024-2025,2005.0,15,7,665,0,0,1,0,12,22,44
dane scarlett,Tottenham,Premier-League,2024-2025,2004.0,3,0,34,0,1,0,0,1,1,1
kevin schade,Brentford,Premier-League,2024-2025,2001.0,38,26,2293,11,2,3,0,61,38,165
fabian schar,Newcastle Utd,Premier-League,2024-2025,1991.0,34,33,2934,4,0,9,1,18,118,22
jeffrey schlupp,Crystal Palace,Premier-League,2024-2025,1992.0,12,0,103,0,0,0,0,4,5,9
alex scott,Bournemouth,Premier-League,2024-2025,2003.0,20,8,755,0,0,3,0,15,52,33
matz sels,Nott'ham Forest,Premier-League,2024-2025,1992.0,38,38,3420,0,0,4,0,1,2,0
nelson semedo,Wolves,Premier-League,2024-2025,1993.0,34,32,2886,0,4,8,0,67,80,119
antoine semenyo,Bournemouth,Premier-League,2024-2025,2000.0,37,36,3203,11,5,9,0,140,109,282
marcos senesi,Bournemouth,Premier-League,2024-2025,1997.0,17,13,1106,0,0,5,0,12,62,7
ryan sessegnon,Fulham,Premier-League,2024-2025,2000.0,16,7,580,4,2,1,0,18,22,59
luke shaw,Manchester Utd,Premier-League,2024-2025,1995.0,7,4,349,0,0,1,0,7,24,7
zain silcottduberry,Bournemouth,Premier-League,2024-2025,2005.0,1,0,1,0,0,0,0,0,0,0
bernardo silva,Manchester City,Premier-League,2024-2025,1994.0,33,29,2670,4,4,7,0,101,134,200
jota silva,Nott'ham Forest,Premier-League,2024-2025,1999.0,31,5,854,3,1,5,0,21,18,59
eric da silva moreira,Nott'ham Forest,Premier-League,2024-2025,2006.0,2,0,30,0,0,0,0,1,0,1
jahmai simpsonpusey,Manchester City,Premier-League,2024-2025,2005.0,2,1,96,0,0,1,0,1,3,0
luis sinisterra,Bournemouth,Premier-League,2024-2025,1999.0,12,1,236,1,1,0,0,19,6,38
oliver skipp,Leicester City,Premier-League,2024-2025,2000.0,24,10,1129,0,0,8,0,16,35,19
william smallbone,Southampton,Premier-League,2024-2025,2000.0,18,6,690,1,0,1,0,5,27,25
adam smith,Bournemouth,Premier-League,2024-2025,1991.0,25,19,1590,0,0,7,0,15,49,34
emile smith rowe,Fulham,Premier-League,2024-2025,2000.0,34,25,2043,6,3,3,0,53,126,127
dominic solanke,Tottenham,Premier-League,2024-2025,1997.0,27,25,2201,9,3,0,0,31,47,88
carlos soler,West Ham,Premier-League,2024-2025,1997.0,31,14,1409,1,1,6,0,17,56,37
julio soler,Bournemouth,Premier-League,2024-2025,2005.0,3,0,11,0,0,0,0,0,0,2
ramon sosa,Nott'ham Forest,Premier-League,2024-2025,1999.0,19,1,295,1,0,1,0,12,6,17
tomas soucek,West Ham,Premier-League,2024-2025,1995.0,35,30,2567,9,1,8,0,9,74,68
boubakary soumare,Leicester City,Premier-League,2024-2025,1999.0,31,25,2171,0,0,8,0,34,105,23
djed spence,Tottenham,Premier-League,2024-2025,2000.0,25,19,1792,1,2,4,1,59,105,70
jay stansfield,Fulham,Premier-League,2024-2025,2002.0,1,0,1,0,0,0,0,0,0,0
jason steele,Brighton,Premier-League,2024-2025,1990.0,2,2,180,0,0,0,0,0,0,0
jack stephens,Southampton,Premier-League,2024-2025,1994.0,19,17,1389,1,0,2,2,14,63,2
raheem sterling,Arsenal,Premier-League,2024-2025,1994.0,17,7,499,0,2,1,0,27,18,79
ross stewart,Southampton,Premier-League,2024-2025,1996.0,12,4,389,1,0,1,0,3,2,10
jakub stolarczyk,Leicester City,Premier-League,2024-2025,2000.0,10,10,900,0,0,1,0,0,1,0
john stones,Manchester City,Premier-League,2024-2025,1994.0,11,6,548,2,0,1,0,10,21,2
jrgen strand larsen,Wolves,Premier-League,2024-2025,2000.0,35,30,2587,14,4,4,0,17,29,112
yukinari sugawara,Southampton,Premier-League,2024-2025,2000.0,30,16,1557,1,1,4,0,33,72,78
kamaldeen sulemana,Southampton,Premier-League,2024-2025,2002.0,26,17,1402,1,1,2,0,63,27,87
crysencio summerville,West Ham,Premier-League,2024-2025,2001.0,19,7,786,1,1,2,0,29,18,71
sammie szmodics,Ipswich Town,Premier-League,2024-2025,1995.0,20,13,992,4,0,2,0,16,19,47
dominik szoboszlai,Liverpool,Premier-League,2024-2025,2000.0,36,29,2491,6,6,6,0,72,131,127
matt targett,Newcastle Utd,Premier-League,2024-2025,1995.0,2,0,21,0,0,0,0,0,0,1
james tarkowski,Everton,Premier-League,2024-2025,1992.0,33,33,2922,1,1,6,0,9,75,3
marcus tavernier,Bournemouth,Premier-League,2024-2025,1999.0,29,20,1939,3,5,6,0,53,128,129
charlie taylor,Southampton,Premier-League,2024-2025,1993.0,8,3,356,0,0,1,0,3,9,7
jack taylor,Ipswich Town,Premier-League,2024-2025,1998.0,32,4,860,1,0,4,0,11,43,23
mathys tel,Tottenham,Premier-League,2024-2025,2005.0,13,11,911,2,1,2,0,28,21,72
kenny tete,Fulham,Premier-League,2024-2025,1995.0,22,21,1774,0,2,5,0,34,63,54
thiago,Brentford,Premier-League,2024-2025,2001.0,8,1,175,0,0,0,0,3,4,8
luke thomas,Leicester City,Premier-League,2024-2025,2001.0,14,13,1110,0,0,3,0,5,37,16
youri tielemans,Aston Villa,Premier-League,2024-2025,1997.0,36,35,3026,3,7,4,0,39,235,48
kieran tierney,Arsenal,Premier-League,2024-2025,1997.0,13,2,259,1,0,0,0,8,15,29
jurrien timber,Arsenal,Premier-League,2024-2025,2001.0,30,27,2417,1,3,7,0,57,146,104
jeanclair todibo,West Ham,Premier-League,2024-2025,1999.0,27,20,1825,0,0,3,0,9,38,5
harry toffolo,Nott'ham Forest,Premier-League,2024-2025,1995.0,4,1,137,0,0,1,0,0,2,4
takehiro tomiyasu,Arsenal,Premier-League,2024-2025,1998.0,1,0,7,0,0,0,0,0,1,0
sandro tonali,Newcastle Utd,Premier-League,2024-2025,2000.0,36,28,2630,4,2,5,0,37,128,53
pau torres,Aston Villa,Premier-League,2024-2025,1997.0,24,23,2020,0,0,2,0,40,97,8
conor townsend,Ipswich Town,Premier-League,2024-2025,1993.0,6,3,335,0,1,1,0,2,8,13
adama traore,Fulham,Premier-League,2024-2025,1996.0,36,18,1772,2,7,3,0,100,68,161
boubacar traore,Wolves,Premier-League,2024-2025,2001.0,1,0,1,0,0,0,0,0,0,0
mark travers,Bournemouth,Premier-League,2024-2025,1999.0,5,5,450,0,0,0,0,0,0,0
ryan trevitt,Brentford,Premier-League,2024-2025,2003.0,1,0,4,0,0,0,0,0,0,1
kieran trippier,Newcastle Utd,Premier-League,2024-2025,1990.0,25,14,1309,0,3,1,0,26,117,58
leandro trossard,Arsenal,Premier-League,2024-2025,1994.0,38,28,2546,8,7,4,1,80,101,226
kostas tsimikas,Liverpool,Premier-League,2024-2025,1996.0,18,9,837,0,1,2,0,17,76,43
axel tuanzebe,Ipswich Town,Premier-League,2024-2025,1997.0,22,20,1710,0,1,5,1,10,61,15
destiny udogie,Tottenham,Premier-League,2024-2025,2002.0,25,24,1924,0,1,2,0,54,121,94
manuel ugarte ribeiro,Manchester Utd,Premier-League,2024-2025,2001.0,29,22,1785,1,2,11,0,16,61,20
lesley ugochukwu,Southampton,Premier-League,2024-2025,2004.0,26,18,1655,1,1,7,0,29,49,20
enes unal,Bournemouth,Premier-League,2024-2025,1997.0,17,2,345,2,1,2,0,4,12,22
virgil van dijk,Liverpool,Premier-League,2024-2025,1991.0,37,37,3330,3,1,5,0,22,198,6
jamie vardy,Leicester City,Premier-League,2024-2025,1987.0,35,35,2823,9,4,5,0,29,22,120
renato veiga,Chelsea,Premier-League,2024-2025,2003.0,7,1,181,0,0,2,0,4,7,3
joel veltman,Brighton,Premier-League,2024-2025,1992.0,21,19,1697,0,0,5,0,32,85,34
micky van de ven,Tottenham,Premier-League,2024-2025,2001.0,13,12,1015,0,2,4,0,8,51,1
bart verbruggen,Brighton,Premier-League,2024-2025,2002.0,36,36,3240,0,1,5,0,0,2,0
jannik vestergaard,Leicester City,Premier-League,2024-2025,1992.0,18,16,1391,0,0,5,0,3,32,2
guglielmo vicario,Tottenham,Premier-League,2024-2025,1996.0,24,24,2160,0,0,1,0,0,1,0
carlos vinicius,Fulham,Premier-League,2024-2025,1995.0,3,0,16,0,0,0,0,1,0,3
kyle walker,Manchester City,Premier-League,2024-2025,1990.0,15,9,970,0,0,3,0,12,64,11
kyle walkerpeters,Southampton,Premier-League,2024-2025,1997.0,33,33,2918,0,2,5,0,114,139,144
christian walton,Ipswich Town,Premier-League,2024-2025,1995.0,7,7,630,0,0,0,0,0,0,0
aaron wanbissaka,West Ham,Premier-League,2024-2025,1997.0,36,35,3154,2,5,1,0,110,149,167
danny ward,Leicester City,Premier-League,2024-2025,1993.0,2,1,135,0,0,0,0,0,0,0
joel ward,Crystal Palace,Premier-League,2024-2025,1989.0,2,1,71,0,0,1,0,0,1,1
james wardprowse,West Ham,Premier-League,2024-2025,1994.0,15,12,1039,1,1,2,0,11,54,9
james wardprowse,Nott'ham Forest,Premier-League,2024-2025,1994.0,9,5,400,0,1,2,1,1,16,3
ollie watkins,Aston Villa,Premier-League,2024-2025,1995.0,38,31,2598,16,8,2,0,55,31,165
adam webster,Brighton,Premier-League,2024-2025,1995.0,14,11,887,0,0,1,0,8,63,2
danny welbeck,Brighton,Premier-League,2024-2025,1990.0,30,24,2115,10,4,5,0,21,47,95
welington,Southampton,Premier-League,2024-2025,2001.0,10,6,482,0,0,1,0,5,11,19
timo werner,Tottenham,Premier-League,2024-2025,1996.0,18,4,516,0,3,0,0,42,30,89
adam wharton,Crystal Palace,Premier-League,2024-2025,2004.0,20,16,1318,0,2,2,0,14,107,11
ben white,Arsenal,Premier-League,2024-2025,1997.0,17,13,1198,0,2,2,0,23,59,42
mats wieffer,Brighton,Premier-League,2024-2025,1999.0,25,10,1015,1,3,6,0,18,62,23
neco williams,Nott'ham Forest,Premier-League,2024-2025,2001.0,35,28,2594,1,3,7,0,68,89,103
willian,Fulham,Premier-League,2024-2025,1988.0,10,2,257,0,0,0,0,11,40,33
joe willock,Newcastle Utd,Premier-League,2024-2025,1999.0,32,11,1086,0,2,4,0,38,41,86
callum wilson,Newcastle Utd,Premier-League,2024-2025,1992.0,18,2,370,0,0,1,0,5,4,17
harry wilson,Fulham,Premier-League,2024-2025,1997.0,25,12,1162,6,1,2,0,22,51,96
harry winks,Leicester City,Premier-League,2024-2025,1996.0,22,17,1538,0,2,4,0,19,101,11
ben winterburn,Bournemouth,Premier-League,2024-2025,2004.0,4,0,24,0,0,0,0,2,0,2
yoane wissa,Brentford,Premier-League,2024-2025,1996.0,35,34,2919,19,4,5,0,60,67,154
chris wood,Nott'ham Forest,Premier-League,2024-2025,1991.0,36,35,2959,20,3,1,0,14,42,94
nathan woodgordon,Southampton,Premier-League,2024-2025,2002.0,11,9,773,0,0,2,0,2,17,0
luke woolfenden,Ipswich Town,Premier-League,2024-2025,1998.0,15,12,1187,0,0,2,0,7,15,0
yehor yarmoliuk,Brentford,Premier-League,2024-2025,2004.0,31,15,1450,0,0,6,0,15,63,47
ryan yates,Nott'ham Forest,Premier-League,2024-2025,1997.0,35,18,1915,2,1,10,0,18,53,16
leny yoro,Manchester Utd,Premier-League,2024-2025,2005.0,21,12,1165,0,0,5,0,19,52,4
ashley young,Everton,Premier-League,2024-2025,1985.0,32,19,1875,1,3,7,1,24,90,32
illia zabarnyi,Bournemouth,Premier-League,2024-2025,2002.0,36,35,3109,0,1,4,1,27,140,4
oleksandr zinchenko,Arsenal,Premier-League,2024-2025,1996.0,15,5,527,0,1,1,0,10,48,14
joshua zirkzee,Manchester Utd,Premier-League,2024-2025,2001.0,32,14,1402,3,1,2,0,14,44,69
martin degaard,Arsenal,Premier-League,2024-2025,1998.0,30,26,2325,3,8,4,0,92,258,154
james abankwah,Udinese,Serie-A,2024-2025,2004.0,6,0,88,0,0,1,0,3,4,1
saud abdulhamid,Roma,Serie-A,2024-2025,1999.0,4,2,205,0,1,0,0,6,9,26
oliver abildgaard,Como,Serie-A,2024-2025,1996.0,1,0,7,0,0,0,0,0,0,0
tammy abraham,Roma,Serie-A,2024-2025,1997.0,1,0,1,0,0,0,0,0,1,2
tammy abraham,Milan,Serie-A,2024-2025,1997.0,28,12,1183,3,4,1,0,8,26,69
federico accornero,Genoa,Serie-A,2024-2025,2004.0,1,0,5,0,0,0,0,0,0,0
francesco acerbi,Inter,Serie-A,2024-2025,1988.0,23,20,1710,0,1,0,0,19,62,22
che adams,Torino,Serie-A,2024-2025,1996.0,36,30,2652,9,3,2,0,23,40,153
yacine adli,Fiorentina,Serie-A,2024-2025,2000.0,26,15,1234,4,6,3,1,24,103,30
vasilije adzic,Juventus,Serie-A,2024-2025,2006.0,6,0,42,0,0,0,0,0,1,3
michel aebischer,Bologna,Serie-A,2024-2025,1997.0,14,9,724,0,0,2,0,8,33,17
honest ahanor,Genoa,Serie-A,2024-2025,2008.0,6,3,270,0,0,0,0,3,3,7
junior ajayi,Hellas Verona,Serie-A,2024-2025,2004.0,2,0,13,0,0,0,0,0,1,0
jeandaniel akpaakpro,Monza,Serie-A,2024-2025,1992.0,14,12,966,0,0,4,0,21,19,22
david akpan ankeye,Genoa,Serie-A,2024-2025,2002.0,4,0,45,0,0,0,0,0,1,3
faride alidou,Hellas Verona,Serie-A,2024-2025,2001.0,3,0,71,0,0,0,0,1,1,2
dele alli,Como,Serie-A,2024-2025,1996.0,1,0,9,0,0,0,1,0,0,1
pontus almqvist,Parma,Serie-A,2024-2025,1999.0,29,10,1112,1,1,5,0,42,12,85
giorgio altare,Venezia,Serie-A,2024-2025,1998.0,12,8,753,0,0,2,0,4,20,5
sofyan amrabat,Fiorentina,Serie-A,2024-2025,1996.0,2,2,180,0,0,0,0,2,14,1
angelino,Roma,Serie-A,2024-2025,1997.0,38,36,3177,2,1,1,0,66,172,172
lorenzo anghele,Juventus,Serie-A,2024-2025,2005.0,1,0,6,0,0,0,0,0,1,0
faustino anjorin,Empoli,Serie-A,2024-2025,2001.0,22,14,1114,2,3,3,0,28,55,35
marko arnautovic,Inter,Serie-A,2024-2025,1989.0,18,5,549,4,2,1,0,4,16,61
kristjan asllani,Inter,Serie-A,2024-2025,2002.0,22,10,988,2,2,4,0,7,55,20
arthur atta,Udinese,Serie-A,2024-2025,2003.0,27,12,1251,0,1,5,0,31,57,77
emil audero,Como,Serie-A,2024-2025,1997.0,8,8,720,0,0,0,0,0,0,0
tommaso augello,Cagliari,Serie-A,2024-2025,1994.0,38,30,2713,0,7,3,0,58,118,113
carlos augusto,Inter,Serie-A,2024-2025,1999.0,29,15,1691,3,2,1,0,31,80,83
yann aurel bisseck,Inter,Serie-A,2024-2025,2000.0,27,17,1643,3,2,4,0,32,93,44
paulo azzi,Cagliari,Serie-A,2024-2025,1994.0,6,5,426,0,0,2,0,15,13,26
oussama el azzouzi,Bologna,Serie-A,2024-2025,2001.0,2,0,19,0,0,0,0,0,4,0
jacopo bacci,Empoli,Serie-A,2024-2025,2005.0,3,0,31,0,0,0,0,0,1,0
milan badelj,Genoa,Serie-A,2024-2025,1989.0,23,21,1472,1,0,2,0,8,83,14
mitchel bakker,Atalanta,Serie-A,2024-2025,2000.0,1,0,22,0,0,0,0,0,1,1
tommaso baldanzi,Roma,Serie-A,2024-2025,2003.0,31,5,832,1,1,2,0,39,23,57
keita balde,Monza,Serie-A,2024-2025,1995.0,11,8,638,2,0,2,0,19,35,29
botond balogh,Parma,Serie-A,2024-2025,2002.0,29,23,2053,0,1,5,0,7,37,1
mario balotelli,Genoa,Serie-A,2024-2025,1990.0,6,0,62,0,0,2,0,0,1,5
lameck banda,Lecce,Serie-A,2024-2025,2001.0,15,6,610,0,1,1,0,27,7,46
daniel bandeira,Hellas Verona,Serie-A,2024-2025,2000.0,11,4,407,0,0,1,0,1,25,4
mattia bani,Genoa,Serie-A,2024-2025,1993.0,20,19,1507,0,0,3,0,6,25,3
antonin barak,Fiorentina,Serie-A,2024-2025,1994.0,1,1,54,0,0,0,0,2,2,5
federico barba,Como,Serie-A,2024-2025,1993.0,7,5,431,0,0,0,0,5,25,5
nicolo barella,Inter,Serie-A,2024-2025,1997.0,33,29,2493,3,6,4,0,63,235,133
davide bartesaghi,Milan,Serie-A,2024-2025,2005.0,4,1,118,0,0,0,1,2,2,17
federico baschirotto,Lecce,Serie-A,2024-2025,1996.0,38,38,3420,2,0,3,0,13,71,5
daniele baselli,Como,Serie-A,2024-2025,1992.0,2,1,22,0,0,0,0,2,4,0
alessandro bastoni,Inter,Serie-A,2024-2025,1999.0,33,31,2401,1,5,6,1,62,162,83
reda belahyane,Hellas Verona,Serie-A,2024-2025,2004.0,22,17,1658,0,2,6,1,22,73,13
reda belahyane,Lazio,Serie-A,2024-2025,2004.0,6,1,198,0,0,0,1,4,10,1
raoul bellanova,Torino,Serie-A,2024-2025,2000.0,1,1,87,0,0,0,0,4,0,5
raoul bellanova,Atalanta,Serie-A,2024-2025,2000.0,34,27,2402,0,9,3,0,83,87,191
andrea belotti,Como,Serie-A,2024-2025,1993.0,18,7,593,2,0,1,0,9,9,33
lucas beltran,Fiorentina,Serie-A,2024-2025,2001.0,33,21,1953,5,4,6,0,23,64,94
adrian benedyczak,Parma,Serie-A,2024-2025,2000.0,9,2,214,0,0,0,0,3,3,12
ismael bennacer,Milan,Serie-A,2024-2025,1997.0,6,4,300,0,0,2,0,8,23,12
medon berisha,Lecce,Serie-A,2024-2025,2003.0,17,7,716,0,1,5,0,13,42,17
adrian bernabe,Parma,Serie-A,2024-2025,2001.0,21,18,1453,1,1,1,0,37,115,20
antoine bernede,Hellas Verona,Serie-A,2024-2025,1999.0,14,7,594,1,0,2,0,7,29,22
sam beukema,Bologna,Serie-A,2024-2025,1998.0,35,33,3012,0,1,1,0,27,153,9
alessandro bianco,Monza,Serie-A,2024-2025,2002.0,34,29,2600,1,0,9,0,35,125,24
alessandro bianco,Fiorentina,Serie-A,2024-2025,2002.0,1,0,18,0,0,0,0,0,0,1
jaka bijol,Udinese,Serie-A,2024-2025,1999.0,34,34,2963,1,0,13,1,22,98,10
philip billing,Napoli,Serie-A,2024-2025,1996.0,10,1,197,1,0,1,0,1,5,8
cristiano biraghi,Torino,Serie-A,2024-2025,1992.0,15,13,1158,0,0,0,0,24,36,49
cristiano biraghi,Fiorentina,Serie-A,2024-2025,1992.0,8,5,433,1,0,1,0,3,15,17
samuele birindelli,Monza,Serie-A,2024-2025,1999.0,21,18,1468,3,0,2,0,40,35,100
bjarki bjarkason,Venezia,Serie-A,2024-2025,2000.0,9,1,165,0,0,2,0,6,10,13
emil bohinen,Genoa,Serie-A,2024-2025,1999.0,3,1,166,0,0,0,0,6,5,2
