Player,Pos,Squad,Height,Value,Season,Competition
dodi lukebakio,Right Winger,Sevilla,1.87,20000000.0,2024-2025,laliga
suso,Right Winger,Sevilla,1.77,1500000.0,2024-2025,laliga
peque,Second Striker,Sevilla,1.72,3500000.0,2024-2025,laliga
isaac romero,Centre-Forward,Sevilla,1.83,6000000.0,2024-2025,laliga
akor adams,Centre-Forward,Sevilla,1.9,5000000.0,2024-2025,laliga
kelechi iheanacho,Centre-Forward,Sevilla,1.85,4500000.0,2024-2025,laliga
pascu,Centre-Forward,Sevilla,1.9,1000000.0,2024-2025,laliga
mateo mejia,Centre-Forward,Sevilla,1.81,400000.0,2024-2025,laliga
leandro antonetti,Centre-Forward,Sevilla,1.89,300000.0,2024-2025,laliga
pau lopez,Goalkeeper,Girona,1.89,2500000.0,2024-2025,laliga
paulo gazzaniga,Goalkeeper,Girona,1.95,2500000.0,2024-2025,laliga
krapyvtsov vladyslav,Goalkeeper,Girona,1.88,200000.0,2024-2025,laliga
juan carlos,Goalkeeper,Girona,1.87,100000.0,2024-2025,laliga
andre,Goalkeeper,Girona,1.9,,2024-2025,laliga
lucas,Goalkeeper,Girona,,,2024-2025,laliga
jordi,Goalkeeper,Girona,,,2024-2025,laliga
pau funallet,Goalkeeper,Girona,,,2024-2025,laliga
ladislav krejci,Centre-Back,Girona,1.91,12000000.0,2024-2025,laliga
daley blind,Centre-Back,Girona,1.8,1500000.0,2024-2025,laliga
david lopez,Centre-Back,Girona,1.85,1000000.0,2024-2025,laliga
juanpe,Centre-Back,Girona,1.9,600000.0,2024-2025,laliga
oriol comas,Centre-Back,Girona,1.9,,2024-2025,laliga
antal yaakobishvili,Centre-Back,Girona,1.93,,2024-2025,laliga
marc albrighton,Centre-Back,Girona,1.79,,2024-2025,laliga
miguel gutierrez,Left-Back,Girona,1.8,20000000.0,2024-2025,laliga
arnau martinez,Right-Back,Girona,1.82,10000000.0,2024-2025,laliga
alejandro frances,Right-Back,Girona,1.82,2000000.0,2024-2025,laliga
ferran ruiz,Right-Back,Girona,1.72,,2024-2025,laliga
arthur melo,Defensive Midfield,Girona,1.72,5000000.0,2024-2025,laliga
oriol romeu,Defensive Midfield,Girona,1.83,1200000.0,2024-2025,laliga
silvi clua,Defensive Midfield,Girona,1.89,300000.0,2024-2025,laliga
yangel herrera,Central Midfield,Girona,1.84,15000000.0,2024-2025,laliga
donny van de beek,Central Midfield,Girona,1.84,5000000.0,2024-2025,laliga
jhon solis,Central Midfield,Girona,1.86,2500000.0,2024-2025,laliga
eric garcia,Central Midfield,Girona,,,2024-2025,laliga
raul,Central Midfield,Girona,,,2024-2025,laliga
ivan martin,Attacking Midfield,Girona,1.78,6000000.0,2024-2025,laliga
gabriel osei misehouy,Attacking Midfield,Girona,1.73,1000000.0,2024-2025,laliga
ricard artero,Attacking Midfield,Girona,1.81,,2024-2025,laliga
bryan gil,Left Winger,Girona,1.75,15000000.0,2024-2025,laliga
arnaut danjuma,Left Winger,Girona,1.78,4000000.0,2024-2025,laliga
joel roca,Left Winger,Girona,1.76,1000000.0,2024-2025,laliga
toni villa,Left Winger,Girona,1.72,800000.0,2024-2025,laliga
kim minsu,Left Winger,Girona,1.77,300000.0,2024-2025,laliga
juan arango,Left Winger,Girona,1.75,,2024-2025,laliga
jastin garcia,Left Winger,Girona,1.8,,2024-2025,laliga
viktor tsyhankov,Right Winger,Girona,1.78,18000000.0,2024-2025,laliga
yaser asprilla,Right Winger,Girona,1.76,15000000.0,2024-2025,laliga
portu,Right Winger,Girona,1.67,1800000.0,2024-2025,laliga
iker almena,Right Winger,Girona,1.77,1300000.0,2024-2025,laliga
papa ba,Right Winger,Girona,1.8,,2024-2025,laliga
abel ruiz,Centre-Forward,Girona,1.82,4000000.0,2024-2025,laliga
bojan miovski,Centre-Forward,Girona,1.89,2500000.0,2024-2025,laliga
cristhian stuani,Centre-Forward,Girona,1.84,1000000.0,2024-2025,laliga
dawda camara,Centre-Forward,Girona,,,2024-2025,laliga
ivan villar,Goalkeeper,Celta Vigo,1.86,900000.0,2024-2025,laliga
vicente guaita,Goalkeeper,Celta Vigo,1.9,700000.0,2024-2025,laliga
marc albrighton,Goalkeeper,Celta Vigo,1.85,300000.0,2024-2025,laliga
coke carrillo,Goalkeeper,Celta Vigo,1.88,200000.0,2024-2025,laliga
nicolas ezequiel fernandez,Goalkeeper,Celta Vigo,1.81,200000.0,2024-2025,laliga
javi rodriguez,Centre-Back,Celta Vigo,1.78,15000000.0,2024-2025,laliga
carl starfelt,Centre-Back,Celta Vigo,1.87,6000000.0,2024-2025,laliga
carlos dominguez,Centre-Back,Celta Vigo,1.87,3000000.0,2024-2025,laliga
joseph aidoo,Centre-Back,Celta Vigo,1.81,1200000.0,2024-2025,laliga
yoel lago,Centre-Back,Celta Vigo,1.85,1000000.0,2024-2025,laliga
marcos alonso,Left-Back,Celta Vigo,1.88,1500000.0,2024-2025,laliga
mihailo ristic,Left-Back,Celta Vigo,1.8,900000.0,2024-2025,laliga
cheick oumar conde,Left-Back,Celta Vigo,,300000.0,2024-2025,laliga
oscar mingueza,Right-Back,Celta Vigo,1.84,20000000.0,2024-2025,laliga
sergio carreira,Right-Back,Celta Vigo,1.7,4000000.0,2024-2025,laliga
javier manquillo,Right-Back,Celta Vigo,1.78,1000000.0,2024-2025,laliga
damian rodriguez,Defensive Midfield,Celta Vigo,1.8,3000000.0,2024-2025,laliga
jailson siqueira,Defensive Midfield,Celta Vigo,1.87,1000000.0,2024-2025,laliga
fran beltran,Central Midfield,Celta Vigo,1.65,8000000.0,2024-2025,laliga
ilaix moriba,Central Midfield,Celta Vigo,1.85,6000000.0,2024-2025,laliga
hugo sotelo,Central Midfield,Celta Vigo,1.8,4000000.0,2024-2025,laliga
luca de la torre,Central Midfield,Celta Vigo,1.77,2000000.0,2024-2025,laliga
miguel,Central Midfield,Celta Vigo,1.78,400000.0,2024-2025,laliga
hugo alvarez,Left Winger,Celta Vigo,1.76,7500000.0,2024-2025,laliga
alfon,Left Winger,Celta Vigo,1.72,5000000.0,2024-2025,laliga
williot swedberg,Left Winger,Celta Vigo,1.87,5000000.0,2024-2025,laliga
jonathan bamba,Left Winger,Celta Vigo,1.75,3500000.0,2024-2025,laliga
franco cervi,Left Winger,Celta Vigo,1.66,800000.0,2024-2025,laliga
fer lopez,Right Winger,Celta Vigo,1.88,5000000.0,2024-2025,laliga
tadeo allende,Right Winger,Celta Vigo,1.83,2000000.0,2024-2025,laliga
curtis jones,Right Winger,Celta Vigo,1.84,1500000.0,2024-2025,laliga
iker losada,Second Striker,Celta Vigo,1.75,1500000.0,2024-2025,laliga
anastasios douvikas,Centre-Forward,Celta Vigo,1.86,10000000.0,2024-2025,laliga
pablo duran,Centre-Forward,Celta Vigo,1.76,3500000.0,2024-2025,laliga
borja iglesias,Centre-Forward,Celta Vigo,1.87,3000000.0,2024-2025,laliga
iago aspas,Centre-Forward,Celta Vigo,1.76,2000000.0,2024-2025,laliga
joan garcia,Goalkeeper,Barcelona,1.94,25000000.0,2024-2025,laliga
fernando pacheco,Goalkeeper,Barcelona,1.87,800000.0,2024-2025,laliga
angel fortuno,Goalkeeper,Barcelona,1.83,300000.0,2024-2025,laliga
pol tristan,Goalkeeper,Barcelona,1.88,100000.0,2024-2025,laliga
llorenc serred,Goalkeeper,Barcelona,,25000.0,2024-2025,laliga
marash kumbulla,Centre-Back,Barcelona,1.91,7500000.0,2024-2025,laliga
fernando calero,Centre-Back,Barcelona,1.84,1500000.0,2024-2025,laliga
leandro cabrera,Centre-Back,Barcelona,1.9,1000000.0,2024-2025,laliga
sergi gomez,Centre-Back,Barcelona,1.85,600000.0,2024-2025,laliga
jose mari,Centre-Back,Barcelona,1.88,150000.0,2024-2025,laliga
pablo galdames millan,Centre-Back,Barcelona,1.84,100000.0,2024-2025,laliga
carlos romero,Left-Back,Barcelona,1.74,5000000.0,2024-2025,laliga
brian olivan,Left-Back,Barcelona,1.75,1800000.0,2024-2025,laliga
roger hinojo,Left-Back,Barcelona,,50000.0,2024-2025,laliga
omar el hilali,Right-Back,Barcelona,1.83,15000000.0,2024-2025,laliga
alvaro tejero,Right-Back,Barcelona,1.74,1800000.0,2024-2025,laliga
unai lopez,Right-Back,Barcelona,,150000.0,2024-2025,laliga
urko gonzalez,Defensive Midfield,Barcelona,1.89,5000000.0,2024-2025,laliga
alex kral,Central Midfield,Barcelona,1.86,6000000.0,2024-2025,laliga
pol lozano,Central Midfield,Barcelona,1.76,5000000.0,2024-2025,laliga
edu exposito,Central Midfield,Barcelona,1.78,3000000.0,2024-2025,laliga
jose gragera,Central Midfield,Barcelona,1.86,2000000.0,2024-2025,laliga
alvaro aguado,Central Midfield,Barcelona,1.75,1800000.0,2024-2025,laliga
justin smith,Central Midfield,Barcelona,1.89,300000.0,2024-2025,laliga
rafael bauza,Central Midfield,Barcelona,1.83,200000.0,2024-2025,laliga
javi puado,Left Winger,Barcelona,1.77,10000000.0,2024-2025,laliga
naci unuvar,Left Winger,Barcelona,1.68,2000000.0,2024-2025,laliga
pere milla,Left Winger,Barcelona,1.8,1200000.0,2024-2025,laliga
alex oxladechamberlain,Left Winger,Barcelona,1.86,200000.0,2024-2025,laliga
jofre,Right Winger,Barcelona,1.75,3000000.0,2024-2025,laliga
antoniu,Right Winger,Barcelona,1.8,1800000.0,2024-2025,laliga
salvi,Right Winger,Barcelona,1.7,600000.0,2024-2025,laliga
roberto fernandez,Centre-Forward,Barcelona,1.86,6000000.0,2024-2025,laliga
irvin cardona,Centre-Forward,Barcelona,1.85,2500000.0,2024-2025,laliga
alejo veliz,Centre-Forward,Barcelona,1.86,2500000.0,2024-2025,laliga
walid cheddira,Centre-Forward,Barcelona,1.87,2500000.0,2024-2025,laliga
omar sadik,Centre-Forward,Barcelona,,500000.0,2024-2025,laliga
sergio herrera,Goalkeeper,Osasuna,1.92,3000000.0,2024-2025,laliga
aitor fernandez,Goalkeeper,Osasuna,1.82,700000.0,2024-2025,laliga
pablo galdames millan,Goalkeeper,Osasuna,1.88,200000.0,2024-2025,laliga
dimitrios stamatakis,Goalkeeper,Osasuna,1.91,200000.0,2024-2025,laliga
raul fernandez,Goalkeeper,Osasuna,1.87,25000.0,2024-2025,laliga
enzo boyomo,Centre-Back,Osasuna,1.84,20000000.0,2024-2025,laliga
jorge herrando,Centre-Back,Osasuna,1.92,4000000.0,2024-2025,laliga
catena,Centre-Back,Osasuna,1.94,3000000.0,2024-2025,laliga
unai garcia,Centre-Back,Osasuna,1.86,800000.0,2024-2025,laliga
ismael sierra,Centre-Back,Osasuna,1.92,200000.0,2024-2025,laliga
abel,Left-Back,Osasuna,1.88,4000000.0,2024-2025,laliga
juan cruz,Left-Back,Osasuna,1.82,1500000.0,2024-2025,laliga
jesus areso,Right-Back,Osasuna,1.82,12000000.0,2024-2025,laliga
nacho vidal,Right-Back,Osasuna,1.8,1800000.0,2024-2025,laliga
ruben pena,Right-Back,Osasuna,1.7,1200000.0,2024-2025,laliga
inigo arguibide,Right-Back,Osasuna,1.78,200000.0,2024-2025,laliga
lucas torro,Defensive Midfield,Osasuna,1.9,3000000.0,2024-2025,laliga
iker munoz,Defensive Midfield,Osasuna,1.8,3000000.0,2024-2025,laliga
jon moncayola,Central Midfield,Osasuna,1.82,7000000.0,2024-2025,laliga
pablo ibanez,Central Midfield,Osasuna,1.79,2000000.0,2024-2025,laliga
aimar oroz,Attacking Midfield,Osasuna,1.77,15000000.0,2024-2025,laliga
javi martinez,Attacking Midfield,Osasuna,1.81,800000.0,2024-2025,laliga
asier osambela,Attacking Midfield,Osasuna,1.86,500000.0,2024-2025,laliga
joan garcia,Attacking Midfield,Osasuna,1.82,300000.0,2024-2025,laliga
bryan zaragoza,Left Winger,Osasuna,1.64,12000000.0,2024-2025,laliga
moi gomez,Left Winger,Osasuna,1.76,2000000.0,2024-2025,laliga
manuel gulde,Left Winger,Osasuna,1.73,1500000.0,2024-2025,laliga
ruben garcia,Right Winger,Osasuna,1.72,2000000.0,2024-2025,laliga
iker benito,Right Winger,Osasuna,1.76,1500000.0,2024-2025,laliga
kike barja,Right Winger,Osasuna,1.79,1500000.0,2024-2025,laliga
ante budimir,Centre-Forward,Osasuna,1.9,5000000.0,2024-2025,laliga
raul garcia,Centre-Forward,Osasuna,1.92,3000000.0,2024-2025,laliga
sixtus ogbuehi,Centre-Forward,Osasuna,1.92,200000.0,2024-2025,laliga
carlos lumbreras,Centre-Forward,Osasuna,1.8,150000.0,2024-2025,laliga
antonio sivera,Goalkeeper,Alavés,1.85,6000000.0,2024-2025,laliga
jesus owono,Goalkeeper,Alavés,1.86,900000.0,2024-2025,laliga
adrian rodriguez,Goalkeeper,Alavés,1.95,200000.0,2024-2025,laliga
gregoire swiderski,Goalkeeper,Alavés,1.87,150000.0,2024-2025,laliga
abdel abqar,Centre-Back,Alavés,1.88,7500000.0,2024-2025,laliga
santiago mourino,Centre-Back,Alavés,1.86,3000000.0,2024-2025,laliga
facundo garces,Centre-Back,Alavés,1.91,2000000.0,2024-2025,laliga
moussa diarra,Centre-Back,Alavés,1.85,1800000.0,2024-2025,laliga
adrian,Centre-Back,Alavés,1.9,1200000.0,2024-2025,laliga
aleksandar sedlar,Centre-Back,Alavés,1.8,300000.0,2024-2025,laliga
manu sanchez,Left-Back,Alavés,1.71,6000000.0,2024-2025,laliga
eneko ortiz,Left-Back,Alavés,,150000.0,2024-2025,laliga
nahuel tenaglia,Right-Back,Alavés,1.81,3000000.0,2024-2025,laliga
hugo novoa,Right-Back,Alavés,1.82,1500000.0,2024-2025,laliga
egoitz munoz,Right-Back,Alavés,,200000.0,2024-2025,laliga
alejandro revuelta montero,Right-Back,Alavés,1.81,150000.0,2024-2025,laliga
antonio blanco,Defensive Midfield,Alavés,1.76,10000000.0,2024-2025,laliga
carlos protesoni,Defensive Midfield,Alavés,1.85,1200000.0,2024-2025,laliga
ander guevara,Central Midfield,Alavés,1.8,3500000.0,2024-2025,laliga
jon guridi,Central Midfield,Alavés,1.79,3000000.0,2024-2025,laliga
carles alena,Central Midfield,Alavés,1.8,2500000.0,2024-2025,laliga
joan jordan,Central Midfield,Alavés,1.85,2500000.0,2024-2025,laliga
daouda doumbia,Central Midfield,Alavés,1.88,200000.0,2024-2025,laliga
lander pinillos,Attacking Midfield,Alavés,,150000.0,2024-2025,laliga
luis rioja,Left Winger,Alavés,1.76,2000000.0,2024-2025,laliga
tomas conechny,Left Winger,Alavés,1.76,1800000.0,2024-2025,laliga
abderrahman rebbach,Left Winger,Alavés,1.76,700000.0,2024-2025,laliga
carlos vicente,Right Winger,Alavés,1.79,10000000.0,2024-2025,laliga
luka romero,Right Winger,Alavés,1.69,4000000.0,2024-2025,laliga
julen lartitegi,Right Winger,Alavés,1.84,50000.0,2024-2025,laliga
stoichkov,Second Striker,Alavés,1.78,1500000.0,2024-2025,laliga
joaquin panichelli,Centre-Forward,Alavés,1.9,7000000.0,2024-2025,laliga
carlos martin,Centre-Forward,Alavés,1.8,2800000.0,2024-2025,laliga
toni martinez,Centre-Forward,Alavés,1.87,2500000.0,2024-2025,laliga
asier villalibre,Centre-Forward,Alavés,1.82,1200000.0,2024-2025,laliga
kike,Centre-Forward,Alavés,1.86,900000.0,2024-2025,laliga
pau cabanes,Centre-Forward,Alavés,1.79,800000.0,2024-2025,laliga
david soria,Goalkeeper,Getafe,1.92,3000000.0,2024-2025,laliga
jiri letacek,Goalkeeper,Getafe,1.96,2000000.0,2024-2025,laliga
jorge benito,Goalkeeper,Getafe,,25000.0,2024-2025,laliga
djordjije medenica,Goalkeeper,Getafe,,,2024-2025,laliga
diego,Goalkeeper,Getafe,,,2024-2025,laliga
omar alderete,Centre-Back,Getafe,1.88,8000000.0,2024-2025,laliga
djene,Centre-Back,Getafe,1.78,1800000.0,2024-2025,laliga
juan berrocal,Centre-Back,Getafe,1.87,1500000.0,2024-2025,laliga
domingos duarte,Centre-Back,Getafe,1.92,800000.0,2024-2025,laliga
nabil aberdin,Centre-Back,Getafe,1.92,700000.0,2024-2025,laliga
luca pellegrini,Centre-Back,Getafe,1.93,150000.0,2024-2025,laliga
guillem trilla,Centre-Back,Getafe,,25000.0,2024-2025,laliga
juan bernat,Left-Back,Getafe,1.7,2000000.0,2024-2025,laliga
diego rico,Left-Back,Getafe,1.83,1200000.0,2024-2025,laliga
david arguelles,Left-Back,Getafe,1.75,100000.0,2024-2025,laliga
gorka rivera alonso,Left-Back,Getafe,,100000.0,2024-2025,laliga
iglesias,Right-Back,Getafe,1.87,3500000.0,2024-2025,laliga
allan nyom,Right-Back,Getafe,1.89,300000.0,2024-2025,laliga
ismael bekhoucha,Right-Back,Getafe,,300000.0,2024-2025,laliga
mauro arambarri,Central Midfield,Getafe,1.75,12000000.0,2024-2025,laliga
ramon terrats,Central Midfield,Getafe,1.81,4000000.0,2024-2025,laliga
luis milla,Central Midfield,Getafe,1.75,3500000.0,2024-2025,laliga
carles alena,Central Midfield,Getafe,1.8,2500000.0,2024-2025,laliga
patric,Central Midfield,Getafe,1.92,1200000.0,2024-2025,laliga
iago,Central Midfield,Getafe,1.92,900000.0,2024-2025,laliga
christantus uche,Attacking Midfield,Getafe,1.9,15000000.0,2024-2025,laliga
alberto risco,Attacking Midfield,Getafe,,200000.0,2024-2025,laliga
coba da costa,Left Winger,Getafe,1.82,3000000.0,2024-2025,laliga
juanmi,Left Winger,Getafe,1.72,2000000.0,2024-2025,laliga
abdoulaye keita,Left Winger,Getafe,1.86,200000.0,2024-2025,laliga
alex sola,Right Winger,Getafe,1.78,2500000.0,2024-2025,laliga
carles perez,Right Winger,Getafe,1.73,2000000.0,2024-2025,laliga
federico di francesco,Right Winger,Getafe,1.8,1200000.0,2024-2025,laliga
borja mayoral,Centre-Forward,Getafe,1.82,7500000.0,2024-2025,laliga
alvaro rodriguez,Centre-Forward,Getafe,1.93,2500000.0,2024-2025,laliga
bertug yldrm,Centre-Forward,Getafe,1.91,2000000.0,2024-2025,laliga
martin cuellar,Centre-Forward,Getafe,1.91,,2024-2025,laliga
dominik greif,Goalkeeper,Mallorca,1.97,6000000.0,2024-2025,laliga
leo roman,Goalkeeper,Mallorca,1.89,5000000.0,2024-2025,laliga
ivan cuellar,Goalkeeper,Mallorca,1.87,100000.0,2024-2025,laliga
javier rueda garcia,Goalkeeper,Mallorca,1.93,50000.0,2024-2025,laliga
martin valjent,Centre-Back,Mallorca,1.87,6000000.0,2024-2025,laliga
copete,Centre-Back,Mallorca,1.9,3000000.0,2024-2025,laliga
siebe van der heyden,Centre-Back,Mallorca,1.85,2500000.0,2024-2025,laliga
antonio raillo,Centre-Back,Mallorca,1.87,1800000.0,2024-2025,laliga
david lopez,Centre-Back,Mallorca,1.95,500000.0,2024-2025,laliga
sebas wade,Centre-Back,Mallorca,1.9,25000.0,2024-2025,laliga
johan mojica,Left-Back,Mallorca,1.85,2000000.0,2024-2025,laliga
toni lato,Left-Back,Mallorca,1.71,1800000.0,2024-2025,laliga
pablo maffeo,Right-Back,Mallorca,1.72,5000000.0,2024-2025,laliga
mateu morey,Right-Back,Mallorca,1.73,800000.0,2024-2025,laliga
samu costa,Defensive Midfield,Mallorca,1.85,15000000.0,2024-2025,laliga
omar mascarell,Defensive Midfield,Mallorca,1.81,900000.0,2024-2025,laliga
sergi darder,Central Midfield,Mallorca,1.8,4000000.0,2024-2025,laliga
manu morlanes,Central Midfield,Mallorca,1.78,2500000.0,2024-2025,laliga
antonio sanchez,Central Midfield,Mallorca,1.79,2500000.0,2024-2025,laliga
jan salas,Central Midfield,Mallorca,1.82,100000.0,2024-2025,laliga
dani rodriguez,Attacking Midfield,Mallorca,1.78,800000.0,2024-2025,laliga
daniel luna,Attacking Midfield,Mallorca,1.78,500000.0,2024-2025,laliga
chiquinho,Left Winger,Mallorca,1.79,2000000.0,2024-2025,laliga
javier llabres,Left Winger,Mallorca,1.74,800000.0,2024-2025,laliga
roberto navarro,Right Winger,Mallorca,1.78,6000000.0,2024-2025,laliga
takuma asano,Right Winger,Mallorca,1.73,2500000.0,2024-2025,laliga
valery fernandez,Right Winger,Mallorca,1.82,2000000.0,2024-2025,laliga
vedat muriqi,Centre-Forward,Mallorca,1.94,5000000.0,2024-2025,laliga
cyle larin,Centre-Forward,Mallorca,1.88,3500000.0,2024-2025,laliga
abdon prats,Centre-Forward,Mallorca,1.81,1200000.0,2024-2025,laliga
marc domenech,Centre-Forward,Mallorca,1.82,1000000.0,2024-2025,laliga
augusto batalla,Goalkeeper,Rayo Vallecano,1.86,6000000.0,2024-2025,laliga
dani cardenas,Goalkeeper,Rayo Vallecano,1.86,1800000.0,2024-2025,laliga
miguel,Goalkeeper,Rayo Vallecano,1.95,300000.0,2024-2025,laliga
juanpe,Goalkeeper,Rayo Vallecano,1.88,,2024-2025,laliga
miguel,Goalkeeper,Rayo Vallecano,,,2024-2025,laliga
adrian,Goalkeeper,Rayo Vallecano,,,2024-2025,laliga
abdul mumin,Centre-Back,Rayo Vallecano,1.88,5000000.0,2024-2025,laliga
florian lejeune,Centre-Back,Rayo Vallecano,1.9,2500000.0,2024-2025,laliga
pelayo fernandez,Centre-Back,Rayo Vallecano,1.93,500000.0,2024-2025,laliga
aridane hernandez,Centre-Back,Rayo Vallecano,1.88,300000.0,2024-2025,laliga
marco reus,Centre-Back,Rayo Vallecano,,,2024-2025,laliga
sergi,Centre-Back,Rayo Vallecano,,,2024-2025,laliga
pep chavarria,Left-Back,Rayo Vallecano,1.74,5000000.0,2024-2025,laliga
alfonso espino,Left-Back,Rayo Vallecano,1.72,1200000.0,2024-2025,laliga
andrei ratiu,Right-Back,Rayo Vallecano,1.83,12000000.0,2024-2025,laliga
ivan balliu,Right-Back,Rayo Vallecano,1.72,1400000.0,2024-2025,laliga
gerard gumbau,Defensive Midfield,Rayo Vallecano,1.88,1500000.0,2024-2025,laliga
pedro diaz,Central Midfield,Rayo Vallecano,1.8,3000000.0,2024-2025,laliga
unai lopez,Central Midfield,Rayo Vallecano,1.7,2500000.0,2024-2025,laliga
oscar valentin,Central Midfield,Rayo Vallecano,1.77,2500000.0,2024-2025,laliga
pathe ciss,Central Midfield,Rayo Vallecano,1.86,2000000.0,2024-2025,laliga
diego mendez,Central Midfield,Rayo Vallecano,1.82,100000.0,2024-2025,laliga
james rodriguez,Attacking Midfield,Rayo Vallecano,1.8,2500000.0,2024-2025,laliga
randy nteka,Attacking Midfield,Rayo Vallecano,1.89,1500000.0,2024-2025,laliga
joni montiel,Attacking Midfield,Rayo Vallecano,1.73,800000.0,2024-2025,laliga
oscar trejo,Attacking Midfield,Rayo Vallecano,1.8,500000.0,2024-2025,laliga
alvaro garcia,Left Winger,Rayo Vallecano,1.67,2000000.0,2024-2025,laliga
jorge de frutos,Right Winger,Rayo Vallecano,1.73,4000000.0,2024-2025,laliga
adri embarba,Right Winger,Rayo Vallecano,1.73,1200000.0,2024-2025,laliga
isaac palazon camacho,Second Striker,Rayo Vallecano,1.69,3500000.0,2024-2025,laliga
sergio camello,Centre-Forward,Rayo Vallecano,1.82,3000000.0,2024-2025,laliga
raul de tomas,Centre-Forward,Rayo Vallecano,1.8,700000.0,2024-2025,laliga
sergi guardiola,Centre-Forward,Rayo Vallecano,1.85,500000.0,2024-2025,laliga
etienne etoo,Centre-Forward,Rayo Vallecano,1.91,200000.0,2024-2025,laliga
gianluigi donnarumma,Goalkeeper,Paris S-G,1.96,45000000.0,2022-2023,ligue-1
keylor navas,Goalkeeper,Paris S-G,1.85,4000000.0,2022-2023,ligue-1
sergi,Goalkeeper,Paris S-G,1.96,3000000.0,2022-2023,ligue-1
lucas,Goalkeeper,Paris S-G,1.87,300000.0,2022-2023,ligue-1
alexandre letellier,Goalkeeper,Paris S-G,1.93,300000.0,2022-2023,ligue-1
marquinhos,Centre-Back,Paris S-G,1.83,65000000.0,2022-2023,ligue-1
presnel kimpembe,Centre-Back,Paris S-G,1.83,28000000.0,2022-2023,ligue-1
abdou diallo,Centre-Back,Paris S-G,1.86,10000000.0,2022-2023,ligue-1
