Player,Squad,Liga,Season,Fls,Off,Crosses,Recov,Aerialwon%
clinton mata,lyon,Ligue-1,2024-2025,27,1,38,129,0.5529999999999999
eliot matazo,monaco,Ligue-1,2024-2025,0,0,0,7,1.0
nemanja matic,lyon,Ligue-1,2024-2025,13,0,9,125,0.536
rudy matondo,auxerre,Ligue-1,2024-2025,4,0,0,2,
azor matusiwa,rennes,Ligue-1,2024-2025,29,0,1,134,0.609
neal maupay,marseille,Ligue-1,2024-2025,10,2,1,21,0.364
christian mawissa,monaco,Ligue-1,2024-2025,19,0,3,70,0.633
senny mayulu,paris sg,Ligue-1,2024-2025,20,0,9,32,0.091
ethan mbappe,lille,Ligue-1,2024-2025,5,1,14,8,0.33299999999999996
ibrahim mbaye,paris sg,Ligue-1,2024-2025,6,1,5,10,0.33299999999999996
mark mckenzie,toulouse,Ligue-1,2024-2025,30,1,1,128,0.564
facundo medina,lens,Ligue-1,2024-2025,29,0,16,165,0.556
henrik meister,rennes,Ligue-1,2024-2025,3,0,0,7,0.4
bamo meite,montpellier,Ligue-1,2024-2025,8,0,0,8,0.455
bamo meite,marseille,Ligue-1,2024-2025,1,0,0,0,
mohamed meite,rennes,Ligue-1,2024-2025,14,4,2,5,0.5770000000000001
farid el melali,angers,Ligue-1,2024-2025,21,8,87,100,0.222
nuno mendes,paris sg,Ligue-1,2024-2025,13,1,60,108,0.5770000000000001
antoine mendy,nice,Ligue-1,2024-2025,13,0,7,48,0.5670000000000001
nampalys mendy,lens,Ligue-1,2024-2025,11,0,2,30,0.5
gideon mensah,auxerre,Ligue-1,2024-2025,33,1,76,172,0.457
quentin merlin,marseille,Ligue-1,2024-2025,11,2,95,69,0.318
rafik messali,toulouse,Ligue-1,2024-2025,9,1,16,28,0.6
thomas meunier,lille,Ligue-1,2024-2025,27,3,62,88,0.635
lucas michal,monaco,Ligue-1,2024-2025,5,0,2,4,0.375
georges mikautadze,lyon,Ligue-1,2024-2025,7,3,9,44,0.273
igor miladinovic,saintetienne,Ligue-1,2024-2025,0,0,0,4,1.0
takumi minamino,monaco,Ligue-1,2024-2025,31,10,23,88,0.38799999999999996
lucas mincarelli,montpellier,Ligue-1,2024-2025,5,0,21,25,0.35700000000000004
terem moffi,nice,Ligue-1,2024-2025,1,1,0,1,0.75
mostafa mohamed,nantes,Ligue-1,2024-2025,32,5,4,50,0.5379999999999999
florent mollet,nantes,Ligue-1,2024-2025,2,1,13,13,0.2
diego moreira,strasbourg,Ligue-1,2024-2025,26,2,93,139,0.48200000000000004
gabriel moscardo,reims,Ligue-1,2024-2025,1,0,0,4,0.75
yael mouanga,montpellier,Ligue-1,2024-2025,10,1,2,29,0.483
aimen moueffek,saintetienne,Ligue-1,2024-2025,20,3,4,59,0.34600000000000003
youssoufa moukoko,nice,Ligue-1,2024-2025,1,5,1,14,1.0
louis mouton,saintetienne,Ligue-1,2024-2025,24,2,21,63,0.313
ngalayel mukau,lille,Ligue-1,2024-2025,19,0,5,63,0.5
marshall munetsi,reims,Ligue-1,2024-2025,28,2,11,72,0.461
almoatasem al musrati,monaco,Ligue-1,2024-2025,5,0,0,19,0.773
junior mwanga,le havre,Ligue-1,2024-2025,19,0,21,61,0.563
junior mwanga,strasbourg,Ligue-1,2024-2025,6,0,0,16,1.0
loic ngatta,auxerre,Ligue-1,2024-2025,1,0,1,4,
djylian nguessan,saintetienne,Ligue-1,2024-2025,1,0,0,4,0.364
mickael nade,saintetienne,Ligue-1,2024-2025,19,0,1,113,0.757
bilal nadir,marseille,Ligue-1,2024-2025,4,0,6,19,0.667
mahamadou nagida,rennes,Ligue-1,2024-2025,5,0,29,37,0.313
keito nakamura,reims,Ligue-1,2024-2025,29,10,56,116,0.33299999999999996
sebastian nanasi,strasbourg,Ligue-1,2024-2025,9,1,66,71,0.214
yael nandjou,nice,Ligue-1,2024-2025,6,0,4,8,0.75
youssouf ndayishimiye,nice,Ligue-1,2024-2025,19,0,2,114,0.569
junior ndiaye,montpellier,Ligue-1,2024-2025,9,4,1,4,0.273
rassoul ndiaye,le havre,Ligue-1,2024-2025,12,1,32,66,0.382
wilfried ndollo,montpellier,Ligue-1,2024-2025,7,0,6,22,0.125
tanguy ndombele,nice,Ligue-1,2024-2025,10,0,3,67,0.231
loic nego,le havre,Ligue-1,2024-2025,27,5,75,111,0.5589999999999999
joao neves,paris sg,Ligue-1,2024-2025,17,3,15,123,0.636
mikayil ngor faye,rennes,Ligue-1,2024-2025,10,0,1,41,0.609
steve ngoura,le havre,Ligue-1,2024-2025,5,2,2,7,0.455
bernard nguene,nice,Ligue-1,2024-2025,1,0,0,0,0.0
moussa niakhate,lyon,Ligue-1,2024-2025,34,1,5,119,0.642
abdoulaye niakhate ndiaye,brest,Ligue-1,2024-2025,20,0,2,72,0.568
ibrahima niane,angers,Ligue-1,2024-2025,15,9,2,32,0.413
rasmus nicolaisen,toulouse,Ligue-1,2024-2025,4,0,0,29,0.7
arnaud nordin,montpellier,Ligue-1,2024-2025,13,1,35,47,0.387
plamedi nsingi,nantes,Ligue-1,2024-2025,0,0,0,1,1.0
ernest nuamah,lyon,Ligue-1,2024-2025,18,7,30,60,0.48100000000000004
rabby nzingoula,montpellier,Ligue-1,2024-2025,37,2,16,99,0.45899999999999996
mbala nzola,lens,Ligue-1,2024-2025,30,24,1,36,0.514
marwann nzuzi,saintetienne,Ligue-1,2024-2025,2,0,1,3,0.667
hamzat ojediran,lens,Ligue-1,2024-2025,17,1,2,26,0.375
joseph okumu,reims,Ligue-1,2024-2025,15,0,5,94,0.636
kazeem olaigbe,rennes,Ligue-1,2024-2025,6,2,10,13,0.0
ben old,saintetienne,Ligue-1,2024-2025,4,0,19,24,0.16699999999999998
warmed omari,lyon,Ligue-1,2024-2025,0,0,0,0,
becir omeragic,montpellier,Ligue-1,2024-2025,13,0,7,75,0.37
andrew omobamidele,strasbourg,Ligue-1,2024-2025,13,0,0,25,0.75
ado onaiwu,auxerre,Ligue-1,2024-2025,9,3,7,45,0.5870000000000001
christopher operi,le havre,Ligue-1,2024-2025,9,3,128,51,0.647
fredrik oppegard,auxerre,Ligue-1,2024-2025,3,1,6,14,0.28600000000000003
victor orakpo,nice,Ligue-1,2024-2025,0,1,0,3,0.2
ike orazi,reims,Ligue-1,2024-2025,0,0,0,0,
gift orban,lyon,Ligue-1,2024-2025,5,4,1,5,0.2
gabriel osho,auxerre,Ligue-1,2024-2025,11,0,3,52,0.679
jibril othman,saintetienne,Ligue-1,2024-2025,0,0,0,1,
abdoul ouattara,strasbourg,Ligue-1,2024-2025,7,1,3,26,0.33299999999999996
kassoum ouattara,monaco,Ligue-1,2024-2025,10,0,17,27,0.33299999999999996
zinedine ould khaled,angers,Ligue-1,2024-2025,8,0,0,17,0.125
beres owusu,saintetienne,Ligue-1,2024-2025,1,0,1,2,1.0
elisha owusu,auxerre,Ligue-1,2024-2025,49,0,8,154,0.381
willian pacho,paris sg,Ligue-1,2024-2025,20,0,0,119,0.527
nicolas pallois,nantes,Ligue-1,2024-2025,22,0,7,96,0.556
nicolas pays,montpellier,Ligue-1,2024-2025,2,0,17,20,0.556
kevin pedro,saintetienne,Ligue-1,2024-2025,1,0,1,2,
jordan pefok,reims,Ligue-1,2024-2025,11,3,1,7,0.5
theo pellenard,auxerre,Ligue-1,2024-2025,4,0,2,0,
timothee pembele,le havre,Ligue-1,2024-2025,9,1,28,46,0.41700000000000004
faris pemi moumbagna,marseille,Ligue-1,2024-2025,1,0,0,0,
oscar perea,strasbourg,Ligue-1,2024-2025,0,1,0,1,
mathias pereira lage,brest,Ligue-1,2024-2025,30,2,99,77,0.461
lucas perri,lyon,Ligue-1,2024-2025,1,0,0,29,1.0
gaetan perrin,auxerre,Ligue-1,2024-2025,24,9,162,124,0.188
prosper peter,angers,Ligue-1,2024-2025,1,0,0,1,0.0
leo petrot,saintetienne,Ligue-1,2024-2025,22,1,51,115,0.519
ore petrovic,strasbourg,Ligue-1,2024-2025,0,0,0,58,1.0
tom pouilly,lens,Ligue-1,2024-2025,3,0,11,16,0.0
adrien rabiot,marseille,Ligue-1,2024-2025,53,12,40,124,0.5670000000000001
goncalo ramos,paris sg,Ligue-1,2024-2025,8,9,1,18,0.5710000000000001
lilian raolisoa,angers,Ligue-1,2024-2025,16,3,77,76,0.5770000000000001
rayan raveloson,auxerre,Ligue-1,2024-2025,9,0,8,44,0.47100000000000003
guillaume restes,toulouse,Ligue-1,2024-2025,1,0,0,50,0.0
alexsandro ribeiro,lille,Ligue-1,2024-2025,28,2,8,175,0.7190000000000001
alejandro rodriguez,lyon,Ligue-1,2024-2025,0,0,1,1,0.0
valentin rongier,marseille,Ligue-1,2024-2025,37,0,7,86,0.542
pablo rosario,nice,Ligue-1,2024-2025,24,0,3,60,0.6
anthony rouault,rennes,Ligue-1,2024-2025,7,1,0,48,0.6509999999999999
jonathan rowe,marseille,Ligue-1,2024-2025,14,6,28,21,0.33299999999999996
fabian ruiz pena,paris sg,Ligue-1,2024-2025,6,5,27,135,0.385
geronimo rulli,marseille,Ligue-1,2024-2025,2,0,0,37,0.875
mathew ryan,lens,Ligue-1,2024-2025,0,0,0,11,1.0
emmanuel sabbi,le havre,Ligue-1,2024-2025,11,2,15,26,0.409
falaye sacko,montpellier,Ligue-1,2024-2025,15,1,12,52,0.364
matvei safonov,paris sg,Ligue-1,2024-2025,0,0,0,15,
modibo sagnan,montpellier,Ligue-1,2024-2025,33,1,1,90,0.48700000000000004
osame sahraoui,lille,Ligue-1,2024-2025,8,1,12,58,0.0
wesley said,lens,Ligue-1,2024-2025,22,7,8,17,0.385
theo sainteluce,montpellier,Ligue-1,2024-2025,8,2,23,38,0.517
ibrahim salah,brest,Ligue-1,2024-2025,6,2,15,20,0.25
amine salama,reims,Ligue-1,2024-2025,2,5,4,11,0.4
mohammed salisu,monaco,Ligue-1,2024-2025,9,1,0,55,0.66
yoann salmier,le havre,Ligue-1,2024-2025,8,0,1,22,0.645
mama samba balde,lyon,Ligue-1,2024-2025,1,0,0,1,1.0
mama samba balde,brest,Ligue-1,2024-2025,19,14,10,37,0.41700000000000004
brice samba,rennes,Ligue-1,2024-2025,0,0,0,25,1.0
brice samba,lens,Ligue-1,2024-2025,0,0,0,22,
arouna sangante,le havre,Ligue-1,2024-2025,22,1,2,53,0.6
nhoa sangui,reims,Ligue-1,2024-2025,9,0,16,64,0.33299999999999996
morgan sanson,nice,Ligue-1,2024-2025,3,0,4,10,0.33299999999999996
baptiste santamaria,nice,Ligue-1,2024-2025,16,0,3,49,0.649
baptiste santamaria,rennes,Ligue-1,2024-2025,5,0,4,34,0.5
andrey santos,strasbourg,Ligue-1,2024-2025,29,0,0,188,0.607
tiago santos,lille,Ligue-1,2024-2025,6,2,19,15,0.6
malang sarr,lens,Ligue-1,2024-2025,13,1,1,69,0.7829999999999999
mamadou sarr,strasbourg,Ligue-1,2024-2025,29,0,1,98,0.508
martin satriano,lens,Ligue-1,2024-2025,4,0,1,6,0.5
teji savanier,montpellier,Ligue-1,2024-2025,22,1,199,117,0.439
niklas schmidt,toulouse,Ligue-1,2024-2025,5,0,16,24,0.5
jeremy sebas,strasbourg,Ligue-1,2024-2025,6,2,2,10,0.5
alidu seidu,rennes,Ligue-1,2024-2025,10,1,4,67,0.45
hiroki sekine,reims,Ligue-1,2024-2025,4,0,21,21,0.5
marvin senaya,strasbourg,Ligue-1,2024-2025,4,0,1,13,0.5
djibril sidibe,toulouse,Ligue-1,2024-2025,20,2,45,99,0.63
vincent sierro,toulouse,Ligue-1,2024-2025,34,1,64,125,0.47
caio henrique oliveira silva,monaco,Ligue-1,2024-2025,16,4,126,110,0.44799999999999995
abdallah sima,brest,Ligue-1,2024-2025,16,4,16,61,0.48200000000000004
moses simon,nantes,Ligue-1,2024-2025,11,9,222,118,0.20800000000000002
lassine sinayoko,auxerre,Ligue-1,2024-2025,36,13,25,76,0.297
wilfried singo,monaco,Ligue-1,2024-2025,36,3,10,138,0.638
ayanda sishuba,rennes,Ligue-1,2024-2025,0,0,0,0,
ibrahim sissoko,saintetienne,Ligue-1,2024-2025,37,9,3,23,0.382
niama sissoko,reims,Ligue-1,2024-2025,3,0,0,2,0.25
leo skiri stigard,rennes,Ligue-1,2024-2025,18,0,0,51,0.701
milan skriniar,paris sg,Ligue-1,2024-2025,4,1,0,25,0.583
naatan skytta,toulouse,Ligue-1,2024-2025,1,0,0,1,
eduard sobol,strasbourg,Ligue-1,2024-2025,4,0,1,4,0.5
florian sotoca,lens,Ligue-1,2024-2025,15,6,75,79,0.623
issa soumare,le havre,Ligue-1,2024-2025,17,4,42,98,0.6
saidou sow,strasbourg,Ligue-1,2024-2025,7,1,0,36,0.516
saidou sow,nantes,Ligue-1,2024-2025,7,0,0,32,0.419
lucas stassin,saintetienne,Ligue-1,2024-2025,32,7,19,34,0.341
enzo sternal,marseille,Ligue-1,2024-2025,0,0,0,0,0.0
gabriel suazo,toulouse,Ligue-1,2024-2025,32,2,78,125,0.406
abakar sylla,strasbourg,Ligue-1,2024-2025,17,0,1,39,0.5710000000000001
issiaga sylla,montpellier,Ligue-1,2024-2025,13,3,36,51,0.55
musa altaamari,montpellier,Ligue-1,2024-2025,7,3,14,49,0.444
musa altaamari,rennes,Ligue-1,2024-2025,4,4,6,17,0.182
nicolas tagliafico,lyon,Ligue-1,2024-2025,41,1,37,102,0.49
axel tape,paris sg,Ligue-1,2024-2025,2,0,0,11,0.2
florian tardieu,saintetienne,Ligue-1,2024-2025,10,1,24,83,0.636
oussama targhalline,le havre,Ligue-1,2024-2025,11,4,16,43,0.5710000000000001
enzo tchato,montpellier,Ligue-1,2024-2025,21,2,77,60,0.613
arnau tenas,paris sg,Ligue-1,2024-2025,0,0,0,2,1.0
tanner tessmann,lyon,Ligue-1,2024-2025,14,0,14,63,0.174
teddy teuma,reims,Ligue-1,2024-2025,11,2,44,42,0.33299999999999996
jordan teze,monaco,Ligue-1,2024-2025,10,1,12,29,0.467
sorba thomas,nantes,Ligue-1,2024-2025,13,2,130,66,0.292
adrien thomasson,lens,Ligue-1,2024-2025,51,7,58,206,0.27399999999999997
corentin tolisso,lyon,Ligue-1,2024-2025,44,8,32,128,0.48200000000000004
abdoulaye toure,le havre,Ligue-1,2024-2025,30,1,11,160,0.612
birama toure,montpellier,Ligue-1,2024-2025,2,0,0,14,0.5
ousmane toure,lille,Ligue-1,2024-2025,0,0,0,1,1.0
adrien truffert,rennes,Ligue-1,2024-2025,25,4,145,139,0.5
vanderson,monaco,Ligue-1,2024-2025,28,1,59,153,0.46799999999999997
robinio vaz,marseille,Ligue-1,2024-2025,1,0,1,1,0.5
jordan veretout,lyon,Ligue-1,2024-2025,23,0,26,88,0.444
ben viadere,auxerre,Ligue-1,2024-2025,0,0,4,0,0.0
vitinha,paris sg,Ligue-1,2024-2025,9,0,21,144,0.16699999999999998
ibrahima wadji,saintetienne,Ligue-1,2024-2025,11,4,2,7,0.28600000000000003
elye wahi,marseille,Ligue-1,2024-2025,17,10,2,8,0.235
caleb wiley,strasbourg,Ligue-1,2024-2025,2,0,7,17,0.0
christopher wooh,rennes,Ligue-1,2024-2025,33,0,0,53,0.7
etienne youte kinkoue,le havre,Ligue-1,2024-2025,14,0,2,65,0.5529999999999999
eloge zabi,reims,Ligue-1,2024-2025,1,0,0,3,
yoram zague,paris sg,Ligue-1,2024-2025,2,0,4,5,0.5
wilfried zaha,lyon,Ligue-1,2024-2025,2,0,0,2,
warren zaireemery,paris sg,Ligue-1,2024-2025,25,1,9,136,0.391
miha zajc,toulouse,Ligue-1,2024-2025,5,0,7,14,0.273
denis zakaria,monaco,Ligue-1,2024-2025,32,1,7,165,0.6
anass zaroury,lens,Ligue-1,2024-2025,13,2,125,59,0.28600000000000003
nathan zeze,nantes,Ligue-1,2024-2025,17,0,1,63,0.528
edon zhegrova,lille,Ligue-1,2024-2025,10,5,58,42,0.6
melvin zinga,angers,Ligue-1,2024-2025,1,0,0,0,
luck zogbe,brest,Ligue-1,2024-2025,9,1,14,51,0.75
aristide zossou,auxerre,Ligue-1,2024-2025,2,0,1,0,
yanis zouaoui,le havre,Ligue-1,2024-2025,8,1,110,41,0.636
edhy zuliani,toulouse,Ligue-1,2024-2025,0,0,0,0,
