Player,Squad,Liga,Season,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR
lucas chevalier,lille,Ligue-1,2024-2025,2001,34,34,3060,0,0,0,0,0,1,0
pedro chirivella,nantes,Ligue-1,2024-2025,1997,30,28,2348,0,2,6,0,16,170,25
joris chotard,montpellier,Ligue-1,2024-2025,2001,26,23,1892,1,0,5,0,20,80,35
djaoui cisse,rennes,Ligue-1,2024-2025,2004,14,14,1121,1,0,4,0,16,84,14
yoann cisse,auxerre,Ligue-1,2024-2025,2004,2,0,5,0,0,0,0,0,0,2
jonathan clauss,nice,Ligue-1,2024-2025,1992,28,27,2303,3,8,7,0,53,105,160
marcus coco,nantes,Ligue-1,2024-2025,1996,20,10,951,0,1,3,2,12,34,40
alois confais,le havre,Ligue-1,2024-2025,1996,1,0,3,0,0,0,0,0,0,0
francis coquelin,nantes,Ligue-1,2024-2025,1991,6,3,224,1,1,1,0,3,8,2
derek cornelius,marseille,Ligue-1,2024-2025,1997,21,17,1420,0,0,9,2,10,68,11
pierre cornud,saintetienne,Ligue-1,2024-2025,1996,11,7,576,0,0,2,0,11,19,17
david costa,lens,Ligue-1,2024-2025,2001,11,3,352,0,0,0,1,14,24,20
logan costa,toulouse,Ligue-1,2024-2025,2001,1,1,90,0,0,0,0,1,4,1
gregoire coudert,brest,Ligue-1,2024-2025,1999,2,2,180,0,0,0,0,0,0,0
lasso coulibaly,auxerre,Ligue-1,2024-2025,2002,3,0,45,1,0,0,0,0,0,4
mamadou coulibaly,monaco,Ligue-1,2024-2025,2004,1,0,8,0,0,0,0,0,0,1
soumaila coulibaly,brest,Ligue-1,2024-2025,2003,7,5,438,0,0,1,0,1,16,0
tanguy coulibaly,montpellier,Ligue-1,2024-2025,2001,25,17,1485,3,0,4,2,48,20,97
marius courcoul,angers,Ligue-1,2024-2025,2007,8,3,309,0,0,0,0,5,7,7
nicolas cozza,nantes,Ligue-1,2024-2025,1999,27,23,2051,1,0,3,1,25,64,56
charlie cresswell,toulouse,Ligue-1,2024-2025,2002,31,29,2592,3,1,5,0,8,69,13
kevin danois,auxerre,Ligue-1,2024-2025,2004,22,16,1460,0,0,1,0,19,95,50
kevin danso,lens,Ligue-1,2024-2025,1998,12,12,1080,0,0,3,0,9,52,1
dante,nice,Ligue-1,2024-2025,1983,25,21,1964,0,0,5,1,18,96,8
pape daouda diongue,strasbourg,Ligue-1,2024-2025,,9,1,78,1,0,0,0,2,2,3
mohamed daramy,reims,Ligue-1,2024-2025,2002,2,0,16,0,0,0,0,3,0,2
jonathan david,lille,Ligue-1,2024-2025,2000,32,28,2554,16,5,4,0,40,65,184
zuriko davitashvili,saintetienne,Ligue-1,2024-2025,2001,33,32,2778,9,8,3,0,95,73,224
theo de percin,auxerre,Ligue-1,2024-2025,2001,2,2,180,0,0,0,0,0,0,0
thibault de smet,reims,Ligue-1,2024-2025,1998,5,2,192,0,0,0,0,1,9,2
amar dedic,marseille,Ligue-1,2024-2025,2002,10,2,314,0,1,1,0,21,16,46
romain del castillo,brest,Ligue-1,2024-2025,1996,26,14,1259,6,4,0,0,29,61,106
thomas delaine,strasbourg,Ligue-1,2024-2025,1992,2,0,9,0,0,0,0,0,0,1
andy delort,montpellier,Ligue-1,2024-2025,1991,9,8,607,0,0,1,0,4,6,20
ousmane dembele,paris sg,Ligue-1,2024-2025,1997,29,20,1730,21,6,1,0,127,137,252
remy descamps,lyon,Ligue-1,2024-2025,1996,1,1,90,0,0,0,0,0,0,0
arthur desmas,le havre,Ligue-1,2024-2025,1994,18,18,1620,0,0,2,0,0,0,0
mamadou diakhon,reims,Ligue-1,2024-2025,2005,28,5,858,2,1,2,0,61,17,77
bafode diakite,lille,Ligue-1,2024-2025,2001,31,31,2766,4,1,8,1,15,90,3
oumar diakite,reims,Ligue-1,2024-2025,2003,26,20,1628,4,1,6,0,24,44,93
habib diarra,strasbourg,Ligue-1,2024-2025,2004,30,27,2352,4,5,6,0,61,116,114
krepin diatta,monaco,Ligue-1,2024-2025,1999,19,3,508,0,0,3,0,17,21,41
kandet diawara,le havre,Ligue-1,2024-2025,2000,1,0,4,0,0,0,0,0,0,0
mahamadou diawara,le havre,Ligue-1,2024-2025,2005,15,6,582,0,1,0,0,9,16,6
mahamadou diawara,lyon,Ligue-1,2024-2025,2005,2,0,16,0,0,0,0,1,1,0
bamba dieng,angers,Ligue-1,2024-2025,2000,18,5,532,3,0,1,0,6,7,35
kembo diliwidi,lens,Ligue-1,2024-2025,2006,1,0,4,0,0,0,0,0,1,0
sinaly diomande,auxerre,Ligue-1,2024-2025,2001,23,22,1945,3,2,6,0,8,72,8
lois diony,angers,Ligue-1,2024-2025,1992,1,0,21,0,0,0,0,0,0,2
serigne diop,brest,Ligue-1,2024-2025,2005,2,0,4,0,0,0,0,0,0,0
sofiane diop,nice,Ligue-1,2024-2025,2000,28,8,1064,6,4,3,0,26,64,70
andy diouf,lens,Ligue-1,2024-2025,2003,34,27,2225,1,2,2,0,82,116,94
yehvann diouf,reims,Ligue-1,2024-2025,1999,34,34,3060,0,0,1,0,0,1,0
assane diousse,auxerre,Ligue-1,2024-2025,1997,17,7,663,0,0,1,0,1,33,6
alex dominguez,toulouse,Ligue-1,2024-2025,1998,1,0,19,0,0,0,0,0,0,0
gianluigi donnarumma,paris sg,Ligue-1,2024-2025,1999,24,24,2091,0,0,2,0,0,0,0
sekou doucoure,nantes,Ligue-1,2024-2025,2005,2,0,12,0,0,0,0,0,0,0
desire doue,paris sg,Ligue-1,2024-2025,2005,31,18,1730,6,6,1,0,97,139,232
guela doue,strasbourg,Ligue-1,2024-2025,2002,32,30,2717,1,2,7,0,51,173,54
douglas,nantes,Ligue-1,2024-2025,1997,28,28,2307,4,2,8,0,14,125,34
ismael doukoure,strasbourg,Ligue-1,2024-2025,2003,31,31,2639,1,1,7,0,20,116,9
kamory doumbia,brest,Ligue-1,2024-2025,2003,30,13,1322,3,2,1,0,17,72,54
amidou doumbouya,nice,Ligue-1,2024-2025,2007,2,0,46,0,0,0,0,1,1,0
jeankevin duverne,nantes,Ligue-1,2024-2025,1997,9,7,537,0,0,2,0,6,22,8
stefan dzodic,montpellier,Ligue-1,2024-2025,2005,7,2,242,0,0,2,1,2,10,0
aron dnnum,toulouse,Ligue-1,2024-2025,1998,32,31,2689,2,2,6,0,94,126,142
noah edjouma,toulouse,Ligue-1,2024-2025,2005,10,1,171,2,0,0,1,8,7,17
jacques ekomie,angers,Ligue-1,2024-2025,2003,18,7,697,0,0,1,0,13,20,24
pierre ekwah elimby,saintetienne,Ligue-1,2024-2025,2002,29,29,2575,1,0,3,0,20,146,21
meschak elia,nantes,Ligue-1,2024-2025,1997,8,1,170,1,0,0,0,9,5,22
breel embolo,monaco,Ligue-1,2024-2025,1997,29,19,1841,6,4,5,0,22,55,140
emanuel emegha,strasbourg,Ligue-1,2024-2025,2003,27,27,2293,14,3,5,0,37,14,104
romain faivre,brest,Ligue-1,2024-2025,1998,20,10,899,3,2,2,0,24,44,49
khalil fayad,montpellier,Ligue-1,2024-2025,2004,20,10,1028,0,0,5,0,25,50,42
luiz felipe,marseille,Ligue-1,2024-2025,1997,4,2,122,0,0,1,0,0,4,0
zinedine ferhat,angers,Ligue-1,2024-2025,1993,24,8,849,2,0,1,0,16,40,64
edimilson fernandes,brest,Ligue-1,2024-2025,1996,19,12,1105,0,1,1,0,7,40,3
matias fernandezpardo,lille,Ligue-1,2024-2025,2005,22,12,1065,4,2,4,0,46,26,85
jordan ferri,montpellier,Ligue-1,2024-2025,1992,25,21,1773,0,2,6,1,19,137,42
karol fila,strasbourg,Ligue-1,2024-2025,1998,1,0,5,0,0,1,0,0,0,0
malick fofana,lyon,Ligue-1,2024-2025,2005,29,16,1589,5,4,2,0,112,45,205
rayan fofana,lens,Ligue-1,2024-2025,2006,2,0,25,0,0,0,0,0,0,2
seko fofana,rennes,Ligue-1,2024-2025,1995,16,9,844,1,1,3,0,32,72,38
yahia fofana,angers,Ligue-1,2024-2025,2000,33,33,2970,0,0,4,0,0,0,0
lamine fomba,saintetienne,Ligue-1,2024-2025,1998,7,3,217,0,0,2,0,5,18,5
przemysaw frankowski,lens,Ligue-1,2024-2025,1995,18,16,1387,4,2,3,0,33,117,95
angelo fulgini,lens,Ligue-1,2024-2025,1996,23,11,1045,1,1,3,0,29,69,113
kyogo furuhashi,rennes,Ligue-1,2024-2025,1995,6,1,123,0,0,0,0,0,0,3
gauthier gallon,rennes,Ligue-1,2024-2025,1993,1,0,45,0,0,0,0,0,0,0
ignatius ganago,nantes,Ligue-1,2024-2025,1999,11,1,241,0,0,1,0,5,9,26
ulisses garcia,marseille,Ligue-1,2024-2025,1996,20,10,930,2,2,2,0,23,53,87
jeanphilippe gbamin,nantes,Ligue-1,2024-2025,1995,14,2,216,0,0,1,0,2,12,1
mory gbane,reims,Ligue-1,2024-2025,2000,13,13,1125,0,1,2,0,3,35,9
yann gboho,toulouse,Ligue-1,2024-2025,2001,31,27,2333,5,4,2,0,116,103,189
denis genreau,toulouse,Ligue-1,2024-2025,1999,8,2,222,0,0,0,0,9,13,7
aleksandr golovin,monaco,Ligue-1,2024-2025,1996,19,13,1153,3,0,1,0,39,112,72
andre gomes,lille,Ligue-1,2024-2025,1993,20,16,1276,0,0,3,0,18,101,28
angel gomes,lille,Ligue-1,2024-2025,2000,14,10,736,1,1,1,0,15,49,47
carlos gomez,rennes,Ligue-1,2024-2025,2002,17,2,381,3,0,1,0,9,9,47
mathieu gorgelin,le havre,Ligue-1,2024-2025,1990,16,16,1440,0,0,2,0,0,0,0
amine gouiri,marseille,Ligue-1,2024-2025,2000,14,12,1048,10,3,0,0,17,20,97
amine gouiri,rennes,Ligue-1,2024-2025,2000,19,11,1037,3,2,2,0,22,46,63
jonathan gradit,lens,Ligue-1,2024-2025,1992,25,24,2112,0,0,4,0,18,127,4
samuel grandsir,le havre,Ligue-1,2024-2025,1996,6,0,84,0,0,0,0,5,6,5
mason greenwood,marseille,Ligue-1,2024-2025,2001,34,32,2804,21,5,3,0,126,157,295
albert grnbaek,rennes,Ligue-1,2024-2025,2001,16,9,813,2,1,1,0,23,30,58
gabriel gudmundsson,lille,Ligue-1,2024-2025,1999,30,20,1785,2,0,3,0,71,91,115
axel gueguin,montpellier,Ligue-1,2024-2025,2005,1,0,23,0,0,0,0,0,1,1
evann guessand,nice,Ligue-1,2024-2025,2001,33,30,2565,12,8,2,0,87,79,162
bahereba guirassy,nantes,Ligue-1,2024-2025,2006,19,2,348,2,0,0,0,15,6,34
massadio haidara,brest,Ligue-1,2024-2025,1992,22,20,1678,0,0,3,2,44,77,76
achraf hakimi,paris sg,Ligue-1,2024-2025,1998,25,24,2066,4,6,4,0,93,183,273
florent hanin,angers,Ligue-1,2024-2025,1990,33,31,2672,1,2,2,0,48,99,108
amine harit,marseille,Ligue-1,2024-2025,1997,13,8,519,2,4,1,1,13,35,34
hans hateboer,rennes,Ligue-1,2024-2025,1994,26,18,1684,0,0,3,0,28,92,63
kjetil haug,toulouse,Ligue-1,2024-2025,1998,6,5,498,0,0,0,0,0,0,0
luis henrique,marseille,Ligue-1,2024-2025,2001,33,29,2613,7,7,0,0,84,143,280
lucas hernandez,paris sg,Ligue-1,2024-2025,1996,16,10,877,0,0,2,0,6,50,4
kijana hoever,auxerre,Ligue-1,2024-2025,2002,30,26,2124,1,2,4,1,59,79,128
cedric hountondji,angers,Ligue-1,2024-2025,1994,3,3,270,0,0,0,0,0,1,0
ilyes housni,le havre,Ligue-1,2024-2025,2005,12,3,230,0,0,0,0,8,4,24
pierre hjbjerg,marseille,Ligue-1,2024-2025,1995,30,30,2664,2,4,5,0,36,263,43
hafiz ibrahim,reims,Ligue-1,2024-2025,2005,11,2,391,0,1,2,1,6,2,16
george ilenikhena,monaco,Ligue-1,2024-2025,2006,23,6,717,3,2,0,0,8,10,58
rares ilie,nice,Ligue-1,2024-2025,2003,2,0,13,0,0,0,0,2,3,1
ismaily,lille,Ligue-1,2024-2025,1990,16,10,904,0,1,4,0,15,54,51
yanis issoufou,montpellier,Ligue-1,2024-2025,2006,4,1,77,0,0,0,0,3,2,2
junya ito,reims,Ligue-1,2024-2025,1993,33,31,2690,4,3,1,0,100,133,256
jeremy jacquet,rennes,Ligue-1,2024-2025,2005,11,11,927,0,1,0,0,8,40,4
ismail jakobs,monaco,Ligue-1,2024-2025,1999,2,2,180,0,0,0,0,9,6,17
jordan james,rennes,Ligue-1,2024-2025,2004,23,14,1178,0,1,4,0,21,67,15
malcolm jeng,reims,Ligue-1,2024-2025,2005,3,2,107,0,0,0,0,0,3,0
john joe,reims,Ligue-1,2024-2025,2003,13,5,545,0,0,0,0,6,14,9
karljohan johnsson,strasbourg,Ligue-1,2024-2025,1990,3,3,270,0,0,0,0,0,0,0
paul joly,auxerre,Ligue-1,2024-2025,2000,26,10,1009,0,1,3,1,28,51,61
jota,rennes,Ligue-1,2024-2025,1999,9,3,334,1,0,0,0,13,16,35
antoine joujou,le havre,Ligue-1,2024-2025,2003,26,9,943,0,2,1,0,44,18,85
jubal,auxerre,Ligue-1,2024-2025,1993,30,30,2640,6,0,7,0,1,33,3
abdulai juma bah,lens,Ligue-1,2024-2025,2006,10,8,686,0,0,2,0,3,9,1
hamed junior traore,auxerre,Ligue-1,2024-2025,2000,26,26,2093,10,2,5,0,66,99,146
yaya kader fofana,reims,Ligue-1,2024-2025,2004,12,8,634,1,1,4,0,19,22,29
tino kadewere,nantes,Ligue-1,2024-2025,1996,12,6,512,1,2,1,0,5,19,27
arnaud kalimuendo,rennes,Ligue-1,2024-2025,2002,33,31,2578,17,3,2,0,50,72,167
justinnoel kalumba,angers,Ligue-1,2024-2025,2004,2,0,31,0,0,0,0,1,0,3
warren kamanzi,toulouse,Ligue-1,2024-2025,2000,24,11,1022,1,1,3,0,29,33,62
glen kamara,rennes,Ligue-1,2024-2025,1995,13,8,662,0,1,0,0,5,34,22
noham kamara,paris sg,Ligue-1,2024-2025,2007,2,0,76,0,0,0,0,2,5,0
nordine kandil,strasbourg,Ligue-1,2024-2025,2001,1,0,10,0,0,0,0,1,0,0
lee kangin,paris sg,Ligue-1,2024-2025,2001,30,19,1663,6,6,1,0,50,143,139
yassine kechta,le havre,Ligue-1,2024-2025,2002,31,25,2096,2,0,4,0,44,97,85
thilo kehrer,monaco,Ligue-1,2024-2025,1996,27,27,2383,4,0,1,0,16,139,2
reda khadra,reims,Ligue-1,2024-2025,2001,4,0,78,0,0,0,0,4,4,7
wahbi khazri,montpellier,Ligue-1,2024-2025,1991,30,10,1118,1,1,4,0,24,33,53
abdukodir khusanov,lens,Ligue-1,2024-2025,2004,13,11,975,0,0,2,1,2,43,6
presnel kimpembe,paris sg,Ligue-1,2024-2025,1995,2,0,23,0,0,0,0,0,1,0
joshua king,toulouse,Ligue-1,2024-2025,1992,28,21,1673,6,3,2,0,39,29,108
cedric kipre,reims,Ligue-1,2024-2025,1996,28,26,2190,0,1,4,2,16,77,3
herve koffi,lens,Ligue-1,2024-2025,1996,5,5,450,0,0,2,0,0,0,0
philipp kohn,monaco,Ligue-1,2024-2025,1998,19,19,1710,0,0,1,0,0,0,0
koka,le havre,Ligue-1,2024-2025,1993,16,10,851,3,1,2,0,0,12,20
randal kolo muani,paris sg,Ligue-1,2024-2025,1998,10,2,358,2,1,0,0,8,5,35
geoffrey kondogbia,marseille,Ligue-1,2024-2025,1993,25,22,2020,0,0,1,0,20,105,11
abdoul kone,reims,Ligue-1,2024-2025,2005,4,1,133,0,0,0,0,0,3,1
amadou kone,reims,Ligue-1,2024-2025,2005,24,17,1293,0,0,3,1,19,68,12
ismael kone,marseille,Ligue-1,2024-2025,2002,8,3,360,0,0,0,0,2,10,10
ismael kone,rennes,Ligue-1,2024-2025,2002,13,4,469,2,1,1,0,16,30,16
emmanuel koum mbondo,marseille,Ligue-1,2024-2025,2006,1,0,12,0,0,0,0,0,0,0
boubakar kouyate,montpellier,Ligue-1,2024-2025,1997,11,8,756,0,0,6,1,3,12,0
goduine koyalipou,lens,Ligue-1,2024-2025,2000,15,12,885,4,0,0,0,15,20,68
sael kumbedi,lyon,Ligue-1,2024-2025,2005,14,12,951,0,0,2,0,23,37,71
daler kuzyaev,le havre,Ligue-1,2024-2025,1993,12,6,567,1,0,1,0,4,32,9
khvicha kvaratskhelia,paris sg,Ligue-1,2024-2025,2001,14,11,916,4,3,0,0,50,43,131
remy labeau lascary,lens,Ligue-1,2024-2025,2003,14,6,637,2,1,5,0,17,7,71
gaetan laborde,nice,Ligue-1,2024-2025,1994,28,20,1829,11,4,1,0,30,40,131
alexandre lacazette,lyon,Ligue-1,2024-2025,1991,30,24,2051,15,2,5,0,24,66,159
younes lachaab,lille,Ligue-1,2024-2025,2005,2,0,9,0,0,0,0,1,0,1
alban lafont,nantes,Ligue-1,2024-2025,1999,12,12,1080,0,0,1,0,0,0,0
kenny lala,brest,Ligue-1,2024-2025,1991,30,29,2686,3,2,5,0,58,138,91
mohamed lamine bayo,lille,Ligue-1,2024-2025,1998,12,4,309,2,1,1,0,4,4,20
gautier larsonneur,saintetienne,Ligue-1,2024-2025,1997,34,34,3060,0,0,5,0,0,0,0
julien le cardinal,brest,Ligue-1,2024-2025,1997,16,15,1378,0,1,3,0,7,39,1
jeremy le douaron,brest,Ligue-1,2024-2025,1998,2,1,102,0,0,0,0,1,1,7
benjamin lecomte,montpellier,Ligue-1,2024-2025,1991,30,30,2700,0,0,0,0,0,1,0
pierre leesmelou,brest,Ligue-1,2024-2025,1993,20,17,1526,2,2,7,0,23,105,36
jordan lefort,angers,Ligue-1,2024-2025,1993,34,34,3060,0,1,3,0,6,89,13
felix lemarechal,strasbourg,Ligue-1,2024-2025,2003,27,20,1779,4,3,2,0,35,58,90
donovan leon,auxerre,Ligue-1,2024-2025,1992,32,32,2880,0,2,4,0,0,1,0
esteban lepaul,angers,Ligue-1,2024-2025,2000,28,18,1629,9,0,2,0,26,20,68
johann lepenant,nantes,Ligue-1,2024-2025,2002,29,23,2048,2,1,3,0,25,89,62
louis leroux,nantes,Ligue-1,2024-2025,2006,16,8,816,2,1,1,0,11,31,14
pol lirola,marseille,Ligue-1,2024-2025,1997,19,5,680,1,2,1,1,12,21,40
gautier lloris,le havre,Ligue-1,2024-2025,1995,31,31,2768,2,1,5,0,13,99,7
bradley locko,brest,Ligue-1,2024-2025,2002,2,1,97,0,0,1,0,1,2,2
elysee logbo,le havre,Ligue-1,2024-2025,2004,1,0,27,0,0,0,0,0,0,2
anthony lopes,nantes,Ligue-1,2024-2025,1990,18,18,1563,0,0,2,0,0,0,0
jordan lotomba,nice,Ligue-1,2024-2025,1998,2,0,35,0,0,0,0,4,3,2
tom louchet,nice,Ligue-1,2024-2025,2003,22,7,775,1,0,1,0,19,36,37
milos lukovic,strasbourg,Ligue-1,2024-2025,2005,2,0,12,0,0,0,0,0,0,0
othmane maamma,montpellier,Ligue-1,2024-2025,2005,12,2,361,1,1,1,0,8,2,24
deiver machado,lens,Ligue-1,2024-2025,1993,27,20,1805,1,4,7,2,42,45,80
lanroy machine,angers,Ligue-1,2024-2025,2005,2,0,8,0,0,0,0,0,0,1
yvann macon,saintetienne,Ligue-1,2024-2025,1998,12,10,790,0,0,4,0,25,46,40
eros maddy,auxerre,Ligue-1,2024-2025,2001,2,0,15,0,0,1,0,1,1,4
soungoutou magassa,monaco,Ligue-1,2024-2025,2003,21,12,1025,0,1,5,1,6,63,11
hugo magnetti,brest,Ligue-1,2024-2025,1998,32,27,2323,1,0,5,0,21,80,20
frank magri,toulouse,Ligue-1,2024-2025,1999,31,17,1516,5,1,5,1,17,25,80
ainsley maitlandniles,lyon,Ligue-1,2024-2025,1997,32,20,1985,1,4,1,0,33,102,110
radosaw majecki,monaco,Ligue-1,2024-2025,1999,15,15,1350,0,0,1,0,0,1,0
hamidou makalou,brest,Ligue-1,2024-2025,2006,4,0,32,0,0,0,0,1,2,0
nikola maksimovic,montpellier,Ligue-1,2024-2025,1991,7,7,581,0,0,2,0,1,11,0
aaron malouda,lille,Ligue-1,2024-2025,2005,1,0,2,0,0,0,0,0,0,0
hianga mananga mbock,brest,Ligue-1,2024-2025,1999,1,0,21,0,0,0,0,0,0,0
steve mandanda,rennes,Ligue-1,2024-2025,1985,18,17,1486,0,0,0,0,0,0,1
aissa mandi,lille,Ligue-1,2024-2025,1991,24,20,1733,0,0,3,0,12,82,21
orel mangala,lyon,Ligue-1,2024-2025,1998,1,1,67,0,0,0,0,1,7,3
sekou mara,strasbourg,Ligue-1,2024-2025,2002,25,7,768,1,1,2,0,9,11,47
marquinhos,paris sg,Ligue-1,2024-2025,1994,22,19,1725,2,0,3,0,29,151,4
ange martial tia,reims,Ligue-1,2024-2025,2006,6,2,171,0,0,0,0,2,8,9
jonas martin,brest,Ligue-1,2024-2025,1990,17,5,496,1,0,2,0,8,21,9
hannoah massengo,auxerre,Ligue-1,2024-2025,2001,17,11,1046,0,0,5,0,13,28,13
clinton mata,lyon,Ligue-1,2024-2025,1992,29,27,2370,0,4,6,0,20,88,23
eliot matazo,monaco,Ligue-1,2024-2025,2002,3,1,68,0,0,0,0,0,7,3
nemanja matic,lyon,Ligue-1,2024-2025,1988,29,25,2010,0,1,1,0,35,150,15
rudy matondo,auxerre,Ligue-1,2024-2025,2008,5,0,66,0,0,1,0,1,2,1
azor matusiwa,rennes,Ligue-1,2024-2025,1998,29,23,2078,1,3,3,0,19,134,26
neal maupay,marseille,Ligue-1,2024-2025,1996,22,13,1042,4,4,3,1,12,37,81
christian mawissa,monaco,Ligue-1,2024-2025,2005,22,17,1501,0,0,3,0,13,44,10
senny mayulu,paris sg,Ligue-1,2024-2025,2006,20,8,808,2,2,1,0,29,46,56
ethan mbappe,lille,Ligue-1,2024-2025,2006,10,1,222,0,0,3,0,6,8,32
ibrahim mbaye,paris sg,Ligue-1,2024-2025,2008,9,4,340,1,1,0,0,15,9,54
mark mckenzie,toulouse,Ligue-1,2024-2025,1999,30,29,2496,1,1,1,1,10,97,5
facundo medina,lens,Ligue-1,2024-2025,1999,29,29,2543,0,1,15,1,46,174,42
henrik meister,rennes,Ligue-1,2024-2025,2003,4,0,63,1,0,0,0,2,1,4
bamo meite,montpellier,Ligue-1,2024-2025,2001,7,6,424,0,0,2,1,1,7,1
bamo meite,marseille,Ligue-1,2024-2025,2001,3,0,26,0,0,0,0,0,0,0
mohamed meite,rennes,Ligue-1,2024-2025,2007,12,5,544,2,0,0,0,8,6,37
farid el melali,angers,Ligue-1,2024-2025,1997,32,22,1893,2,3,1,0,62,43,113
nuno mendes,paris sg,Ligue-1,2024-2025,2002,24,19,1676,1,3,3,0,58,127,108
antoine mendy,nice,Ligue-1,2024-2025,2004,18,8,825,0,0,2,0,12,35,15
nampalys mendy,lens,Ligue-1,2024-2025,1992,10,7,588,0,1,2,0,2,28,3
gideon mensah,auxerre,Ligue-1,2024-2025,1998,29,26,2280,0,1,2,0,52,93,101
quentin merlin,marseille,Ligue-1,2024-2025,2002,27,21,1589,1,3,1,0,40,86,169
rafik messali,toulouse,Ligue-1,2024-2025,2003,13,5,456,0,1,0,0,13,21,29
thomas meunier,lille,Ligue-1,2024-2025,1991,30,21,1928,2,0,5,0,64,136,148
lucas michal,monaco,Ligue-1,2024-2025,2005,8,0,117,0,0,0,0,4,4,11
georges mikautadze,lyon,Ligue-1,2024-2025,2000,34,13,1449,11,6,2,0,37,54,140
igor miladinovic,saintetienne,Ligue-1,2024-2025,2003,3,0,26,0,0,0,0,0,1,1
takumi minamino,monaco,Ligue-1,2024-2025,1995,31,27,2231,6,3,4,0,51,114,193
lucas mincarelli,montpellier,Ligue-1,2024-2025,2004,10,8,715,1,0,0,0,15,25,16
terem moffi,nice,Ligue-1,2024-2025,1999,5,0,58,1,0,0,0,1,1,4
mostafa mohamed,nantes,Ligue-1,2024-2025,1997,30,11,1252,5,0,3,0,11,20,50
florent mollet,nantes,Ligue-1,2024-2025,1991,9,3,242,0,0,1,0,3,9,12
diego moreira,strasbourg,Ligue-1,2024-2025,2004,32,29,2568,2,7,4,1,99,87,245
gabriel moscardo,reims,Ligue-1,2024-2025,2005,6,0,84,0,0,1,0,1,3,3
yael mouanga,montpellier,Ligue-1,2024-2025,2005,14,10,946,0,0,3,0,4,22,2
aimen moueffek,saintetienne,Ligue-1,2024-2025,2001,22,13,1039,0,1,2,0,20,43,31
youssoufa moukoko,nice,Ligue-1,2024-2025,2004,11,2,204,2,1,0,0,2,6,12
louis mouton,saintetienne,Ligue-1,2024-2025,2002,24,12,1045,0,1,2,0,18,54,51
ngalayel mukau,lille,Ligue-1,2024-2025,2004,22,14,1190,0,1,4,0,19,57,43
marshall munetsi,reims,Ligue-1,2024-2025,1996,19,19,1692,4,2,5,0,8,26,48
almoatasem al musrati,monaco,Ligue-1,2024-2025,1996,10,3,386,1,1,0,0,2,41,5
junior mwanga,le havre,Ligue-1,2024-2025,2003,11,11,952,1,2,1,1,15,42,15
junior mwanga,strasbourg,Ligue-1,2024-2025,2003,8,2,296,0,0,0,0,2,10,2
loic ngatta,auxerre,Ligue-1,2024-2025,2003,2,0,13,0,0,1,0,2,1,0
djylian nguessan,saintetienne,Ligue-1,2024-2025,2008,8,3,181,0,0,0,0,1,9,16
mickael nade,saintetienne,Ligue-1,2024-2025,1999,26,25,2306,1,2,1,0,17,72,2
bilal nadir,marseille,Ligue-1,2024-2025,2003,15,5,383,1,0,2,0,18,18,25
mahamadou nagida,rennes,Ligue-1,2024-2025,2005,12,4,430,2,0,1,0,22,15,55
keito nakamura,reims,Ligue-1,2024-2025,2000,32,31,2649,11,2,5,0,90,82,197
sebastian nanasi,strasbourg,Ligue-1,2024-2025,2002,31,26,2107,6,4,1,0,53,126,127
yael nandjou,nice,Ligue-1,2024-2025,2005,3,2,154,0,0,0,0,2,3,9
youssouf ndayishimiye,nice,Ligue-1,2024-2025,1998,23,22,1932,3,0,5,0,17,86,9
junior ndiaye,montpellier,Ligue-1,2024-2025,2005,15,4,441,0,0,0,0,5,7,26
rassoul ndiaye,le havre,Ligue-1,2024-2025,2001,27,11,1061,1,0,2,0,6,46,30
wilfried ndollo,montpellier,Ligue-1,2024-2025,2005,8,3,401,0,0,0,0,5,7,18
tanguy ndombele,nice,Ligue-1,2024-2025,1996,18,12,1131,1,2,2,0,22,61,36
loic nego,le havre,Ligue-1,2024-2025,1991,31,28,2459,0,0,4,0,64,102,123
joao neves,paris sg,Ligue-1,2024-2025,2004,29,22,1844,3,8,1,0,35,144,80
mikayil ngor faye,rennes,Ligue-1,2024-2025,2004,11,7,688,0,0,1,1,12,35,4
steve ngoura,le havre,Ligue-1,2024-2025,2005,8,2,289,0,0,0,0,3,8,19
bernard nguene,nice,Ligue-1,2024-2025,2006,1,0,13,0,0,0,0,0,0,1
moussa niakhate,lyon,Ligue-1,2024-2025,1996,31,30,2726,0,0,2,0,34,111,5
abdoulaye niakhate ndiaye,brest,Ligue-1,2024-2025,2002,22,19,1707,1,0,4,1,5,39,4
ibrahima niane,angers,Ligue-1,2024-2025,1999,24,8,943,3,1,0,0,19,9,50
rasmus nicolaisen,toulouse,Ligue-1,2024-2025,1997,7,7,623,0,1,0,0,3,27,2
arnaud nordin,montpellier,Ligue-1,2024-2025,1998,16,14,1166,4,1,2,0,51,23,111
plamedi nsingi,nantes,Ligue-1,2024-2025,2000,1,0,16,0,0,0,0,0,0,0
ernest nuamah,lyon,Ligue-1,2024-2025,2003,23,13,1052,3,1,2,0,44,33,131
rabby nzingoula,montpellier,Ligue-1,2024-2025,2005,27,20,1689,1,0,11,0,25,40,38
mbala nzola,lens,Ligue-1,2024-2025,1996,21,16,1460,6,1,3,1,26,22,118
